time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,1.0,0.0,999.0
0.1,1.0,0.0,999.0
0.15,3.0,0.0,997.0
0.2,5.0,0.0,995.0
0.25,8.0,0.0,992.0
0.3,11.0,0.0,989.0
0.35,12.0,1.0,987.0
0.4,16.0,1.0,983.0
0.45,21.0,1.0,978.0
0.5,38.0,2.0,960.0
0.55,47.0,2.0,951.0
0.6,65.0,4.0,931.0
0.65,92.0,8.0,900.0
0.7,136.0,9.0,855.0
0.75,188.0,14.0,798.0
0.8,258.0,16.0,726.0
0.85,342.0,25.0,633.0
0.9,440.0,29.0,531.0
0.95,509.0,34.0,457.0
1.0,583.0,40.0,377.0
1.05,678.0,46.0,276.0
1.1,757.0,53.0,190.0
1.15,793.0,63.0,144.0
1.2,834.0,69.0,97.0
1.25,859.0,77.0,64.0
1.3,857.0,94.0,49.0
1.35,866.0,106.0,28.0
1.4,862.0,118.0,20.0
1.45,855.0,131.0,14.0
1.5,841.0,148.0,11.0
1.55,825.0,167.0,8.0
1.6,811.0,185.0,4.0
1.65,799.0,198.0,3.0
1.7,789.0,209.0,2.0
1.75,780.0,218.0,2.0
1.8,771.0,227.0,2.0
1.85,763.0,236.0,1.0
1.9,750.0,249.0,1.0
1.95,737.0,263.0,0.0
2.0,723.0,277.0,0.0
2.05,709.0,291.0,0.0
2.1,695.0,305.0,0.0
2.15,687.0,313.0,0.0
2.2,671.0,329.0,0.0
2.25,659.0,341.0,0.0
2.3,646.0,354.0,0.0
2.35,638.0,362.0,0.0
2.4,632.0,368.0,0.0
2.45,619.0,381.0,0.0
2.5,611.0,389.0,0.0
2.55,600.0,400.0,0.0
2.6,591.0,409.0,0.0
2.65,579.0,421.0,0.0
2.7,569.0,431.0,0.0
2.75,560.0,440.0,0.0
2.8,552.0,448.0,0.0
2.85,545.0,455.0,0.0
2.9,536.0,464.0,0.0
2.95,525.0,475.0,0.0
3.0,514.0,486.0,0.0
3.05,509.0,491.0,0.0
3.1,500.0,500.0,0.0
3.15,489.0,511.0,0.0
3.2,485.0,515.0,0.0
3.25,480.0,520.0,0.0
3.3,471.0,529.0,0.0
3.35,464.0,536.0,0.0
3.4,456.0,544.0,0.0
3.45,447.0,553.0,0.0
3.5,434.0,566.0,0.0
3.55,428.0,572.0,0.0
3.6,420.0,580.0,0.0
3.65,413.0,587.0,0.0
3.7,409.0,591.0,0.0
3.75,402.0,598.0,0.0
3.8,393.0,607.0,0.0
3.85,387.0,613.0,0.0
3.9,381.0,619.0,0.0
3.95,379.0,621.0,0.0
4.0,374.0,626.0,0.0
4.05,369.0,631.0,0.0
4.1,361.0,639.0,0.0
4.15,358.0,642.0,0.0
4.2,352.0,648.0,0.0
4.25,342.0,658.0,0.0
4.3,340.0,660.0,0.0
4.35,336.0,664.0,0.0
4.4,328.0,672.0,0.0
4.45,322.0,678.0,0.0
4.5,319.0,681.0,0.0
4.55,316.0,684.0,0.0
4.6,312.0,688.0,0.0
4.65,309.0,691.0,0.0
4.7,300.0,700.0,0.0
4.75,294.0,706.0,0.0
4.8,287.0,713.0,0.0
4.85,286.0,714.0,0.0
4.9,281.0,719.0,0.0
4.95,278.0,722.0,0.0
5.0,274.0,726.0,0.0
5.05,267.0,733.0,0.0
5.1,264.0,736.0,0.0
5.15,258.0,742.0,0.0
5.2,255.0,745.0,0.0
5.25,253.0,747.0,0.0
5.3,250.0,750.0,0.0
5.35,248.0,752.0,0.0
5.4,247.0,753.0,0.0
5.45,244.0,756.0,0.0
5.5,239.0,761.0,0.0
5.55,234.0,766.0,0.0
5.6,232.0,768.0,0.0
5.65,231.0,769.0,0.0
5.7,230.0,770.0,0.0
5.75,225.0,775.0,0.0
5.8,224.0,776.0,0.0
5.85,219.0,781.0,0.0
5.9,218.0,782.0,0.0
5.95,216.0,784.0,0.0
6.0,212.0,788.0,0.0
6.05,208.0,792.0,0.0
6.1,206.0,794.0,0.0
6.15,200.0,800.0,0.0
6.2,199.0,801.0,0.0
6.25,196.0,804.0,0.0
6.3,194.0,806.0,0.0
6.35,192.0,808.0,0.0
6.4,189.0,811.0,0.0
6.45,187.0,813.0,0.0
6.5,182.0,818.0,0.0
6.55,179.0,821.0,0.0
6.6,178.0,822.0,0.0
6.65,177.0,823.0,0.0
6.7,175.0,825.0,0.0
6.75,172.0,828.0,0.0
6.8,169.0,831.0,0.0
6.85,168.0,832.0,0.0
6.9,165.0,835.0,0.0
6.95,162.0,838.0,0.0
7.0,162.0,838.0,0.0
7.05,158.0,842.0,0.0
7.1,157.0,843.0,0.0
7.15,156.0,844.0,0.0
7.2,155.0,845.0,0.0
7.25,154.0,846.0,0.0
7.3,152.0,848.0,0.0
7.35,151.0,849.0,0.0
7.4,150.0,850.0,0.0
7.45,147.0,853.0,0.0
7.5,145.0,855.0,0.0
7.55,144.0,856.0,0.0
7.6,143.0,857.0,0.0
7.65,143.0,857.0,0.0
7.7,141.0,859.0,0.0
7.75,139.0,861.0,0.0
7.8,137.0,863.0,0.0
7.85,136.0,864.0,0.0
7.9,133.0,867.0,0.0
7.95,132.0,868.0,0.0
8.0,131.0,869.0,0.0
8.05,129.0,871.0,0.0
8.1,124.0,876.0,0.0
8.15,120.0,880.0,0.0
8.2,119.0,881.0,0.0
8.25,115.0,885.0,0.0
8.3,111.0,889.0,0.0
8.35,109.0,891.0,0.0
8.4,108.0,892.0,0.0
8.45,107.0,893.0,0.0
8.5,105.0,895.0,0.0
8.55,102.0,898.0,0.0
8.6,99.0,901.0,0.0
8.65,96.0,904.0,0.0
8.7,93.0,907.0,0.0
8.75,92.0,908.0,0.0
8.8,91.0,909.0,0.0
8.85,91.0,909.0,0.0
8.9,90.0,910.0,0.0
8.95,88.0,912.0,0.0
9.0,86.0,914.0,0.0
9.05,85.0,915.0,0.0
9.1,84.0,916.0,0.0
9.15,83.0,917.0,0.0
9.2,80.0,920.0,0.0
9.25,78.0,922.0,0.0
9.3,78.0,922.0,0.0
9.35,77.0,923.0,0.0
9.4,76.0,924.0,0.0
9.45,74.0,926.0,0.0
9.5,74.0,926.0,0.0
9.55,73.0,927.0,0.0
9.6,72.0,928.0,0.0
9.65,72.0,928.0,0.0
9.7,69.0,931.0,0.0
9.75,68.0,932.0,0.0
9.8,68.0,932.0,0.0
9.85,67.0,933.0,0.0
9.9,66.0,934.0,0.0
9.95,65.0,935.0,0.0
10.0,65.0,935.0,0.0
10.05,63.0,937.0,0.0
10.1,62.0,938.0,0.0
10.15,62.0,938.0,0.0
10.2,58.0,942.0,0.0
10.25,57.0,943.0,0.0
10.3,56.0,944.0,0.0
10.35,56.0,944.0,0.0
10.4,52.0,948.0,0.0
10.45,52.0,948.0,0.0
10.5,52.0,948.0,0.0
10.55,52.0,948.0,0.0
10.6,51.0,949.0,0.0
10.65,51.0,949.0,0.0
10.7,49.0,951.0,0.0
10.75,47.0,953.0,0.0
10.8,46.0,954.0,0.0
10.85,46.0,954.0,0.0
10.9,45.0,955.0,0.0
10.95,45.0,955.0,0.0
11.0,45.0,955.0,0.0
11.05,45.0,955.0,0.0
11.1,44.0,956.0,0.0
11.15,44.0,956.0,0.0
11.2,44.0,956.0,0.0
11.25,43.0,957.0,0.0
11.3,43.0,957.0,0.0
11.35,43.0,957.0,0.0
11.4,43.0,957.0,0.0
11.45,43.0,957.0,0.0
11.5,43.0,957.0,0.0
11.55,43.0,957.0,0.0
11.6,42.0,958.0,0.0
11.65,41.0,959.0,0.0
11.7,41.0,959.0,0.0
11.75,40.0,960.0,0.0
11.8,39.0,961.0,0.0
11.85,38.0,962.0,0.0
11.9,38.0,962.0,0.0
11.95,36.0,964.0,0.0
12.0,35.0,965.0,0.0
12.05,35.0,965.0,0.0
12.1,35.0,965.0,0.0
12.15,35.0,965.0,0.0
12.2,34.0,966.0,0.0
12.25,32.0,968.0,0.0
12.3,32.0,968.0,0.0
12.35,31.0,969.0,0.0
12.4,31.0,969.0,0.0
12.45,31.0,969.0,0.0
12.5,29.0,971.0,0.0
12.55,28.0,972.0,0.0
12.6,28.0,972.0,0.0
12.65,27.0,973.0,0.0
12.7,26.0,974.0,0.0
12.75,26.0,974.0,0.0
12.8,26.0,974.0,0.0
12.85,24.0,976.0,0.0
12.9,24.0,976.0,0.0
12.95,24.0,976.0,0.0
13.0,24.0,976.0,0.0
13.05,23.0,977.0,0.0
13.1,23.0,977.0,0.0
13.15,23.0,977.0,0.0
13.2,21.0,979.0,0.0
13.25,20.0,980.0,0.0
13.3,20.0,980.0,0.0
13.35,20.0,980.0,0.0
13.4,20.0,980.0,0.0
13.45,20.0,980.0,0.0
13.5,20.0,980.0,0.0
13.55,20.0,980.0,0.0
13.6,19.0,981.0,0.0
13.65,19.0,981.0,0.0
13.7,18.0,982.0,0.0
13.75,18.0,982.0,0.0
13.8,18.0,982.0,0.0
13.85,18.0,982.0,0.0
13.9,18.0,982.0,0.0
13.95,18.0,982.0,0.0
14.0,18.0,982.0,0.0
14.05,18.0,982.0,0.0
14.1,18.0,982.0,0.0
14.15,18.0,982.0,0.0
14.2,18.0,982.0,0.0
14.25,18.0,982.0,0.0
14.3,18.0,982.0,0.0
14.35,18.0,982.0,0.0
14.4,18.0,982.0,0.0
14.45,18.0,982.0,0.0
14.5,18.0,982.0,0.0
14.55,18.0,982.0,0.0
14.6,18.0,982.0,0.0
14.65,17.0,983.0,0.0
14.7,16.0,984.0,0.0
14.75,16.0,984.0,0.0
14.8,16.0,984.0,0.0
14.85,16.0,984.0,0.0
14.9,15.0,985.0,0.0
14.95,15.0,985.0,0.0
15.0,15.0,985.0,0.0
15.05,15.0,985.0,0.0
15.1,13.0,987.0,0.0
15.15,13.0,987.0,0.0
15.2,13.0,987.0,0.0
15.25,12.0,988.0,0.0
15.3,12.0,988.0,0.0
15.35,12.0,988.0,0.0
15.4,12.0,988.0,0.0
15.45,12.0,988.0,0.0
15.5,12.0,988.0,0.0
15.55,9.0,991.0,0.0
15.6,9.0,991.0,0.0
15.65,9.0,991.0,0.0
15.7,9.0,991.0,0.0
15.75,9.0,991.0,0.0
15.8,9.0,991.0,0.0
15.85,9.0,991.0,0.0
15.9,9.0,991.0,0.0
15.95,7.0,993.0,0.0
16.0,7.0,993.0,0.0
16.05,7.0,993.0,0.0
16.1,7.0,993.0,0.0
16.15,6.0,994.0,0.0
16.2,6.0,994.0,0.0
16.25,6.0,994.0,0.0
16.3,6.0,994.0,0.0
16.35,6.0,994.0,0.0
16.4,6.0,994.0,0.0
16.45,6.0,994.0,0.0
16.5,6.0,994.0,0.0
16.55,6.0,994.0,0.0
16.6,6.0,994.0,0.0
16.65,6.0,994.0,0.0
16.7,6.0,994.0,0.0
16.75,6.0,994.0,0.0
16.8,6.0,994.0,0.0
16.85,6.0,994.0,0.0
16.9,6.0,994.0,0.0
16.95,6.0,994.0,0.0
17.0,6.0,994.0,0.0
17.05,5.0,995.0,0.0
17.1,4.0,996.0,0.0
17.15,4.0,996.0,0.0
17.2,4.0,996.0,0.0
17.25,4.0,996.0,0.0
17.3,4.0,996.0,0.0
17.35,3.0,997.0,0.0
17.4,3.0,997.0,0.0
17.45,3.0,997.0,0.0
17.5,3.0,997.0,0.0
17.55,3.0,997.0,0.0
17.6,3.0,997.0,0.0
17.65,3.0,997.0,0.0
17.7,3.0,997.0,0.0
17.75,3.0,997.0,0.0
17.8,3.0,997.0,0.0
17.85,3.0,997.0,0.0
17.9,3.0,997.0,0.0
17.95,3.0,997.0,0.0
18.0,3.0,997.0,0.0
18.05,3.0,997.0,0.0
18.1,3.0,997.0,0.0
18.15,3.0,997.0,0.0
18.2,3.0,997.0,0.0
18.25,3.0,997.0,0.0
18.3,3.0,997.0,0.0
18.35,3.0,997.0,0.0
18.4,3.0,997.0,0.0
18.45,3.0,997.0,0.0
18.5,3.0,997.0,0.0
18.55,3.0,997.0,0.0
18.6,3.0,997.0,0.0
18.65,3.0,997.0,0.0
18.7,3.0,997.0,0.0
18.75,3.0,997.0,0.0
18.8,3.0,997.0,0.0
18.85,3.0,997.0,0.0
18.9,3.0,997.0,0.0
18.95,3.0,997.0,0.0
19.0,3.0,997.0,0.0
19.05,3.0,997.0,0.0
19.1,3.0,997.0,0.0
19.15,3.0,997.0,0.0
19.2,3.0,997.0,0.0
19.25,3.0,997.0,0.0
19.3,3.0,997.0,0.0
19.35,3.0,997.0,0.0
19.4,3.0,997.0,0.0
19.45,3.0,997.0,0.0
19.5,3.0,997.0,0.0
19.55,3.0,997.0,0.0
19.6,3.0,997.0,0.0
19.65,3.0,997.0,0.0
19.7,3.0,997.0,0.0
19.75,3.0,997.0,0.0
19.8,3.0,997.0,0.0
19.85,3.0,997.0,0.0
19.9,3.0,997.0,0.0
19.95,2.0,998.0,0.0
20.0,2.0,998.0,0.0
