time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,1.0,0.0,999.0
0.1,1.0,0.0,999.0
0.15,1.0,0.0,999.0
0.2,2.0,0.0,998.0
0.25,2.0,0.0,998.0
0.3,3.0,0.0,997.0
0.35,5.0,0.0,995.0
0.4,8.0,0.0,992.0
0.45,10.0,0.0,990.0
0.5,11.0,0.0,989.0
0.55,14.0,0.0,986.0
0.6,20.0,0.0,980.0
0.65,30.0,0.0,970.0
0.7,41.0,0.0,959.0
0.75,56.0,2.0,942.0
0.8,73.0,2.0,925.0
0.85,100.0,5.0,895.0
0.9,136.0,6.0,858.0
0.95,195.0,9.0,796.0
1.0,252.0,12.0,736.0
1.05,319.0,19.0,662.0
1.1,408.0,24.0,568.0
1.15,502.0,32.0,466.0
1.2,602.0,37.0,361.0
1.25,674.0,51.0,275.0
1.3,736.0,58.0,206.0
1.35,786.0,68.0,146.0
1.4,804.0,86.0,110.0
1.45,827.0,101.0,72.0
1.5,831.0,115.0,54.0
1.55,829.0,132.0,39.0
1.6,828.0,147.0,25.0
1.65,833.0,153.0,14.0
1.7,825.0,166.0,9.0
1.75,817.0,179.0,4.0
1.8,811.0,187.0,2.0
1.85,802.0,197.0,1.0
1.9,790.0,209.0,1.0
1.95,783.0,216.0,1.0
2.0,774.0,225.0,1.0
2.05,761.0,238.0,1.0
2.1,753.0,246.0,1.0
2.15,743.0,257.0,0.0
2.2,734.0,266.0,0.0
2.25,717.0,283.0,0.0
2.3,711.0,289.0,0.0
2.35,698.0,302.0,0.0
2.4,689.0,311.0,0.0
2.45,680.0,320.0,0.0
2.5,667.0,333.0,0.0
2.55,658.0,342.0,0.0
2.6,646.0,354.0,0.0
2.65,634.0,366.0,0.0
2.7,620.0,380.0,0.0
2.75,609.0,391.0,0.0
2.8,599.0,401.0,0.0
2.85,597.0,403.0,0.0
2.9,588.0,412.0,0.0
2.95,578.0,422.0,0.0
3.0,568.0,432.0,0.0
3.05,555.0,445.0,0.0
3.1,545.0,455.0,0.0
3.15,540.0,460.0,0.0
3.2,531.0,469.0,0.0
3.25,526.0,474.0,0.0
3.3,522.0,478.0,0.0
3.35,511.0,489.0,0.0
3.4,503.0,497.0,0.0
3.45,498.0,502.0,0.0
3.5,493.0,507.0,0.0
3.55,488.0,512.0,0.0
3.6,480.0,520.0,0.0
3.65,472.0,528.0,0.0
3.7,465.0,535.0,0.0
3.75,458.0,542.0,0.0
3.8,448.0,552.0,0.0
3.85,443.0,557.0,0.0
3.9,434.0,566.0,0.0
3.95,425.0,575.0,0.0
4.0,420.0,580.0,0.0
4.05,415.0,585.0,0.0
4.1,406.0,594.0,0.0
4.15,400.0,600.0,0.0
4.2,396.0,604.0,0.0
4.25,388.0,612.0,0.0
4.3,384.0,616.0,0.0
4.35,380.0,620.0,0.0
4.4,373.0,627.0,0.0
4.45,366.0,634.0,0.0
4.5,360.0,640.0,0.0
4.55,351.0,649.0,0.0
4.6,350.0,650.0,0.0
4.65,344.0,656.0,0.0
4.7,341.0,659.0,0.0
4.75,334.0,666.0,0.0
4.8,328.0,672.0,0.0
4.85,322.0,678.0,0.0
4.9,318.0,682.0,0.0
4.95,315.0,685.0,0.0
5.0,307.0,693.0,0.0
5.05,300.0,700.0,0.0
5.1,294.0,706.0,0.0
5.15,293.0,707.0,0.0
5.2,289.0,711.0,0.0
5.25,288.0,712.0,0.0
5.3,284.0,716.0,0.0
5.35,282.0,718.0,0.0
5.4,277.0,723.0,0.0
5.45,272.0,728.0,0.0
5.5,270.0,730.0,0.0
5.55,267.0,733.0,0.0
5.6,262.0,738.0,0.0
5.65,259.0,741.0,0.0
5.7,258.0,742.0,0.0
5.75,253.0,747.0,0.0
5.8,249.0,751.0,0.0
5.85,246.0,754.0,0.0
5.9,241.0,759.0,0.0
5.95,238.0,762.0,0.0
6.0,234.0,766.0,0.0
6.05,229.0,771.0,0.0
6.1,228.0,772.0,0.0
6.15,227.0,773.0,0.0
6.2,224.0,776.0,0.0
6.25,222.0,778.0,0.0
6.3,217.0,783.0,0.0
6.35,212.0,788.0,0.0
6.4,210.0,790.0,0.0
6.45,207.0,793.0,0.0
6.5,205.0,795.0,0.0
6.55,198.0,802.0,0.0
6.6,197.0,803.0,0.0
6.65,195.0,805.0,0.0
6.7,193.0,807.0,0.0
6.75,191.0,809.0,0.0
6.8,189.0,811.0,0.0
6.85,183.0,817.0,0.0
6.9,183.0,817.0,0.0
6.95,182.0,818.0,0.0
7.0,182.0,818.0,0.0
7.05,176.0,824.0,0.0
7.1,175.0,825.0,0.0
7.15,168.0,832.0,0.0
7.2,166.0,834.0,0.0
7.25,165.0,835.0,0.0
7.3,164.0,836.0,0.0
7.35,162.0,838.0,0.0
7.4,159.0,841.0,0.0
7.45,155.0,845.0,0.0
7.5,154.0,846.0,0.0
7.55,150.0,850.0,0.0
7.6,147.0,853.0,0.0
7.65,146.0,854.0,0.0
7.7,143.0,857.0,0.0
7.75,142.0,858.0,0.0
7.8,142.0,858.0,0.0
7.85,141.0,859.0,0.0
7.9,140.0,860.0,0.0
7.95,138.0,862.0,0.0
8.0,138.0,862.0,0.0
8.05,134.0,866.0,0.0
8.1,130.0,870.0,0.0
8.15,128.0,872.0,0.0
8.2,124.0,876.0,0.0
8.25,121.0,879.0,0.0
8.3,119.0,881.0,0.0
8.35,118.0,882.0,0.0
8.4,117.0,883.0,0.0
8.45,116.0,884.0,0.0
8.5,114.0,886.0,0.0
8.55,110.0,890.0,0.0
8.6,110.0,890.0,0.0
8.65,107.0,893.0,0.0
8.7,104.0,896.0,0.0
8.75,103.0,897.0,0.0
8.8,100.0,900.0,0.0
8.85,98.0,902.0,0.0
8.9,98.0,902.0,0.0
8.95,96.0,904.0,0.0
9.0,96.0,904.0,0.0
9.05,93.0,907.0,0.0
9.1,92.0,908.0,0.0
9.15,90.0,910.0,0.0
9.2,90.0,910.0,0.0
9.25,89.0,911.0,0.0
9.3,88.0,912.0,0.0
9.35,86.0,914.0,0.0
9.4,85.0,915.0,0.0
9.45,85.0,915.0,0.0
9.5,84.0,916.0,0.0
9.55,82.0,918.0,0.0
9.6,79.0,921.0,0.0
9.65,78.0,922.0,0.0
9.7,77.0,923.0,0.0
9.75,77.0,923.0,0.0
9.8,75.0,925.0,0.0
9.85,75.0,925.0,0.0
9.9,75.0,925.0,0.0
9.95,74.0,926.0,0.0
10.0,70.0,930.0,0.0
10.05,68.0,932.0,0.0
10.1,66.0,934.0,0.0
10.15,65.0,935.0,0.0
10.2,63.0,937.0,0.0
10.25,63.0,937.0,0.0
10.3,60.0,940.0,0.0
10.35,60.0,940.0,0.0
10.4,60.0,940.0,0.0
10.45,58.0,942.0,0.0
10.5,58.0,942.0,0.0
10.55,58.0,942.0,0.0
10.6,56.0,944.0,0.0
10.65,56.0,944.0,0.0
10.7,56.0,944.0,0.0
10.75,55.0,945.0,0.0
10.8,55.0,945.0,0.0
10.85,54.0,946.0,0.0
10.9,52.0,948.0,0.0
10.95,52.0,948.0,0.0
11.0,52.0,948.0,0.0
11.05,49.0,951.0,0.0
11.1,49.0,951.0,0.0
11.15,49.0,951.0,0.0
11.2,48.0,952.0,0.0
11.25,48.0,952.0,0.0
11.3,47.0,953.0,0.0
11.35,44.0,956.0,0.0
11.4,44.0,956.0,0.0
11.45,42.0,958.0,0.0
11.5,40.0,960.0,0.0
11.55,39.0,961.0,0.0
11.6,39.0,961.0,0.0
11.65,37.0,963.0,0.0
11.7,36.0,964.0,0.0
11.75,36.0,964.0,0.0
11.8,36.0,964.0,0.0
11.85,35.0,965.0,0.0
11.9,34.0,966.0,0.0
11.95,34.0,966.0,0.0
12.0,34.0,966.0,0.0
12.05,32.0,968.0,0.0
12.1,32.0,968.0,0.0
12.15,32.0,968.0,0.0
12.2,32.0,968.0,0.0
12.25,32.0,968.0,0.0
12.3,31.0,969.0,0.0
12.35,31.0,969.0,0.0
12.4,31.0,969.0,0.0
12.45,30.0,970.0,0.0
12.5,29.0,971.0,0.0
12.55,29.0,971.0,0.0
12.6,29.0,971.0,0.0
12.65,29.0,971.0,0.0
12.7,29.0,971.0,0.0
12.75,28.0,972.0,0.0
12.8,28.0,972.0,0.0
12.85,28.0,972.0,0.0
12.9,28.0,972.0,0.0
12.95,27.0,973.0,0.0
13.0,27.0,973.0,0.0
13.05,26.0,974.0,0.0
13.1,25.0,975.0,0.0
13.15,25.0,975.0,0.0
13.2,25.0,975.0,0.0
13.25,25.0,975.0,0.0
13.3,25.0,975.0,0.0
13.35,24.0,976.0,0.0
13.4,23.0,977.0,0.0
13.45,23.0,977.0,0.0
13.5,23.0,977.0,0.0
13.55,23.0,977.0,0.0
13.6,23.0,977.0,0.0
13.65,23.0,977.0,0.0
13.7,23.0,977.0,0.0
13.75,23.0,977.0,0.0
13.8,23.0,977.0,0.0
13.85,23.0,977.0,0.0
13.9,22.0,978.0,0.0
13.95,21.0,979.0,0.0
14.0,20.0,980.0,0.0
14.05,19.0,981.0,0.0
14.1,19.0,981.0,0.0
14.15,19.0,981.0,0.0
14.2,19.0,981.0,0.0
14.25,18.0,982.0,0.0
14.3,18.0,982.0,0.0
14.35,18.0,982.0,0.0
14.4,18.0,982.0,0.0
14.45,18.0,982.0,0.0
14.5,18.0,982.0,0.0
14.55,18.0,982.0,0.0
14.6,18.0,982.0,0.0
14.65,18.0,982.0,0.0
14.7,17.0,983.0,0.0
14.75,17.0,983.0,0.0
14.8,17.0,983.0,0.0
14.85,16.0,984.0,0.0
14.9,16.0,984.0,0.0
14.95,16.0,984.0,0.0
15.0,16.0,984.0,0.0
15.05,16.0,984.0,0.0
15.1,15.0,985.0,0.0
15.15,15.0,985.0,0.0
15.2,15.0,985.0,0.0
15.25,15.0,985.0,0.0
15.3,15.0,985.0,0.0
15.35,15.0,985.0,0.0
15.4,14.0,986.0,0.0
15.45,14.0,986.0,0.0
15.5,14.0,986.0,0.0
15.55,14.0,986.0,0.0
15.6,13.0,987.0,0.0
15.65,13.0,987.0,0.0
15.7,13.0,987.0,0.0
15.75,12.0,988.0,0.0
15.8,12.0,988.0,0.0
15.85,12.0,988.0,0.0
15.9,12.0,988.0,0.0
15.95,11.0,989.0,0.0
16.0,9.0,991.0,0.0
16.05,8.0,992.0,0.0
16.1,8.0,992.0,0.0
16.15,8.0,992.0,0.0
16.2,8.0,992.0,0.0
16.25,8.0,992.0,0.0
16.3,8.0,992.0,0.0
16.35,8.0,992.0,0.0
16.4,8.0,992.0,0.0
16.45,8.0,992.0,0.0
16.5,7.0,993.0,0.0
16.55,7.0,993.0,0.0
16.6,6.0,994.0,0.0
16.65,6.0,994.0,0.0
16.7,6.0,994.0,0.0
16.75,6.0,994.0,0.0
16.8,6.0,994.0,0.0
16.85,6.0,994.0,0.0
16.9,6.0,994.0,0.0
16.95,6.0,994.0,0.0
17.0,5.0,995.0,0.0
17.05,5.0,995.0,0.0
17.1,5.0,995.0,0.0
17.15,4.0,996.0,0.0
17.2,3.0,997.0,0.0
17.25,3.0,997.0,0.0
17.3,3.0,997.0,0.0
17.35,3.0,997.0,0.0
17.4,3.0,997.0,0.0
17.45,3.0,997.0,0.0
17.5,3.0,997.0,0.0
17.55,2.0,998.0,0.0
17.6,2.0,998.0,0.0
17.65,2.0,998.0,0.0
17.7,2.0,998.0,0.0
17.75,2.0,998.0,0.0
17.8,2.0,998.0,0.0
17.85,2.0,998.0,0.0
17.9,2.0,998.0,0.0
17.95,2.0,998.0,0.0
18.0,2.0,998.0,0.0
18.05,2.0,998.0,0.0
18.1,2.0,998.0,0.0
18.15,2.0,998.0,0.0
18.2,2.0,998.0,0.0
18.25,2.0,998.0,0.0
18.3,2.0,998.0,0.0
18.35,1.0,999.0,0.0
18.4,1.0,999.0,0.0
18.45,1.0,999.0,0.0
18.5,1.0,999.0,0.0
18.55,1.0,999.0,0.0
18.6,1.0,999.0,0.0
18.65,1.0,999.0,0.0
18.7,1.0,999.0,0.0
18.75,1.0,999.0,0.0
18.8,1.0,999.0,0.0
18.85,1.0,999.0,0.0
18.9,1.0,999.0,0.0
18.95,0.0,1000.0,0.0
19.0,0.0,1000.0,0.0
19.05,0.0,1000.0,0.0
19.1,0.0,1000.0,0.0
19.15,0.0,1000.0,0.0
19.2,0.0,1000.0,0.0
19.25,0.0,1000.0,0.0
19.3,0.0,1000.0,0.0
19.35,0.0,1000.0,0.0
19.4,0.0,1000.0,0.0
19.45,0.0,1000.0,0.0
19.5,0.0,1000.0,0.0
19.55,0.0,1000.0,0.0
19.6,0.0,1000.0,0.0
19.65,0.0,1000.0,0.0
19.7,0.0,1000.0,0.0
19.75,0.0,1000.0,0.0
19.8,0.0,1000.0,0.0
19.85,0.0,1000.0,0.0
19.9,0.0,1000.0,0.0
19.95,0.0,1000.0,0.0
20.0,0.0,1000.0,0.0
