time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,2.0,0.0,998.0
0.1,3.0,0.0,997.0
0.15,3.0,0.0,997.0
0.2,5.0,1.0,994.0
0.25,5.0,2.0,993.0
0.3,7.0,2.0,991.0
0.35,10.0,2.0,988.0
0.4,12.0,2.0,986.0
0.45,15.0,2.0,983.0
0.5,19.0,2.0,979.0
0.55,28.0,2.0,970.0
0.6,34.0,4.0,962.0
0.65,50.0,4.0,946.0
0.7,67.0,5.0,928.0
0.75,96.0,7.0,897.0
0.8,130.0,7.0,863.0
0.85,178.0,10.0,812.0
0.9,246.0,14.0,740.0
0.95,322.0,18.0,660.0
1.0,399.0,25.0,576.0
1.05,478.0,34.0,488.0
1.1,561.0,43.0,396.0
1.15,649.0,46.0,305.0
1.2,723.0,56.0,221.0
1.25,776.0,70.0,154.0
1.3,810.0,80.0,110.0
1.35,830.0,97.0,73.0
1.4,842.0,107.0,51.0
1.45,843.0,122.0,35.0
1.5,844.0,131.0,25.0
1.55,835.0,146.0,19.0
1.6,829.0,157.0,14.0
1.65,818.0,170.0,12.0
1.7,809.0,179.0,12.0
1.75,798.0,197.0,5.0
1.8,793.0,203.0,4.0
1.85,784.0,213.0,3.0
1.9,773.0,224.0,3.0
1.95,767.0,231.0,2.0
2.0,757.0,242.0,1.0
2.05,750.0,249.0,1.0
2.1,743.0,256.0,1.0
2.15,729.0,270.0,1.0
2.2,721.0,278.0,1.0
2.25,704.0,295.0,1.0
2.3,694.0,306.0,0.0
2.35,682.0,318.0,0.0
2.4,668.0,332.0,0.0
2.45,657.0,343.0,0.0
2.5,646.0,354.0,0.0
2.55,633.0,367.0,0.0
2.6,625.0,375.0,0.0
2.65,618.0,382.0,0.0
2.7,610.0,390.0,0.0
2.75,601.0,399.0,0.0
2.8,593.0,407.0,0.0
2.85,586.0,414.0,0.0
2.9,577.0,423.0,0.0
2.95,563.0,437.0,0.0
3.0,553.0,447.0,0.0
3.05,547.0,453.0,0.0
3.1,534.0,466.0,0.0
3.15,524.0,476.0,0.0
3.2,517.0,483.0,0.0
3.25,506.0,494.0,0.0
3.3,501.0,499.0,0.0
3.35,496.0,504.0,0.0
3.4,489.0,511.0,0.0
3.45,481.0,519.0,0.0
3.5,474.0,526.0,0.0
3.55,467.0,533.0,0.0
3.6,460.0,540.0,0.0
3.65,456.0,544.0,0.0
3.7,453.0,547.0,0.0
3.75,446.0,554.0,0.0
3.8,440.0,560.0,0.0
3.85,429.0,571.0,0.0
3.9,424.0,576.0,0.0
3.95,417.0,583.0,0.0
4.0,413.0,587.0,0.0
4.05,409.0,591.0,0.0
4.1,403.0,597.0,0.0
4.15,400.0,600.0,0.0
4.2,397.0,603.0,0.0
4.25,390.0,610.0,0.0
4.3,382.0,618.0,0.0
4.35,376.0,624.0,0.0
4.4,370.0,630.0,0.0
4.45,365.0,635.0,0.0
4.5,363.0,637.0,0.0
4.55,357.0,643.0,0.0
4.6,349.0,651.0,0.0
4.65,348.0,652.0,0.0
4.7,345.0,655.0,0.0
4.75,336.0,664.0,0.0
