time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,1.0,0.0,999.0
0.1,2.0,0.0,998.0
0.15,2.0,0.0,998.0
0.2,2.0,0.0,998.0
0.25,2.0,0.0,998.0
0.3,2.0,0.0,998.0
0.35,1.0,1.0,998.0
0.4,2.0,1.0,997.0
0.45,2.0,1.0,997.0
0.5,3.0,1.0,996.0
0.55,4.0,1.0,995.0
0.6,6.0,1.0,993.0
0.65,6.0,1.0,993.0
0.7,5.0,2.0,993.0
0.75,8.0,2.0,990.0
0.8,13.0,2.0,985.0
0.85,19.0,2.0,979.0
0.9,24.0,3.0,973.0
0.95,34.0,3.0,963.0
1.0,42.0,3.0,955.0
1.05,62.0,4.0,934.0
1.1,98.0,4.0,898.0
1.15,142.0,7.0,851.0
1.2,193.0,10.0,797.0
1.25,268.0,16.0,716.0
1.3,345.0,20.0,635.0
1.35,431.0,25.0,544.0
1.4,515.0,37.0,448.0
1.45,608.0,45.0,347.0
1.5,670.0,54.0,276.0
1.55,733.0,62.0,205.0
1.6,788.0,68.0,144.0
1.65,817.0,77.0,106.0
1.7,830.0,91.0,79.0
1.75,830.0,111.0,59.0
1.8,834.0,123.0,43.0
1.85,823.0,144.0,33.0
1.9,822.0,156.0,22.0
1.95,816.0,166.0,18.0
2.0,804.0,181.0,15.0
2.05,796.0,193.0,11.0
2.1,791.0,202.0,7.0
2.15,782.0,213.0,5.0
2.2,768.0,228.0,4.0
2.25,758.0,239.0,3.0
2.3,745.0,253.0,2.0
2.35,730.0,268.0,2.0
2.4,717.0,281.0,2.0
2.45,703.0,295.0,2.0
2.5,689.0,309.0,2.0
2.55,677.0,321.0,2.0
2.6,669.0,331.0,0.0
2.65,662.0,338.0,0.0
2.7,652.0,348.0,0.0
2.75,642.0,358.0,0.0
2.8,633.0,367.0,0.0
2.85,625.0,375.0,0.0
2.9,612.0,388.0,0.0
2.95,604.0,396.0,0.0
3.0,598.0,402.0,0.0
3.05,586.0,414.0,0.0
3.1,577.0,423.0,0.0
3.15,572.0,428.0,0.0
3.2,561.0,439.0,0.0
3.25,552.0,448.0,0.0
3.3,540.0,460.0,0.0
3.35,536.0,464.0,0.0
3.4,529.0,471.0,0.0
3.45,522.0,478.0,0.0
3.5,516.0,484.0,0.0
3.55,509.0,491.0,0.0
3.6,503.0,497.0,0.0
3.65,497.0,503.0,0.0
3.7,489.0,511.0,0.0
3.75,482.0,518.0,0.0
3.8,474.0,526.0,0.0
3.85,468.0,532.0,0.0
3.9,461.0,539.0,0.0
3.95,455.0,545.0,0.0
4.0,451.0,549.0,0.0
4.05,443.0,557.0,0.0
4.1,440.0,560.0,0.0
4.15,433.0,567.0,0.0
4.2,426.0,574.0,0.0
4.25,423.0,577.0,0.0
4.3,416.0,584.0,0.0
4.35,413.0,587.0,0.0
4.4,410.0,590.0,0.0
4.45,405.0,595.0,0.0
4.5,396.0,604.0,0.0
4.55,386.0,614.0,0.0
4.6,382.0,618.0,0.0
4.65,379.0,621.0,0.0
4.7,373.0,627.0,0.0
4.75,365.0,635.0,0.0
4.8,355.0,645.0,0.0
4.85,352.0,648.0,0.0
4.9,347.0,653.0,0.0
4.95,340.0,660.0,0.0
5.0,336.0,664.0,0.0
5.05,334.0,666.0,0.0
5.1,329.0,671.0,0.0
5.15,322.0,678.0,0.0
5.2,318.0,682.0,0.0
5.25,313.0,687.0,0.0
5.3,310.0,690.0,0.0
5.35,309.0,691.0,0.0
5.4,305.0,695.0,0.0
5.45,301.0,699.0,0.0
5.5,296.0,704.0,0.0
5.55,294.0,706.0,0.0
5.6,290.0,710.0,0.0
5.65,286.0,714.0,0.0
5.7,283.0,717.0,0.0
5.75,277.0,723.0,0.0
5.8,275.0,725.0,0.0
5.85,266.0,734.0,0.0
5.9,261.0,739.0,0.0
5.95,257.0,743.0,0.0
6.0,253.0,747.0,0.0
6.05,249.0,751.0,0.0
6.1,246.0,754.0,0.0
6.15,242.0,758.0,0.0
6.2,236.0,764.0,0.0
6.25,233.0,767.0,0.0
6.3,229.0,771.0,0.0
6.35,227.0,773.0,0.0
6.4,225.0,775.0,0.0
6.45,221.0,779.0,0.0
6.5,216.0,784.0,0.0
6.55,211.0,789.0,0.0
6.6,207.0,793.0,0.0
6.65,197.0,803.0,0.0
6.7,195.0,805.0,0.0
6.75,194.0,806.0,0.0
6.8,189.0,811.0,0.0
6.85,187.0,813.0,0.0
6.9,185.0,815.0,0.0
6.95,185.0,815.0,0.0
7.0,181.0,819.0,0.0
7.05,177.0,823.0,0.0
7.1,176.0,824.0,0.0
7.15,176.0,824.0,0.0
7.2,173.0,827.0,0.0
7.25,169.0,831.0,0.0
7.3,166.0,834.0,0.0
7.35,164.0,836.0,0.0
7.4,162.0,838.0,0.0
7.45,159.0,841.0,0.0
7.5,157.0,843.0,0.0
7.55,153.0,847.0,0.0
7.6,149.0,851.0,0.0
7.65,146.0,854.0,0.0
7.7,145.0,855.0,0.0
7.75,143.0,857.0,0.0
7.8,142.0,858.0,0.0
7.85,138.0,862.0,0.0
7.9,138.0,862.0,0.0
7.95,136.0,864.0,0.0
8.0,136.0,864.0,0.0
8.05,135.0,865.0,0.0
8.1,132.0,868.0,0.0
8.15,131.0,869.0,0.0
8.2,129.0,871.0,0.0
8.25,129.0,871.0,0.0
8.3,129.0,871.0,0.0
8.35,127.0,873.0,0.0
8.4,127.0,873.0,0.0
8.45,124.0,876.0,0.0
8.5,121.0,879.0,0.0
8.55,119.0,881.0,0.0
8.6,117.0,883.0,0.0
8.65,113.0,887.0,0.0
8.7,112.0,888.0,0.0
8.75,108.0,892.0,0.0
8.8,104.0,896.0,0.0
8.85,103.0,897.0,0.0
8.9,101.0,899.0,0.0
8.95,101.0,899.0,0.0
9.0,99.0,901.0,0.0
9.05,94.0,906.0,0.0
9.1,92.0,908.0,0.0
9.15,92.0,908.0,0.0
9.2,90.0,910.0,0.0
9.25,88.0,912.0,0.0
9.3,86.0,914.0,0.0
9.35,86.0,914.0,0.0
9.4,86.0,914.0,0.0
9.45,85.0,915.0,0.0
9.5,83.0,917.0,0.0
9.55,83.0,917.0,0.0
9.6,83.0,917.0,0.0
9.65,82.0,918.0,0.0
9.7,80.0,920.0,0.0
9.75,80.0,920.0,0.0
9.8,79.0,921.0,0.0
9.85,78.0,922.0,0.0
9.9,78.0,922.0,0.0
9.95,75.0,925.0,0.0
10.0,74.0,926.0,0.0
10.05,73.0,927.0,0.0
10.1,72.0,928.0,0.0
10.15,69.0,931.0,0.0
10.2,68.0,932.0,0.0
10.25,68.0,932.0,0.0
10.3,68.0,932.0,0.0
10.35,68.0,932.0,0.0
10.4,67.0,933.0,0.0
10.45,67.0,933.0,0.0
10.5,63.0,937.0,0.0
10.55,61.0,939.0,0.0
10.6,60.0,940.0,0.0
10.65,60.0,940.0,0.0
10.7,59.0,941.0,0.0
10.75,59.0,941.0,0.0
10.8,57.0,943.0,0.0
10.85,54.0,946.0,0.0
10.9,52.0,948.0,0.0
10.95,52.0,948.0,0.0
11.0,52.0,948.0,0.0
11.05,49.0,951.0,0.0
11.1,49.0,951.0,0.0
11.15,49.0,951.0,0.0
11.2,48.0,952.0,0.0
11.25,47.0,953.0,0.0
11.3,46.0,954.0,0.0
11.35,44.0,956.0,0.0
11.4,43.0,957.0,0.0
11.45,42.0,958.0,0.0
11.5,41.0,959.0,0.0
11.55,41.0,959.0,0.0
11.6,41.0,959.0,0.0
11.65,41.0,959.0,0.0
11.7,41.0,959.0,0.0
11.75,40.0,960.0,0.0
11.8,40.0,960.0,0.0
11.85,39.0,961.0,0.0
11.9,38.0,962.0,0.0
11.95,38.0,962.0,0.0
12.0,38.0,962.0,0.0
12.05,36.0,964.0,0.0
12.1,35.0,965.0,0.0
12.15,35.0,965.0,0.0
12.2,35.0,965.0,0.0
12.25,34.0,966.0,0.0
12.3,34.0,966.0,0.0
12.35,34.0,966.0,0.0
12.4,34.0,966.0,0.0
12.45,34.0,966.0,0.0
12.5,33.0,967.0,0.0
12.55,33.0,967.0,0.0
12.6,33.0,967.0,0.0
12.65,33.0,967.0,0.0
12.7,32.0,968.0,0.0
12.75,30.0,970.0,0.0
12.8,28.0,972.0,0.0
12.85,28.0,972.0,0.0
12.9,27.0,973.0,0.0
12.95,27.0,973.0,0.0
13.0,27.0,973.0,0.0
13.05,26.0,974.0,0.0
13.1,26.0,974.0,0.0
13.15,26.0,974.0,0.0
13.2,24.0,976.0,0.0
13.25,24.0,976.0,0.0
13.3,24.0,976.0,0.0
13.35,23.0,977.0,0.0
13.4,23.0,977.0,0.0
13.45,22.0,978.0,0.0
13.5,21.0,979.0,0.0
13.55,21.0,979.0,0.0
13.6,21.0,979.0,0.0
13.65,21.0,979.0,0.0
13.7,21.0,979.0,0.0
13.75,21.0,979.0,0.0
13.8,21.0,979.0,0.0
13.85,21.0,979.0,0.0
13.9,21.0,979.0,0.0
13.95,21.0,979.0,0.0
14.0,21.0,979.0,0.0
14.05,21.0,979.0,0.0
14.1,21.0,979.0,0.0
14.15,20.0,980.0,0.0
14.2,20.0,980.0,0.0
14.25,20.0,980.0,0.0
14.3,20.0,980.0,0.0
14.35,20.0,980.0,0.0
14.4,20.0,980.0,0.0
14.45,20.0,980.0,0.0
14.5,19.0,981.0,0.0
14.55,19.0,981.0,0.0
14.6,19.0,981.0,0.0
14.65,19.0,981.0,0.0
14.7,19.0,981.0,0.0
14.75,19.0,981.0,0.0
14.8,18.0,982.0,0.0
14.85,17.0,983.0,0.0
14.9,17.0,983.0,0.0
14.95,16.0,984.0,0.0
15.0,16.0,984.0,0.0
15.05,15.0,985.0,0.0
15.1,15.0,985.0,0.0
15.15,15.0,985.0,0.0
15.2,15.0,985.0,0.0
15.25,14.0,986.0,0.0
15.3,14.0,986.0,0.0
15.35,14.0,986.0,0.0
15.4,14.0,986.0,0.0
15.45,14.0,986.0,0.0
15.5,14.0,986.0,0.0
15.55,14.0,986.0,0.0
15.6,14.0,986.0,0.0
15.65,14.0,986.0,0.0
15.7,14.0,986.0,0.0
15.75,14.0,986.0,0.0
15.8,14.0,986.0,0.0
15.85,13.0,987.0,0.0
15.9,13.0,987.0,0.0
15.95,13.0,987.0,0.0
16.0,13.0,987.0,0.0
16.05,12.0,988.0,0.0
16.1,12.0,988.0,0.0
16.15,12.0,988.0,0.0
16.2,11.0,989.0,0.0
16.25,11.0,989.0,0.0
16.3,10.0,990.0,0.0
16.35,10.0,990.0,0.0
16.4,9.0,991.0,0.0
16.45,9.0,991.0,0.0
16.5,9.0,991.0,0.0
16.55,9.0,991.0,0.0
16.6,9.0,991.0,0.0
16.65,7.0,993.0,0.0
16.7,7.0,993.0,0.0
16.75,7.0,993.0,0.0
16.8,7.0,993.0,0.0
16.85,7.0,993.0,0.0
16.9,7.0,993.0,0.0
16.95,7.0,993.0,0.0
17.0,7.0,993.0,0.0
17.05,7.0,993.0,0.0
17.1,6.0,994.0,0.0
17.15,6.0,994.0,0.0
17.2,6.0,994.0,0.0
17.25,5.0,995.0,0.0
17.3,5.0,995.0,0.0
17.35,5.0,995.0,0.0
17.4,5.0,995.0,0.0
17.45,5.0,995.0,0.0
17.5,4.0,996.0,0.0
17.55,4.0,996.0,0.0
17.6,4.0,996.0,0.0
17.65,4.0,996.0,0.0
17.7,4.0,996.0,0.0
17.75,4.0,996.0,0.0
17.8,4.0,996.0,0.0
17.85,4.0,996.0,0.0
17.9,4.0,996.0,0.0
17.95,4.0,996.0,0.0
18.0,4.0,996.0,0.0
18.05,4.0,996.0,0.0
18.1,4.0,996.0,0.0
18.15,4.0,996.0,0.0
18.2,4.0,996.0,0.0
18.25,4.0,996.0,0.0
18.3,3.0,997.0,0.0
18.35,3.0,997.0,0.0
18.4,3.0,997.0,0.0
18.45,3.0,997.0,0.0
18.5,3.0,997.0,0.0
18.55,3.0,997.0,0.0
18.6,3.0,997.0,0.0
18.65,3.0,997.0,0.0
18.7,3.0,997.0,0.0
18.75,3.0,997.0,0.0
18.8,3.0,997.0,0.0
18.85,3.0,997.0,0.0
18.9,3.0,997.0,0.0
18.95,3.0,997.0,0.0
19.0,3.0,997.0,0.0
19.05,3.0,997.0,0.0
19.1,3.0,997.0,0.0
19.15,3.0,997.0,0.0
19.2,3.0,997.0,0.0
19.25,3.0,997.0,0.0
19.3,3.0,997.0,0.0
19.35,3.0,997.0,0.0
19.4,3.0,997.0,0.0
19.45,3.0,997.0,0.0
19.5,3.0,997.0,0.0
19.55,3.0,997.0,0.0
19.6,2.0,998.0,0.0
19.65,2.0,998.0,0.0
19.7,2.0,998.0,0.0
19.75,2.0,998.0,0.0
19.8,2.0,998.0,0.0
19.85,2.0,998.0,0.0
19.9,2.0,998.0,0.0
19.95,2.0,998.0,0.0
20.0,2.0,998.0,0.0
