time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,3.0,0.0,997.0
0.1,3.0,0.0,997.0
0.15,3.0,0.0,997.0
0.2,6.0,0.0,994.0
0.25,12.0,0.0,988.0
0.3,15.0,0.0,985.0
0.35,24.0,0.0,976.0
0.4,41.0,0.0,959.0
0.45,62.0,0.0,938.0
0.5,88.0,1.0,911.0
0.55,134.0,3.0,863.0
0.6,173.0,6.0,821.0
0.65,234.0,8.0,758.0
0.7,302.0,11.0,687.0
0.75,382.0,19.0,599.0
0.8,465.0,24.0,511.0
0.85,578.0,29.0,393.0
0.9,653.0,38.0,309.0
0.95,723.0,46.0,231.0
1.0,762.0,61.0,177.0
1.05,794.0,71.0,135.0
1.1,821.0,86.0,93.0
1.15,821.0,104.0,75.0
1.2,832.0,114.0,54.0
1.25,837.0,127.0,36.0
1.3,832.0,143.0,25.0
1.35,828.0,154.0,18.0
1.4,821.0,166.0,13.0
1.45,816.0,175.0,9.0
1.5,803.0,189.0,8.0
1.55,796.0,197.0,7.0
1.6,783.0,210.0,7.0
1.65,778.0,219.0,3.0
1.7,765.0,232.0,3.0
1.75,748.0,250.0,2.0
1.8,735.0,265.0,0.0
1.85,719.0,281.0,0.0
1.9,706.0,294.0,0.0
1.95,690.0,310.0,0.0
2.0,680.0,320.0,0.0
2.05,673.0,327.0,0.0
2.1,664.0,336.0,0.0
2.15,651.0,349.0,0.0
2.2,640.0,360.0,0.0
2.25,631.0,369.0,0.0
2.3,621.0,379.0,0.0
2.35,615.0,385.0,0.0
2.4,605.0,395.0,0.0
2.45,596.0,404.0,0.0
2.5,588.0,412.0,0.0
2.55,576.0,424.0,0.0
2.6,564.0,436.0,0.0
2.65,557.0,443.0,0.0
2.7,546.0,454.0,0.0
2.75,536.0,464.0,0.0
2.8,524.0,476.0,0.0
2.85,513.0,487.0,0.0
2.9,505.0,495.0,0.0
2.95,499.0,501.0,0.0
3.0,488.0,512.0,0.0
3.05,483.0,517.0,0.0
3.1,475.0,525.0,0.0
3.15,466.0,534.0,0.0
3.2,457.0,543.0,0.0
3.25,451.0,549.0,0.0
3.3,444.0,556.0,0.0
3.35,438.0,562.0,0.0
3.4,433.0,567.0,0.0
3.45,426.0,574.0,0.0
3.5,420.0,580.0,0.0
3.55,418.0,582.0,0.0
3.6,414.0,586.0,0.0
3.65,411.0,589.0,0.0
3.7,407.0,593.0,0.0
3.75,399.0,601.0,0.0
3.8,392.0,608.0,0.0
3.85,387.0,613.0,0.0
3.9,383.0,617.0,0.0
3.95,381.0,619.0,0.0
4.0,374.0,626.0,0.0
4.05,370.0,630.0,0.0
4.1,365.0,635.0,0.0
4.15,352.0,648.0,0.0
4.2,345.0,655.0,0.0
4.25,343.0,657.0,0.0
4.3,341.0,659.0,0.0
4.35,339.0,661.0,0.0
4.4,334.0,666.0,0.0
4.45,331.0,669.0,0.0
4.5,326.0,674.0,0.0
4.55,319.0,681.0,0.0
4.6,313.0,687.0,0.0
4.65,306.0,694.0,0.0
4.7,302.0,698.0,0.0
4.75,300.0,700.0,0.0
4.8,299.0,701.0,0.0
4.85,292.0,708.0,0.0
4.9,290.0,710.0,0.0
4.95,286.0,714.0,0.0
5.0,280.0,720.0,0.0
5.05,277.0,723.0,0.0
5.1,271.0,729.0,0.0
5.15,264.0,736.0,0.0
5.2,257.0,743.0,0.0
5.25,250.0,750.0,0.0
5.3,247.0,753.0,0.0
5.35,245.0,755.0,0.0
5.4,242.0,758.0,0.0
5.45,236.0,764.0,0.0
5.5,232.0,768.0,0.0
5.55,228.0,772.0,0.0
5.6,226.0,774.0,0.0
5.65,221.0,779.0,0.0
5.7,216.0,784.0,0.0
5.75,213.0,787.0,0.0
5.8,209.0,791.0,0.0
5.85,205.0,795.0,0.0
5.9,202.0,798.0,0.0
5.95,201.0,799.0,0.0
6.0,195.0,805.0,0.0
6.05,194.0,806.0,0.0
6.1,190.0,810.0,0.0
6.15,187.0,813.0,0.0
6.2,183.0,817.0,0.0
6.25,181.0,819.0,0.0
6.3,180.0,820.0,0.0
6.35,179.0,821.0,0.0
6.4,177.0,823.0,0.0
6.45,172.0,828.0,0.0
6.5,171.0,829.0,0.0
6.55,168.0,832.0,0.0
6.6,166.0,834.0,0.0
6.65,163.0,837.0,0.0
6.7,161.0,839.0,0.0
6.75,161.0,839.0,0.0
6.8,158.0,842.0,0.0
6.85,156.0,844.0,0.0
6.9,148.0,852.0,0.0
6.95,148.0,852.0,0.0
7.0,147.0,853.0,0.0
7.05,146.0,854.0,0.0
7.1,144.0,856.0,0.0
7.15,142.0,858.0,0.0
7.2,140.0,860.0,0.0
7.25,139.0,861.0,0.0
7.3,135.0,865.0,0.0
7.35,132.0,868.0,0.0
7.4,132.0,868.0,0.0
7.45,131.0,869.0,0.0
7.5,129.0,871.0,0.0
7.55,127.0,873.0,0.0
7.6,122.0,878.0,0.0
7.65,121.0,879.0,0.0
7.7,119.0,881.0,0.0
7.75,117.0,883.0,0.0
7.8,117.0,883.0,0.0
7.85,117.0,883.0,0.0
7.9,115.0,885.0,0.0
7.95,111.0,889.0,0.0
8.0,108.0,892.0,0.0
8.05,107.0,893.0,0.0
8.1,105.0,895.0,0.0
8.15,103.0,897.0,0.0
8.2,102.0,898.0,0.0
8.25,100.0,900.0,0.0
8.3,95.0,905.0,0.0
8.35,95.0,905.0,0.0
8.4,94.0,906.0,0.0
8.45,91.0,909.0,0.0
8.5,90.0,910.0,0.0
8.55,90.0,910.0,0.0
8.6,89.0,911.0,0.0
8.65,89.0,911.0,0.0
8.7,86.0,914.0,0.0
8.75,83.0,917.0,0.0
8.8,81.0,919.0,0.0
8.85,79.0,921.0,0.0
8.9,77.0,923.0,0.0
8.95,76.0,924.0,0.0
9.0,76.0,924.0,0.0
9.05,73.0,927.0,0.0
9.1,70.0,930.0,0.0
9.15,70.0,930.0,0.0
9.2,68.0,932.0,0.0
9.25,68.0,932.0,0.0
9.3,68.0,932.0,0.0
9.35,67.0,933.0,0.0
