time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,1.0,0.0,999.0
0.1,1.0,0.0,999.0
0.15,5.0,0.0,995.0
0.2,7.0,0.0,993.0
0.25,12.0,1.0,987.0
0.3,14.0,1.0,985.0
0.35,17.0,1.0,982.0
0.4,23.0,1.0,976.0
0.45,32.0,1.0,967.0
0.5,49.0,1.0,950.0
0.55,76.0,4.0,920.0
0.6,118.0,5.0,877.0
0.65,153.0,6.0,841.0
0.7,216.0,9.0,775.0
0.75,278.0,14.0,708.0
0.8,359.0,19.0,622.0
0.85,444.0,32.0,524.0
0.9,516.0,40.0,444.0
0.95,600.0,48.0,352.0
1.0,670.0,62.0,268.0
1.05,731.0,80.0,189.0
1.1,774.0,95.0,131.0
1.15,796.0,110.0,94.0
1.2,811.0,123.0,66.0
1.25,823.0,137.0,40.0
1.3,822.0,149.0,29.0
1.35,822.0,157.0,21.0
1.4,816.0,168.0,16.0
1.45,807.0,181.0,12.0
1.5,790.0,200.0,10.0
1.55,785.0,209.0,6.0
1.6,769.0,227.0,4.0
1.65,758.0,238.0,4.0
1.7,750.0,248.0,2.0
1.75,733.0,265.0,2.0
1.8,724.0,275.0,1.0
1.85,709.0,290.0,1.0
1.9,703.0,296.0,1.0
1.95,687.0,312.0,1.0
2.0,673.0,327.0,0.0
2.05,666.0,334.0,0.0
2.1,654.0,346.0,0.0
2.15,645.0,355.0,0.0
2.2,635.0,365.0,0.0
2.25,629.0,371.0,0.0
2.3,623.0,377.0,0.0
2.35,615.0,385.0,0.0
2.4,596.0,404.0,0.0
2.45,593.0,407.0,0.0
2.5,579.0,421.0,0.0
2.55,570.0,430.0,0.0
2.6,561.0,439.0,0.0
2.65,551.0,449.0,0.0
2.7,541.0,459.0,0.0
2.75,531.0,469.0,0.0
2.8,520.0,480.0,0.0
2.85,512.0,488.0,0.0
2.9,500.0,500.0,0.0
2.95,489.0,511.0,0.0
3.0,480.0,520.0,0.0
3.05,473.0,527.0,0.0
3.1,468.0,532.0,0.0
3.15,462.0,538.0,0.0
3.2,456.0,544.0,0.0
3.25,453.0,547.0,0.0
3.3,442.0,558.0,0.0
3.35,439.0,561.0,0.0
3.4,431.0,569.0,0.0
3.45,421.0,579.0,0.0
3.5,412.0,588.0,0.0
3.55,406.0,594.0,0.0
3.6,400.0,600.0,0.0
3.65,394.0,606.0,0.0
3.7,387.0,613.0,0.0
3.75,382.0,618.0,0.0
3.8,374.0,626.0,0.0
3.85,372.0,628.0,0.0
3.9,363.0,637.0,0.0
3.95,361.0,639.0,0.0
4.0,356.0,644.0,0.0
4.05,353.0,647.0,0.0
4.1,349.0,651.0,0.0
4.15,344.0,656.0,0.0
4.2,339.0,661.0,0.0
4.25,335.0,665.0,0.0
4.3,328.0,672.0,0.0
4.35,324.0,676.0,0.0
4.4,323.0,677.0,0.0
4.45,319.0,681.0,0.0
4.5,312.0,688.0,0.0
4.55,308.0,692.0,0.0
4.6,305.0,695.0,0.0
4.65,296.0,704.0,0.0
4.7,287.0,713.0,0.0
4.75,284.0,716.0,0.0
4.8,281.0,719.0,0.0
4.85,279.0,721.0,0.0
4.9,276.0,724.0,0.0
4.95,273.0,727.0,0.0
5.0,269.0,731.0,0.0
5.05,266.0,734.0,0.0
5.1,262.0,738.0,0.0
5.15,259.0,741.0,0.0
5.2,256.0,744.0,0.0
5.25,254.0,746.0,0.0
5.3,248.0,752.0,0.0
5.35,241.0,759.0,0.0
5.4,240.0,760.0,0.0
5.45,237.0,763.0,0.0
5.5,234.0,766.0,0.0
5.55,228.0,772.0,0.0
5.6,226.0,774.0,0.0
5.65,217.0,783.0,0.0
5.7,213.0,787.0,0.0
5.75,210.0,790.0,0.0
5.8,206.0,794.0,0.0
5.85,205.0,795.0,0.0
5.9,198.0,802.0,0.0
5.95,197.0,803.0,0.0
6.0,197.0,803.0,0.0
6.05,195.0,805.0,0.0
6.1,190.0,810.0,0.0
6.15,186.0,814.0,0.0
6.2,186.0,814.0,0.0
6.25,183.0,817.0,0.0
6.3,180.0,820.0,0.0
6.35,178.0,822.0,0.0
6.4,175.0,825.0,0.0
6.45,174.0,826.0,0.0
6.5,170.0,830.0,0.0
6.55,165.0,835.0,0.0
6.6,164.0,836.0,0.0
6.65,162.0,838.0,0.0
6.7,160.0,840.0,0.0
6.75,157.0,843.0,0.0
6.8,155.0,845.0,0.0
6.85,149.0,851.0,0.0
6.9,148.0,852.0,0.0
6.95,146.0,854.0,0.0
7.0,144.0,856.0,0.0
7.05,143.0,857.0,0.0
7.1,142.0,858.0,0.0
7.15,139.0,861.0,0.0
7.2,137.0,863.0,0.0
7.25,131.0,869.0,0.0
7.3,127.0,873.0,0.0
7.35,125.0,875.0,0.0
7.4,121.0,879.0,0.0
7.45,119.0,881.0,0.0
7.5,119.0,881.0,0.0
7.55,118.0,882.0,0.0
7.6,115.0,885.0,0.0
7.65,114.0,886.0,0.0
7.7,112.0,888.0,0.0
7.75,112.0,888.0,0.0
7.8,112.0,888.0,0.0
7.85,112.0,888.0,0.0
7.9,112.0,888.0,0.0
7.95,109.0,891.0,0.0
8.0,108.0,892.0,0.0
8.05,106.0,894.0,0.0
8.1,102.0,898.0,0.0
8.15,100.0,900.0,0.0
8.2,99.0,901.0,0.0
8.25,95.0,905.0,0.0
8.3,93.0,907.0,0.0
8.35,90.0,910.0,0.0
8.4,89.0,911.0,0.0
8.45,88.0,912.0,0.0
8.5,85.0,915.0,0.0
8.55,82.0,918.0,0.0
8.6,81.0,919.0,0.0
8.65,81.0,919.0,0.0
8.7,79.0,921.0,0.0
8.75,77.0,923.0,0.0
8.8,77.0,923.0,0.0
8.85,77.0,923.0,0.0
8.9,77.0,923.0,0.0
8.95,76.0,924.0,0.0
9.0,74.0,926.0,0.0
9.05,73.0,927.0,0.0
9.1,71.0,929.0,0.0
9.15,70.0,930.0,0.0
9.2,69.0,931.0,0.0
9.25,68.0,932.0,0.0
9.3,68.0,932.0,0.0
9.35,66.0,934.0,0.0
9.4,65.0,935.0,0.0
9.45,65.0,935.0,0.0
9.5,65.0,935.0,0.0
9.55,65.0,935.0,0.0
9.6,65.0,935.0,0.0
9.65,64.0,936.0,0.0
9.7,62.0,938.0,0.0
9.75,61.0,939.0,0.0
9.8,61.0,939.0,0.0
9.85,61.0,939.0,0.0
9.9,60.0,940.0,0.0
9.95,60.0,940.0,0.0
10.0,59.0,941.0,0.0
10.05,58.0,942.0,0.0
10.1,58.0,942.0,0.0
10.15,56.0,944.0,0.0
10.2,55.0,945.0,0.0
10.25,55.0,945.0,0.0
10.3,55.0,945.0,0.0
10.35,55.0,945.0,0.0
10.4,54.0,946.0,0.0
10.45,53.0,947.0,0.0
10.5,52.0,948.0,0.0
10.55,52.0,948.0,0.0
10.6,52.0,948.0,0.0
10.65,52.0,948.0,0.0
10.7,52.0,948.0,0.0
10.75,50.0,950.0,0.0
10.8,50.0,950.0,0.0
10.85,50.0,950.0,0.0
10.9,50.0,950.0,0.0
10.95,50.0,950.0,0.0
11.0,48.0,952.0,0.0
11.05,47.0,953.0,0.0
11.1,45.0,955.0,0.0
11.15,44.0,956.0,0.0
11.2,44.0,956.0,0.0
11.25,44.0,956.0,0.0
11.3,44.0,956.0,0.0
11.35,44.0,956.0,0.0
11.4,44.0,956.0,0.0
11.45,44.0,956.0,0.0
11.5,42.0,958.0,0.0
11.55,42.0,958.0,0.0
11.6,42.0,958.0,0.0
11.65,41.0,959.0,0.0
11.7,41.0,959.0,0.0
11.75,39.0,961.0,0.0
11.8,39.0,961.0,0.0
11.85,39.0,961.0,0.0
11.9,39.0,961.0,0.0
11.95,38.0,962.0,0.0
12.0,37.0,963.0,0.0
12.05,36.0,964.0,0.0
12.1,34.0,966.0,0.0
12.15,33.0,967.0,0.0
12.2,33.0,967.0,0.0
12.25,33.0,967.0,0.0
12.3,31.0,969.0,0.0
12.35,31.0,969.0,0.0
12.4,30.0,970.0,0.0
12.45,30.0,970.0,0.0
12.5,30.0,970.0,0.0
12.55,30.0,970.0,0.0
12.6,30.0,970.0,0.0
12.65,29.0,971.0,0.0
12.7,25.0,975.0,0.0
12.75,25.0,975.0,0.0
12.8,25.0,975.0,0.0
12.85,24.0,976.0,0.0
12.9,24.0,976.0,0.0
12.95,24.0,976.0,0.0
13.0,24.0,976.0,0.0
13.05,22.0,978.0,0.0
13.1,22.0,978.0,0.0
13.15,22.0,978.0,0.0
13.2,21.0,979.0,0.0
13.25,21.0,979.0,0.0
13.3,21.0,979.0,0.0
13.35,21.0,979.0,0.0
13.4,21.0,979.0,0.0
13.45,21.0,979.0,0.0
13.5,21.0,979.0,0.0
13.55,21.0,979.0,0.0
13.6,20.0,980.0,0.0
13.65,20.0,980.0,0.0
13.7,20.0,980.0,0.0
13.75,19.0,981.0,0.0
13.8,19.0,981.0,0.0
13.85,18.0,982.0,0.0
13.9,18.0,982.0,0.0
13.95,17.0,983.0,0.0
14.0,17.0,983.0,0.0
14.05,17.0,983.0,0.0
14.1,14.0,986.0,0.0
14.15,14.0,986.0,0.0
14.2,14.0,986.0,0.0
14.25,14.0,986.0,0.0
14.3,14.0,986.0,0.0
14.35,14.0,986.0,0.0
14.4,14.0,986.0,0.0
14.45,13.0,987.0,0.0
14.5,12.0,988.0,0.0
14.55,12.0,988.0,0.0
14.6,12.0,988.0,0.0
14.65,12.0,988.0,0.0
14.7,12.0,988.0,0.0
14.75,12.0,988.0,0.0
14.8,12.0,988.0,0.0
14.85,12.0,988.0,0.0
14.9,12.0,988.0,0.0
14.95,12.0,988.0,0.0
15.0,12.0,988.0,0.0
15.05,12.0,988.0,0.0
15.1,12.0,988.0,0.0
15.15,12.0,988.0,0.0
15.2,12.0,988.0,0.0
15.25,12.0,988.0,0.0
15.3,12.0,988.0,0.0
15.35,12.0,988.0,0.0
15.4,12.0,988.0,0.0
15.45,12.0,988.0,0.0
15.5,12.0,988.0,0.0
15.55,11.0,989.0,0.0
15.6,11.0,989.0,0.0
15.65,11.0,989.0,0.0
15.7,11.0,989.0,0.0
15.75,11.0,989.0,0.0
15.8,11.0,989.0,0.0
15.85,11.0,989.0,0.0
15.9,11.0,989.0,0.0
15.95,11.0,989.0,0.0
16.0,11.0,989.0,0.0
16.05,11.0,989.0,0.0
16.1,11.0,989.0,0.0
16.15,11.0,989.0,0.0
16.2,10.0,990.0,0.0
16.25,10.0,990.0,0.0
16.3,10.0,990.0,0.0
16.35,10.0,990.0,0.0
16.4,10.0,990.0,0.0
16.45,10.0,990.0,0.0
16.5,10.0,990.0,0.0
16.55,10.0,990.0,0.0
16.6,10.0,990.0,0.0
16.65,10.0,990.0,0.0
16.7,10.0,990.0,0.0
16.75,10.0,990.0,0.0
16.8,10.0,990.0,0.0
16.85,10.0,990.0,0.0
16.9,10.0,990.0,0.0
16.95,8.0,992.0,0.0
17.0,8.0,992.0,0.0
17.05,8.0,992.0,0.0
17.1,8.0,992.0,0.0
17.15,8.0,992.0,0.0
17.2,7.0,993.0,0.0
17.25,7.0,993.0,0.0
17.3,6.0,994.0,0.0
17.35,6.0,994.0,0.0
17.4,6.0,994.0,0.0
17.45,6.0,994.0,0.0
17.5,6.0,994.0,0.0
17.55,6.0,994.0,0.0
17.6,6.0,994.0,0.0
17.65,6.0,994.0,0.0
17.7,6.0,994.0,0.0
17.75,5.0,995.0,0.0
17.8,5.0,995.0,0.0
17.85,5.0,995.0,0.0
17.9,5.0,995.0,0.0
17.95,4.0,996.0,0.0
18.0,4.0,996.0,0.0
18.05,4.0,996.0,0.0
18.1,4.0,996.0,0.0
18.15,4.0,996.0,0.0
18.2,4.0,996.0,0.0
18.25,4.0,996.0,0.0
18.3,4.0,996.0,0.0
18.35,4.0,996.0,0.0
18.4,4.0,996.0,0.0
18.45,3.0,997.0,0.0
18.5,3.0,997.0,0.0
18.55,3.0,997.0,0.0
18.6,3.0,997.0,0.0
18.65,3.0,997.0,0.0
18.7,3.0,997.0,0.0
18.75,3.0,997.0,0.0
18.8,3.0,997.0,0.0
18.85,3.0,997.0,0.0
18.9,3.0,997.0,0.0
18.95,3.0,997.0,0.0
19.0,3.0,997.0,0.0
19.05,2.0,998.0,0.0
19.1,2.0,998.0,0.0
19.15,2.0,998.0,0.0
19.2,2.0,998.0,0.0
19.25,2.0,998.0,0.0
19.3,2.0,998.0,0.0
19.35,2.0,998.0,0.0
19.4,2.0,998.0,0.0
19.45,2.0,998.0,0.0
19.5,2.0,998.0,0.0
19.55,2.0,998.0,0.0
19.6,2.0,998.0,0.0
19.65,2.0,998.0,0.0
19.7,2.0,998.0,0.0
19.75,2.0,998.0,0.0
19.8,2.0,998.0,0.0
19.85,2.0,998.0,0.0
19.9,2.0,998.0,0.0
19.95,2.0,998.0,0.0
20.0,2.0,998.0,0.0
