time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,3.0,0.0,997.0
0.1,3.0,0.0,997.0
0.15,3.0,0.0,997.0
0.2,5.0,0.0,995.0
0.25,5.0,0.0,995.0
0.3,6.0,0.0,994.0
0.35,8.0,0.0,992.0
0.4,14.0,0.0,986.0
0.45,23.0,0.0,977.0
0.5,31.0,0.0,969.0
0.55,47.0,0.0,953.0
0.6,67.0,2.0,931.0
0.65,108.0,4.0,888.0
0.7,162.0,5.0,833.0
0.75,210.0,9.0,781.0
0.8,273.0,12.0,715.0
0.85,368.0,14.0,618.0
0.9,461.0,23.0,516.0
0.95,553.0,33.0,414.0
1.0,641.0,45.0,314.0
1.05,713.0,51.0,236.0
1.1,772.0,59.0,169.0
1.15,809.0,69.0,122.0
1.2,833.0,86.0,81.0
1.25,850.0,92.0,58.0
1.3,855.0,106.0,39.0
1.35,854.0,122.0,24.0
1.4,848.0,134.0,18.0
1.45,839.0,147.0,14.0
1.5,828.0,160.0,12.0
1.55,820.0,172.0,8.0
1.6,809.0,184.0,7.0
1.65,804.0,192.0,4.0
1.7,787.0,210.0,3.0
1.75,779.0,218.0,3.0
1.8,766.0,231.0,3.0
1.85,750.0,247.0,3.0
1.9,741.0,258.0,1.0
1.95,735.0,264.0,1.0
2.0,728.0,272.0,0.0
2.05,713.0,287.0,0.0
2.1,694.0,306.0,0.0
2.15,681.0,319.0,0.0
2.2,670.0,330.0,0.0
2.25,658.0,342.0,0.0
2.3,647.0,353.0,0.0
2.35,631.0,369.0,0.0
2.4,624.0,376.0,0.0
2.45,615.0,385.0,0.0
2.5,608.0,392.0,0.0
2.55,599.0,401.0,0.0
2.6,593.0,407.0,0.0
2.65,580.0,420.0,0.0
2.7,577.0,423.0,0.0
2.75,570.0,430.0,0.0
2.8,562.0,438.0,0.0
2.85,553.0,447.0,0.0
2.9,546.0,454.0,0.0
2.95,539.0,461.0,0.0
3.0,533.0,467.0,0.0
3.05,528.0,472.0,0.0
3.1,518.0,482.0,0.0
3.15,513.0,487.0,0.0
3.2,504.0,496.0,0.0
3.25,498.0,502.0,0.0
3.3,492.0,508.0,0.0
3.35,484.0,516.0,0.0
3.4,472.0,528.0,0.0
3.45,464.0,536.0,0.0
3.5,457.0,543.0,0.0
3.55,451.0,549.0,0.0
3.6,442.0,558.0,0.0
3.65,432.0,568.0,0.0
3.7,426.0,574.0,0.0
3.75,421.0,579.0,0.0
3.8,416.0,584.0,0.0
3.85,414.0,586.0,0.0
3.9,411.0,589.0,0.0
3.95,403.0,597.0,0.0
4.0,398.0,602.0,0.0
4.05,389.0,611.0,0.0
4.1,385.0,615.0,0.0
4.15,376.0,624.0,0.0
4.2,370.0,630.0,0.0
4.25,365.0,635.0,0.0
4.3,356.0,644.0,0.0
4.35,351.0,649.0,0.0
4.4,347.0,653.0,0.0
4.45,343.0,657.0,0.0
4.5,337.0,663.0,0.0
4.55,330.0,670.0,0.0
4.6,326.0,674.0,0.0
4.65,320.0,680.0,0.0
4.7,315.0,685.0,0.0
4.75,310.0,690.0,0.0
4.8,306.0,694.0,0.0
4.85,303.0,697.0,0.0
4.9,299.0,701.0,0.0
4.95,293.0,707.0,0.0
5.0,289.0,711.0,0.0
5.05,282.0,718.0,0.0
5.1,279.0,721.0,0.0
5.15,277.0,723.0,0.0
5.2,275.0,725.0,0.0
5.25,272.0,728.0,0.0
5.3,268.0,732.0,0.0
5.35,264.0,736.0,0.0
5.4,258.0,742.0,0.0
5.45,256.0,744.0,0.0
5.5,251.0,749.0,0.0
5.55,247.0,753.0,0.0
5.6,243.0,757.0,0.0
5.65,241.0,759.0,0.0
5.7,239.0,761.0,0.0
5.75,234.0,766.0,0.0
5.8,231.0,769.0,0.0
5.85,228.0,772.0,0.0
5.9,225.0,775.0,0.0
5.95,218.0,782.0,0.0
6.0,215.0,785.0,0.0
6.05,214.0,786.0,0.0
6.1,210.0,790.0,0.0
6.15,204.0,796.0,0.0
6.2,202.0,798.0,0.0
6.25,200.0,800.0,0.0
6.3,197.0,803.0,0.0
6.35,195.0,805.0,0.0
6.4,192.0,808.0,0.0
6.45,190.0,810.0,0.0
6.5,189.0,811.0,0.0
6.55,186.0,814.0,0.0
6.6,183.0,817.0,0.0
6.65,179.0,821.0,0.0
6.7,175.0,825.0,0.0
6.75,174.0,826.0,0.0
6.8,173.0,827.0,0.0
6.85,170.0,830.0,0.0
6.9,167.0,833.0,0.0
6.95,167.0,833.0,0.0
7.0,164.0,836.0,0.0
7.05,163.0,837.0,0.0
7.1,160.0,840.0,0.0
7.15,156.0,844.0,0.0
7.2,155.0,845.0,0.0
7.25,151.0,849.0,0.0
7.3,149.0,851.0,0.0
7.35,147.0,853.0,0.0
7.4,146.0,854.0,0.0
7.45,143.0,857.0,0.0
7.5,142.0,858.0,0.0
7.55,138.0,862.0,0.0
7.6,136.0,864.0,0.0
7.65,136.0,864.0,0.0
7.7,134.0,866.0,0.0
7.75,132.0,868.0,0.0
7.8,128.0,872.0,0.0
7.85,127.0,873.0,0.0
7.9,127.0,873.0,0.0
7.95,125.0,875.0,0.0
8.0,125.0,875.0,0.0
8.05,124.0,876.0,0.0
8.1,121.0,879.0,0.0
8.15,120.0,880.0,0.0
8.2,118.0,882.0,0.0
8.25,117.0,883.0,0.0
8.3,116.0,884.0,0.0
8.35,114.0,886.0,0.0
8.4,112.0,888.0,0.0
8.45,112.0,888.0,0.0
8.5,108.0,892.0,0.0
8.55,108.0,892.0,0.0
8.6,105.0,895.0,0.0
8.65,102.0,898.0,0.0
8.7,102.0,898.0,0.0
8.75,98.0,902.0,0.0
8.8,97.0,903.0,0.0
8.85,95.0,905.0,0.0
8.9,95.0,905.0,0.0
8.95,94.0,906.0,0.0
9.0,89.0,911.0,0.0
9.05,89.0,911.0,0.0
9.1,89.0,911.0,0.0
9.15,88.0,912.0,0.0
9.2,88.0,912.0,0.0
9.25,86.0,914.0,0.0
9.3,86.0,914.0,0.0
9.35,85.0,915.0,0.0
