beta,gamma,Susceptible,Infected,Recovered
0.00415,0.15,999.0,809.0,900.0
0.00415,0.18,999.0,795.0,951.0
0.00415,0.20999999999999996,999.0,1.0,1.0
0.00415,0.23999999999999996,999.0,1.0,1.0
0.00415,0.26999999999999996,999.0,1.0,1.0
0.00415,0.29999999999999993,999.0,1.0,1.0
0.00415,0.32999999999999996,999.0,1.0,1.0
0.00415,0.35999999999999993,999.0,1.0,1.0
0.00415,0.3899999999999999,999.0,1.0,1.0
0.00415,0.41999999999999993,999.0,1.0,1.0
0.00415,0.44999999999999996,999.0,1.0,1.0
0.00498,0.15,999.0,837.0,916.0
0.00498,0.18,999.0,831.0,955.0
0.00498,0.20999999999999996,999.0,807.0,972.0
0.00498,0.23999999999999996,999.0,1.0,1.0
0.00498,0.26999999999999996,999.0,1.0,1.0
0.00498,0.29999999999999993,999.0,1.0,1.0
0.00498,0.32999999999999996,999.0,1.0,1.0
0.00498,0.35999999999999993,999.0,2.0,2.0
0.00498,0.3899999999999999,999.0,1.0,1.0
0.00498,0.41999999999999993,999.0,1.0,1.0
0.00498,0.44999999999999996,999.0,1.0,1.0
0.005809999999999999,0.15,999.0,864.0,918.0
0.005809999999999999,0.18,999.0,1.0,1.0
0.005809999999999999,0.20999999999999996,999.0,822.0,970.0
0.005809999999999999,0.23999999999999996,999.0,1.0,1.0
0.005809999999999999,0.26999999999999996,999.0,793.0,988.0
0.005809999999999999,0.29999999999999993,999.0,1.0,1.0
0.005809999999999999,0.32999999999999996,999.0,1.0,1.0
0.005809999999999999,0.35999999999999993,999.0,2.0,2.0
0.005809999999999999,0.3899999999999999,999.0,1.0,1.0
0.005809999999999999,0.41999999999999993,999.0,1.0,1.0
0.005809999999999999,0.44999999999999996,999.0,1.0,1.0
0.006639999999999999,0.15,999.0,877.0,920.0
0.006639999999999999,0.18,999.0,858.0,958.0
0.006639999999999999,0.20999999999999996,999.0,2.0,2.0
0.006639999999999999,0.23999999999999996,999.0,1.0,1.0
0.006639999999999999,0.26999999999999996,999.0,817.0,989.0
0.006639999999999999,0.29999999999999993,999.0,800.0,992.0
0.006639999999999999,0.32999999999999996,999.0,1.0,1.0
0.006639999999999999,0.35999999999999993,999.0,1.0,1.0
0.006639999999999999,0.3899999999999999,999.0,1.0,1.0
0.006639999999999999,0.41999999999999993,999.0,1.0,1.0
0.006639999999999999,0.44999999999999996,999.0,1.0,1.0
0.007469999999999999,0.15,999.0,881.0,926.0
0.007469999999999999,0.18,999.0,865.0,959.0
0.007469999999999999,0.20999999999999996,999.0,860.0,970.0
0.007469999999999999,0.23999999999999996,999.0,835.0,987.0
