beta,gamma,Susceptible,Infected,Recovered
0.00415,0.15,0.0,53.0,900.0
0.00415,0.18,0.0,29.0,951.0
0.00415,0.20999999999999996,0.0,0.0,1.0
0.00415,0.23999999999999996,0.0,0.0,1.0
0.00415,0.26999999999999996,0.0,0.0,1.0
0.00415,0.29999999999999993,0.0,0.0,1.0
0.00415,0.32999999999999996,0.0,0.0,1.0
0.00415,0.35999999999999993,0.0,0.0,1.0
0.00415,0.3899999999999999,0.0,0.0,1.0
0.00415,0.41999999999999993,0.0,0.0,1.0
0.00415,0.44999999999999996,0.0,0.0,1.0
0.00498,0.15,0.0,49.0,916.0
0.00498,0.18,0.0,23.0,955.0
0.00498,0.20999999999999996,0.0,9.0,972.0
0.00498,0.23999999999999996,0.0,0.0,1.0
0.00498,0.26999999999999996,0.0,0.0,1.0
0.00498,0.29999999999999993,0.0,0.0,1.0
0.00498,0.32999999999999996,0.0,0.0,1.0
0.00498,0.35999999999999993,0.0,0.0,2.0
0.00498,0.3899999999999999,0.0,0.0,1.0
0.00498,0.41999999999999993,0.0,0.0,1.0
0.00498,0.44999999999999996,0.0,0.0,1.0
0.005809999999999999,0.15,0.0,45.0,918.0
0.005809999999999999,0.18,0.0,0.0,1.0
0.005809999999999999,0.20999999999999996,0.0,13.0,970.0
0.005809999999999999,0.23999999999999996,0.0,0.0,1.0
0.005809999999999999,0.26999999999999996,0.0,1.0,988.0
0.005809999999999999,0.29999999999999993,0.0,0.0,1.0
0.005809999999999999,0.32999999999999996,0.0,0.0,1.0
0.005809999999999999,0.35999999999999993,0.0,0.0,2.0
0.005809999999999999,0.3899999999999999,0.0,0.0,1.0
0.005809999999999999,0.41999999999999993,0.0,0.0,1.0
0.005809999999999999,0.44999999999999996,0.0,0.0,1.0
0.006639999999999999,0.15,0.0,46.0,920.0
0.006639999999999999,0.18,0.0,26.0,958.0
0.006639999999999999,0.20999999999999996,0.0,0.0,2.0
0.006639999999999999,0.23999999999999996,0.0,0.0,1.0
0.006639999999999999,0.26999999999999996,0.0,3.0,989.0
0.006639999999999999,0.29999999999999993,0.0,2.0,992.0
0.006639999999999999,0.32999999999999996,0.0,0.0,1.0
0.006639999999999999,0.35999999999999993,0.0,0.0,1.0
0.006639999999999999,0.3899999999999999,0.0,0.0,1.0
0.006639999999999999,0.41999999999999993,0.0,0.0,1.0
0.006639999999999999,0.44999999999999996,0.0,0.0,1.0
0.007469999999999999,0.15,0.0,41.0,926.0
0.007469999999999999,0.18,0.0,22.0,959.0
0.007469999999999999,0.20999999999999996,0.0,8.0,970.0
0.007469999999999999,0.23999999999999996,0.0,4.0,987.0
0.007469999999999999,0.26999999999999996,0.0,0.0,1.0
0.007469999999999999,0.29999999999999993,0.0,0.0,1.0
0.007469999999999999,0.32999999999999996,0.0,0.0,1.0
0.007469999999999999,0.35999999999999993,0.0,0.0,1.0
0.007469999999999999,0.3899999999999999,0.0,0.0,1.0
0.007469999999999999,0.41999999999999993,0.0,0.0,1.0
0.007469999999999999,0.44999999999999996,0.0,0.0,1.0
0.008299999999999998,0.15,0.0,42.0,929.0
0.008299999999999998,0.18,0.0,21.0,957.0
0.008299999999999998,0.20999999999999996,0.0,13.0,973.0
0.008299999999999998,0.23999999999999996,0.0,0.0,1.0
0.008299999999999998,0.26999999999999996,0.0,2.0,989.0
0.008299999999999998,0.29999999999999993,0.0,0.0,993.0
0.008299999999999998,0.32999999999999996,0.0,0.0,996.0
0.008299999999999998,0.35999999999999993,0.0,0.0,1.0
0.008299999999999998,0.3899999999999999,0.0,0.0,1.0
0.008299999999999998,0.41999999999999993,0.0,0.0,1.0
0.008299999999999998,0.44999999999999996,0.0,0.0,1.0
0.00913,0.15,0.0,42.0,931.0
0.00913,0.18,0.0,0.0,1.0
0.00913,0.20999999999999996,0.0,9.0,974.0
0.00913,0.23999999999999996,0.0,6.0,986.0
0.00913,0.26999999999999996,0.0,2.0,988.0
0.00913,0.29999999999999993,0.0,0.0,1.0
0.00913,0.32999999999999996,0.0,0.0,996.0
0.00913,0.35999999999999993,0.0,0.0,1.0
0.00913,0.3899999999999999,0.0,0.0,998.0
0.00913,0.41999999999999993,0.0,0.0,998.0
0.00913,0.44999999999999996,0.0,0.0,999.0
0.009959999999999998,0.15,0.0,37.0,926.0
0.009959999999999998,0.18,0.0,25.0,957.0
0.009959999999999998,0.20999999999999996,0.0,10.0,974.0
0.009959999999999998,0.23999999999999996,0.0,7.0,986.0
0.009959999999999998,0.26999999999999996,0.0,1.0,990.0
0.009959999999999998,0.29999999999999993,0.0,0.0,1.0
0.009959999999999998,0.32999999999999996,0.0,0.0,996.0
0.009959999999999998,0.35999999999999993,0.0,0.0,1.0
0.009959999999999998,0.3899999999999999,0.0,0.0,998.0
