beta,gamma,Susceptible,Infected,Recovered
0.00415,0.15,0.0,1.0,0.0
0.00415,0.18,0.0,1.0,0.0
0.00415,0.20999999999999996,999.0,1.0,0.0
0.00415,0.23999999999999996,999.0,1.0,0.0
0.00415,0.26999999999999996,999.0,1.0,0.0
0.00415,0.29999999999999993,999.0,1.0,0.0
0.00415,0.32999999999999996,999.0,1.0,0.0
0.00415,0.35999999999999993,999.0,1.0,0.0
0.00415,0.3899999999999999,999.0,1.0,0.0
0.00415,0.41999999999999993,999.0,1.0,0.0
0.00415,0.44999999999999996,999.0,1.0,0.0
0.00498,0.15,0.0,1.0,0.0
0.00498,0.18,0.0,1.0,0.0
0.00498,0.20999999999999996,0.0,1.0,0.0
0.00498,0.23999999999999996,999.0,1.0,0.0
0.00498,0.26999999999999996,999.0,1.0,0.0
0.00498,0.29999999999999993,999.0,1.0,0.0
0.00498,0.32999999999999996,999.0,1.0,0.0
0.00498,0.35999999999999993,998.0,1.0,0.0
0.00498,0.3899999999999999,999.0,1.0,0.0
0.00498,0.41999999999999993,999.0,1.0,0.0
0.00498,0.44999999999999996,999.0,1.0,0.0
0.005809999999999999,0.15,0.0,1.0,0.0
0.005809999999999999,0.18,999.0,1.0,0.0
0.005809999999999999,0.20999999999999996,0.0,1.0,0.0
0.005809999999999999,0.23999999999999996,999.0,1.0,0.0
0.005809999999999999,0.26999999999999996,0.0,1.0,0.0
0.005809999999999999,0.29999999999999993,999.0,1.0,0.0
0.005809999999999999,0.32999999999999996,999.0,1.0,0.0
0.005809999999999999,0.35999999999999993,998.0,1.0,0.0
0.005809999999999999,0.3899999999999999,999.0,1.0,0.0
0.005809999999999999,0.41999999999999993,999.0,1.0,0.0
0.005809999999999999,0.44999999999999996,999.0,1.0,0.0
0.006639999999999999,0.15,0.0,1.0,0.0
0.006639999999999999,0.18,0.0,1.0,0.0
0.006639999999999999,0.20999999999999996,998.0,1.0,0.0
0.006639999999999999,0.23999999999999996,999.0,1.0,0.0
0.006639999999999999,0.26999999999999996,0.0,1.0,0.0
0.006639999999999999,0.29999999999999993,0.0,1.0,0.0
0.006639999999999999,0.32999999999999996,999.0,1.0,0.0
0.006639999999999999,0.35999999999999993,999.0,1.0,0.0
0.006639999999999999,0.3899999999999999,999.0,1.0,0.0
0.006639999999999999,0.41999999999999993,999.0,1.0,0.0
0.006639999999999999,0.44999999999999996,999.0,1.0,0.0
0.007469999999999999,0.15,0.0,1.0,0.0
0.007469999999999999,0.18,0.0,1.0,0.0
0.007469999999999999,0.20999999999999996,0.0,1.0,0.0
0.007469999999999999,0.23999999999999996,0.0,1.0,0.0
0.007469999999999999,0.26999999999999996,999.0,1.0,0.0
0.007469999999999999,0.29999999999999993,999.0,1.0,0.0
0.007469999999999999,0.32999999999999996,999.0,1.0,0.0
0.007469999999999999,0.35999999999999993,999.0,1.0,0.0
0.007469999999999999,0.3899999999999999,999.0,1.0,0.0
0.007469999999999999,0.41999999999999993,999.0,1.0,0.0
0.007469999999999999,0.44999999999999996,999.0,1.0,0.0
0.008299999999999998,0.15,0.0,1.0,0.0
0.008299999999999998,0.18,0.0,1.0,0.0
0.008299999999999998,0.20999999999999996,0.0,1.0,0.0
0.008299999999999998,0.23999999999999996,999.0,1.0,0.0
0.008299999999999998,0.26999999999999996,0.0,1.0,0.0
0.008299999999999998,0.29999999999999993,0.0,1.0,0.0
0.008299999999999998,0.32999999999999996,0.0,1.0,0.0
0.008299999999999998,0.35999999999999993,999.0,1.0,0.0
0.008299999999999998,0.3899999999999999,999.0,1.0,0.0
0.008299999999999998,0.41999999999999993,999.0,1.0,0.0
0.008299999999999998,0.44999999999999996,999.0,1.0,0.0
0.00913,0.15,0.0,1.0,0.0
0.00913,0.18,999.0,1.0,0.0
0.00913,0.20999999999999996,0.0,1.0,0.0
0.00913,0.23999999999999996,0.0,1.0,0.0
0.00913,0.26999999999999996,0.0,1.0,0.0
0.00913,0.29999999999999993,999.0,1.0,0.0
0.00913,0.32999999999999996,0.0,1.0,0.0
0.00913,0.35999999999999993,999.0,1.0,0.0
0.00913,0.3899999999999999,0.0,1.0,0.0
0.00913,0.41999999999999993,0.0,1.0,0.0
0.00913,0.44999999999999996,0.0,1.0,0.0
0.009959999999999998,0.15,0.0,1.0,0.0
0.009959999999999998,0.18,0.0,1.0,0.0
0.009959999999999998,0.20999999999999996,0.0,1.0,0.0
0.009959999999999998,0.23999999999999996,0.0,1.0,0.0
0.009959999999999998,0.26999999999999996,0.0,1.0,0.0
0.009959999999999998,0.29999999999999993,999.0,1.0,0.0
0.009959999999999998,0.32999999999999996,0.0,1.0,0.0
0.009959999999999998,0.35999999999999993,999.0,1.0,0.0
0.009959999999999998,0.3899999999999999,0.0,1.0,0.0
0.009959999999999998,0.41999999999999993,0.0,1.0,0.0
0.009959999999999998,0.44999999999999996,0.0,1.0,0.0
0.010789999999999998,0.15,0.0,1.0,0.0
0.010789999999999998,0.18,0.0,1.0,0.0
0.010789999999999998,0.20999999999999996,999.0,1.0,0.0
0.010789999999999998,0.23999999999999996,999.0,1.0,0.0
0.010789999999999998,0.26999999999999996,999.0,1.0,0.0
0.010789999999999998,0.29999999999999993,0.0,1.0,0.0
0.010789999999999998,0.32999999999999996,0.0,1.0,0.0
0.010789999999999998,0.35999999999999993,0.0,1.0,0.0
0.010789999999999998,0.3899999999999999,0.0,1.0,0.0
0.010789999999999998,0.41999999999999993,0.0,1.0,0.0
0.010789999999999998,0.44999999999999996,0.0,1.0,0.0
0.011619999999999998,0.15,0.0,1.0,0.0
0.011619999999999998,0.18,0.0,1.0,0.0
0.011619999999999998,0.20999999999999996,0.0,1.0,0.0
0.011619999999999998,0.23999999999999996,0.0,1.0,0.0
0.011619999999999998,0.26999999999999996,0.0,1.0,0.0
0.011619999999999998,0.29999999999999993,0.0,1.0,0.0
0.011619999999999998,0.32999999999999996,0.0,1.0,0.0
0.011619999999999998,0.35999999999999993,0.0,1.0,0.0
0.011619999999999998,0.3899999999999999,0.0,1.0,0.0
0.011619999999999998,0.41999999999999993,0.0,1.0,0.0
0.011619999999999998,0.44999999999999996,0.0,1.0,0.0
0.01245,0.15,0.0,1.0,0.0
0.01245,0.18,0.0,1.0,0.0
0.01245,0.20999999999999996,999.0,1.0,0.0
0.01245,0.23999999999999996,0.0,1.0,0.0
0.01245,0.26999999999999996,999.0,1.0,0.0
0.01245,0.29999999999999993,0.0,1.0,0.0
0.01245,0.32999999999999996,0.0,1.0,0.0
0.01245,0.35999999999999993,0.0,1.0,0.0
0.01245,0.3899999999999999,999.0,1.0,0.0
0.01245,0.41999999999999993,0.0,1.0,0.0
0.01245,0.44999999999999996,0.0,1.0,0.0
