beta,gamma,Susceptible,Infected,Recovered
0.00415,0.15,0.0,100.0,947.0
0.00415,0.18,0.0,49.0,971.0
0.00415,0.20999999999999996,999.0,34.0,987.0
0.00415,0.23999999999999996,999.0,23.0,997.0
0.00415,0.26999999999999996,999.0,10.0,998.0
0.00415,0.29999999999999993,999.0,8.0,999.0
0.00415,0.32999999999999996,999.0,6.0,1000.0
0.00415,0.35999999999999993,999.0,3.0,1000.0
0.00415,0.3899999999999999,999.0,2.0,1000.0
0.00415,0.41999999999999993,999.0,3.0,1000.0
0.00415,0.44999999999999996,999.0,3.0,1000.0
0.00498,0.15,0.0,84.0,951.0
0.00498,0.18,0.0,45.0,977.0
0.00498,0.20999999999999996,0.0,28.0,991.0
0.00498,0.23999999999999996,999.0,23.0,994.0
0.00498,0.26999999999999996,999.0,12.0,999.0
0.00498,0.29999999999999993,999.0,9.0,1000.0
0.00498,0.32999999999999996,999.0,5.0,1000.0
0.00498,0.35999999999999993,998.0,4.0,1000.0
0.00498,0.3899999999999999,999.0,3.0,1000.0
0.00498,0.41999999999999993,999.0,3.0,1000.0
0.00498,0.44999999999999996,999.0,1.0,1000.0
0.005809999999999999,0.15,0.0,82.0,955.0
0.005809999999999999,0.18,999.0,47.0,975.0
0.005809999999999999,0.20999999999999996,0.0,30.0,987.0
0.005809999999999999,0.23999999999999996,999.0,17.0,996.0
0.005809999999999999,0.26999999999999996,0.0,12.0,999.0
0.005809999999999999,0.29999999999999993,999.0,8.0,999.0
0.005809999999999999,0.32999999999999996,999.0,5.0,1000.0
0.005809999999999999,0.35999999999999993,998.0,4.0,1000.0
0.005809999999999999,0.3899999999999999,999.0,3.0,1000.0
0.005809999999999999,0.41999999999999993,999.0,3.0,1000.0
0.005809999999999999,0.44999999999999996,999.0,1.0,1000.0
0.006639999999999999,0.15,0.0,80.0,954.0
0.006639999999999999,0.18,0.0,42.0,974.0
0.006639999999999999,0.20999999999999996,998.0,28.0,985.0
0.006639999999999999,0.23999999999999996,999.0,14.0,996.0
0.006639999999999999,0.26999999999999996,0.0,11.0,997.0
0.006639999999999999,0.29999999999999993,0.0,8.0,998.0
0.006639999999999999,0.32999999999999996,999.0,5.0,1000.0
0.006639999999999999,0.35999999999999993,999.0,3.0,1000.0
0.006639999999999999,0.3899999999999999,999.0,3.0,1000.0
0.006639999999999999,0.41999999999999993,999.0,2.0,1000.0
0.006639999999999999,0.44999999999999996,999.0,1.0,1000.0
0.007469999999999999,0.15,0.0,74.0,959.0
0.007469999999999999,0.18,0.0,41.0,978.0
0.007469999999999999,0.20999999999999996,0.0,30.0,992.0
0.007469999999999999,0.23999999999999996,0.0,13.0,996.0
0.007469999999999999,0.26999999999999996,999.0,11.0,998.0
0.007469999999999999,0.29999999999999993,999.0,8.0,998.0
0.007469999999999999,0.32999999999999996,999.0,5.0,1000.0
0.007469999999999999,0.35999999999999993,999.0,3.0,1000.0
0.007469999999999999,0.3899999999999999,999.0,2.0,1000.0
0.007469999999999999,0.41999999999999993,999.0,2.0,1000.0
0.007469999999999999,0.44999999999999996,999.0,1.0,1000.0
0.008299999999999998,0.15,0.0,71.0,958.0
0.008299999999999998,0.18,0.0,43.0,979.0
0.008299999999999998,0.20999999999999996,0.0,27.0,987.0
0.008299999999999998,0.23999999999999996,999.0,14.0,994.0
0.008299999999999998,0.26999999999999996,0.0,11.0,998.0
0.008299999999999998,0.29999999999999993,0.0,7.0,1000.0
0.008299999999999998,0.32999999999999996,0.0,4.0,1000.0
0.008299999999999998,0.35999999999999993,999.0,3.0,1000.0
0.008299999999999998,0.3899999999999999,999.0,3.0,1000.0
0.008299999999999998,0.41999999999999993,999.0,2.0,1000.0
0.008299999999999998,0.44999999999999996,999.0,1.0,1000.0
0.00913,0.15,0.0,69.0,958.0
0.00913,0.18,999.0,43.0,978.0
0.00913,0.20999999999999996,0.0,26.0,991.0
0.00913,0.23999999999999996,0.0,14.0,994.0
0.00913,0.26999999999999996,0.0,12.0,998.0
0.00913,0.29999999999999993,999.0,7.0,1000.0
0.00913,0.32999999999999996,0.0,4.0,1000.0
0.00913,0.35999999999999993,999.0,3.0,1000.0
0.00913,0.3899999999999999,0.0,2.0,1000.0
0.00913,0.41999999999999993,0.0,2.0,1000.0
0.00913,0.44999999999999996,0.0,1.0,1000.0
0.009959999999999998,0.15,0.0,74.0,963.0
0.009959999999999998,0.18,0.0,43.0,975.0
0.009959999999999998,0.20999999999999996,0.0,26.0,990.0
0.009959999999999998,0.23999999999999996,0.0,14.0,993.0
0.009959999999999998,0.26999999999999996,0.0,10.0,999.0
0.009959999999999998,0.29999999999999993,999.0,6.0,1000.0
0.009959999999999998,0.32999999999999996,0.0,4.0,1000.0
0.009959999999999998,0.35999999999999993,999.0,2.0,1000.0
0.009959999999999998,0.3899999999999999,0.0,2.0,1000.0
0.009959999999999998,0.41999999999999993,0.0,2.0,1000.0
0.009959999999999998,0.44999999999999996,0.0,1.0,1000.0
0.010789999999999998,0.15,0.0,79.0,961.0
0.010789999999999998,0.18,0.0,42.0,979.0
0.010789999999999998,0.20999999999999996,999.0,25.0,990.0
