beta,gamma,Susceptible,Infected,Recovered
0.00415,0.15,91.34675,310.3859999999999,598.2672500000001
0.00415,0.18,95.1055,266.66662499999995,638.227875
0.00415,0.20999999999999996,139.26212500000003,220.09699999999998,640.6408750000002
0.00415,0.23999999999999996,189.196625,183.681125,627.12225
0.00415,0.26999999999999996,147.094125,172.81150000000002,680.0943749999999
0.00415,0.29999999999999993,188.8445,147.93099999999998,663.2245
0.00415,0.32999999999999996,142.90699999999998,142.2815,714.8115000000001
0.00415,0.35999999999999993,146.96925000000002,130.641,722.38975
0.00415,0.3899999999999999,236.13937500000003,107.721375,656.13925
0.00415,0.41999999999999993,237.69562499999998,100.013375,662.291
0.00415,0.44999999999999996,193.119625,99.107625,707.77275
0.00498,0.15,81.04175,311.54724999999996,607.4110000000001
0.00498,0.18,75.83650000000002,267.64599999999996,656.5175
0.00498,0.20999999999999996,78.108,232.87025,689.0217500000001
0.00498,0.23999999999999996,124.79624999999999,194.717625,680.486125
0.00498,0.26999999999999996,219.32337500000003,154.78087499999998,625.8957499999999
0.00498,0.29999999999999993,129.827125,156.51012500000002,713.6627500000001
0.00498,0.32999999999999996,170.579875,136.805875,692.6142499999999
0.00498,0.35999999999999993,130.43025000000003,131.95324999999997,737.6165000000001
0.00498,0.3899999999999999,308.50174999999996,96.22737500000001,595.2708749999999
0.00498,0.41999999999999993,175.60375000000002,107.168875,717.227375
0.00498,0.44999999999999996,267.61162499999995,89.14325,643.245125
0.005809999999999999,0.15,69.597625,314.86387500000006,615.5384999999999
0.005809999999999999,0.18,118.55074999999997,256.02975000000004,625.4194999999999
0.005809999999999999,0.20999999999999996,68.872,235.80875000000006,695.3192500000001
0.005809999999999999,0.23999999999999996,161.8465,186.35475,651.79875
0.005809999999999999,0.26999999999999996,70.75550000000001,185.05487499999998,744.1896249999999
0.005809999999999999,0.29999999999999993,206.52325000000002,142.013625,651.463125
0.005809999999999999,0.32999999999999996,160.35499999999996,137.026875,702.6181250000001
0.005809999999999999,0.35999999999999993,118.41675000000005,132.198,749.38525
0.005809999999999999,0.3899999999999999,299.42312499999997,96.41574999999999,604.161125
0.005809999999999999,0.41999999999999993,163.766875,107.334125,728.8989999999999
0.005809999999999999,0.44999999999999996,257.29112499999997,89.21074999999999,653.498125
0.006639999999999999,0.15,60.67999999999999,315.21912499999996,624.100875
0.006639999999999999,0.18,60.056875000000005,270.534625,669.4085
0.006639999999999999,0.20999999999999996,109.02849999999998,223.35837499999997,667.6131250000001
0.006639999999999999,0.23999999999999996,104.77312500000002,194.79787500000003,700.429
0.006639999999999999,0.26999999999999996,58.44625,183.256625,758.297125
0.006639999999999999,0.29999999999999993,57.05687499999999,165.257125,777.686
0.006639999999999999,0.32999999999999996,201.40062500000005,128.1565,670.442875
0.006639999999999999,0.35999999999999993,104.62825000000001,131.34550000000002,764.02625
0.006639999999999999,0.3899999999999999,294.846625,95.44337500000002,609.7099999999999
0.006639999999999999,0.41999999999999993,247.92937500000002,94.839875,657.23075
0.006639999999999999,0.44999999999999996,249.32375000000002,88.577,662.09925
0.007469999999999999,0.15,51.901875,310.654875,637.4432499999999
0.007469999999999999,0.18,50.2295,265.91775,683.85275
0.007469999999999999,0.20999999999999996,49.7715,232.50512499999996,717.723375
0.007469999999999999,0.23999999999999996,51.442625,205.483625,743.07375
0.007469999999999999,0.26999999999999996,99.29650000000001,174.35525,726.34825
0.007469999999999999,0.29999999999999993,97.08950000000002,157.52012499999998,745.3903750000001
0.007469999999999999,0.32999999999999996,149.05362499999998,135.6905,715.2558750000001
0.007469999999999999,0.35999999999999993,97.28187499999999,131.35,771.3681250000001
0.007469999999999999,0.3899999999999999,242.35800000000003,102.25925,655.3827500000001
0.007469999999999999,0.41999999999999993,242.49274999999997,94.92825,662.579
0.007469999999999999,0.44999999999999996,242.767875,88.58875,668.6433750000001
0.008299999999999998,0.15,49.738375000000005,311.68425,638.577375
0.008299999999999998,0.18,48.444375,266.83175,684.7238749999999
0.008299999999999998,0.20999999999999996,45.109874999999995,233.49462499999998,721.3955
0.008299999999999998,0.23999999999999996,92.15112500000001,195.56425,712.2846249999999
0.008299999999999998,0.26999999999999996,49.27525000000001,184.05512500000003,766.6696250000001
0.008299999999999998,0.29999999999999993,47.29712500000001,166.33187500000003,786.371
0.008299999999999998,0.32999999999999996,50.309749999999994,151.206125,798.484125
0.008299999999999998,0.35999999999999993,95.9685,131.42312499999997,772.608375
0.008299999999999998,0.3899999999999999,143.445,114.92125000000001,741.63375
0.008299999999999998,0.41999999999999993,96.0785,112.67075,791.2507500000002
0.008299999999999998,0.44999999999999996,96.34824999999998,105.10537500000001,798.5463750000001
0.00913,0.15,42.07062500000001,312.330875,645.5985
0.00913,0.18,91.03925000000001,253.777875,655.182875
0.00913,0.20999999999999996,42.69425,233.4685,723.8372499999999
0.00913,0.23999999999999996,41.682125,206.11662500000003,752.2012500000001
0.00913,0.26999999999999996,42.576499999999996,184.253375,773.170125
0.00913,0.29999999999999993,89.41874999999999,158.04625000000001,752.5350000000001
0.00913,0.32999999999999996,45.697375,151.41462499999997,802.888
0.00913,0.35999999999999993,91.771375,131.61425000000003,776.614375
0.00913,0.3899999999999999,45.22937499999999,129.28662500000002,825.484
0.00913,0.41999999999999993,45.238125,119.96174999999998,834.8001250000001
0.00913,0.44999999999999996,43.778375,111.96737499999999,844.25425
0.009959999999999998,0.15,38.411625,317.90925000000004,643.679125
0.009959999999999998,0.18,38.066625,273.33450000000005,688.5988749999999
0.009959999999999998,0.20999999999999996,37.0065,237.26662500000003,725.7268750000001
0.009959999999999998,0.23999999999999996,38.46400000000001,209.21324999999996,752.32275
0.009959999999999998,0.26999999999999996,41.518625,186.35575,772.125625
0.009959999999999998,0.29999999999999993,85.59275,159.50562499999998,754.901625
0.009959999999999998,0.32999999999999996,38.806875000000005,152.80787500000002,808.38525
0.009959999999999998,0.35999999999999993,87.8135,133.21225,778.97425
0.009959999999999998,0.3899999999999999,41.485125000000004,129.426125,829.0887500000001
0.009959999999999998,0.41999999999999993,41.56037499999999,120.08824999999999,838.351375
0.009959999999999998,0.44999999999999996,40.18749999999999,111.97862500000001,847.833875
