beta,gamma,Susceptible,Infected,Recovered
0.00415,0.15,999.0,872.0,947.0
0.00415,0.18,999.0,843.0,971.0
0.00415,0.20999999999999996,999.0,820.0,987.0
0.00415,0.23999999999999996,999.0,807.0,997.0
0.00415,0.26999999999999996,999.0,787.0,998.0
0.00415,0.29999999999999993,999.0,770.0,999.0
0.00415,0.32999999999999996,999.0,753.0,1000.0
0.00415,0.35999999999999993,999.0,729.0,1000.0
0.00415,0.3899999999999999,999.0,716.0,1000.0
0.00415,0.41999999999999993,999.0,707.0,1000.0
0.00415,0.44999999999999996,999.0,687.0,1000.0
0.00498,0.15,999.0,889.0,951.0
0.00498,0.18,999.0,865.0,977.0
0.00498,0.20999999999999996,999.0,849.0,991.0
0.00498,0.23999999999999996,999.0,833.0,994.0
0.00498,0.26999999999999996,999.0,817.0,999.0
0.00498,0.29999999999999993,999.0,799.0,1000.0
0.00498,0.32999999999999996,999.0,779.0,1000.0
0.00498,0.35999999999999993,999.0,765.0,1000.0
0.00498,0.3899999999999999,999.0,751.0,1000.0
0.00498,0.41999999999999993,999.0,744.0,1000.0
0.00498,0.44999999999999996,999.0,732.0,1000.0
0.005809999999999999,0.15,999.0,902.0,955.0
0.005809999999999999,0.18,999.0,890.0,975.0
0.005809999999999999,0.20999999999999996,999.0,876.0,987.0
0.005809999999999999,0.23999999999999996,999.0,849.0,996.0
0.005809999999999999,0.26999999999999996,999.0,831.0,999.0
0.005809999999999999,0.29999999999999993,999.0,816.0,999.0
0.005809999999999999,0.32999999999999996,999.0,798.0,1000.0
0.005809999999999999,0.35999999999999993,999.0,790.0,1000.0
0.005809999999999999,0.3899999999999999,999.0,769.0,1000.0
0.005809999999999999,0.41999999999999993,999.0,771.0,1000.0
0.005809999999999999,0.44999999999999996,999.0,758.0,1000.0
0.006639999999999999,0.15,999.0,916.0,954.0
0.006639999999999999,0.18,999.0,900.0,974.0
0.006639999999999999,0.20999999999999996,999.0,888.0,985.0
0.006639999999999999,0.23999999999999996,999.0,872.0,996.0
0.006639999999999999,0.26999999999999996,999.0,854.0,997.0
0.006639999999999999,0.29999999999999993,999.0,839.0,998.0
0.006639999999999999,0.32999999999999996,999.0,826.0,1000.0
0.006639999999999999,0.35999999999999993,999.0,814.0,1000.0
0.006639999999999999,0.3899999999999999,999.0,800.0,1000.0
0.006639999999999999,0.41999999999999993,999.0,785.0,1000.0
0.006639999999999999,0.44999999999999996,999.0,770.0,1000.0
0.007469999999999999,0.15,999.0,922.0,959.0
0.007469999999999999,0.18,999.0,902.0,978.0
0.007469999999999999,0.20999999999999996,999.0,902.0,992.0
0.007469999999999999,0.23999999999999996,999.0,880.0,996.0
0.007469999999999999,0.26999999999999996,999.0,867.0,998.0
0.007469999999999999,0.29999999999999993,999.0,853.0,998.0
0.007469999999999999,0.32999999999999996,999.0,842.0,1000.0
0.007469999999999999,0.35999999999999993,999.0,827.0,1000.0
0.007469999999999999,0.3899999999999999,999.0,816.0,1000.0
0.007469999999999999,0.41999999999999993,999.0,806.0,1000.0
0.007469999999999999,0.44999999999999996,999.0,794.0,1000.0
0.008299999999999998,0.15,999.0,934.0,958.0
0.008299999999999998,0.18,999.0,917.0,979.0
0.008299999999999998,0.20999999999999996,999.0,901.0,987.0
0.008299999999999998,0.23999999999999996,999.0,889.0,994.0
0.008299999999999998,0.26999999999999996,999.0,873.0,998.0
0.008299999999999998,0.29999999999999993,999.0,862.0,1000.0
0.008299999999999998,0.32999999999999996,999.0,856.0,1000.0
0.008299999999999998,0.35999999999999993,999.0,845.0,1000.0
0.008299999999999998,0.3899999999999999,999.0,832.0,1000.0
0.008299999999999998,0.41999999999999993,999.0,824.0,1000.0
0.008299999999999998,0.44999999999999996,999.0,818.0,1000.0
0.00913,0.15,999.0,936.0,958.0
0.00913,0.18,999.0,927.0,978.0
0.00913,0.20999999999999996,999.0,907.0,991.0
0.00913,0.23999999999999996,999.0,904.0,994.0
0.00913,0.26999999999999996,999.0,884.0,998.0
0.00913,0.29999999999999993,999.0,872.0,1000.0
0.00913,0.32999999999999996,999.0,863.0,1000.0
0.00913,0.35999999999999993,999.0,858.0,1000.0
0.00913,0.3899999999999999,999.0,846.0,1000.0
0.00913,0.41999999999999993,999.0,834.0,1000.0
0.00913,0.44999999999999996,999.0,823.0,1000.0
0.009959999999999998,0.15,999.0,934.0,963.0
0.009959999999999998,0.18,999.0,922.0,975.0
0.009959999999999998,0.20999999999999996,999.0,912.0,990.0
0.009959999999999998,0.23999999999999996,999.0,905.0,993.0
0.009959999999999998,0.26999999999999996,999.0,905.0,999.0
0.009959999999999998,0.29999999999999993,999.0,887.0,1000.0
0.009959999999999998,0.32999999999999996,999.0,873.0,1000.0
0.009959999999999998,0.35999999999999993,999.0,867.0,1000.0
0.009959999999999998,0.3899999999999999,999.0,857.0,1000.0
0.009959999999999998,0.41999999999999993,999.0,848.0,1000.0
