beta,gamma,Susceptible,Infected,Recovered
0.00415,0.15,999.0,846.35,936.0
0.00415,0.18,999.0,826.5,961.3
0.00415,0.20999999999999996,999.0,762.8,929.45
0.00415,0.23999999999999996,999.0,706.25,889.15
0.00415,0.26999999999999996,999.0,722.15,943.1
0.00415,0.29999999999999993,999.0,669.8,896.1
0.00415,0.32999999999999996,999.0,687.25,947.35
0.00415,0.35999999999999993,999.0,671.65,948.75
0.00415,0.3899999999999999,999.0,588.0,849.5
0.00415,0.41999999999999993,999.0,574.7,849.75
0.00415,0.44999999999999996,999.0,592.35,899.75
0.00498,0.15,999.0,867.6,938.45
0.00498,0.18,999.0,849.2,963.7
0.00498,0.20999999999999996,999.0,829.6,980.5
0.00498,0.23999999999999996,999.0,771.85,939.25
0.00498,0.26999999999999996,999.0,674.55,844.6
0.00498,0.29999999999999993,999.0,736.05,946.3
0.00498,0.32999999999999996,999.0,680.85,898.05
0.00498,0.35999999999999993,999.0,701.55,948.6
0.00498,0.3899999999999999,999.0,540.35,749.8
0.00498,0.41999999999999993,999.0,637.8,899.75
0.00498,0.44999999999999996,999.0,554.25,800.1
0.005809999999999999,0.15,999.0,882.85,938.6
0.005809999999999999,0.18,999.0,819.45,917.2
0.005809999999999999,0.20999999999999996,999.0,845.35,979.45
0.005809999999999999,0.23999999999999996,999.0,746.55,889.55
0.005809999999999999,0.26999999999999996,999.0,814.0,993.3
0.005809999999999999,0.29999999999999993,999.0,677.5,846.45
0.005809999999999999,0.32999999999999996,999.0,705.25,898.05
0.005809999999999999,0.35999999999999993,999.0,729.5,948.6
0.005809999999999999,0.3899999999999999,999.0,563.5,749.8
0.005809999999999999,0.41999999999999993,999.0,665.45,899.75
0.005809999999999999,0.44999999999999996,999.0,579.85,800.1
0.006639999999999999,0.15,999.0,895.0,939.95
0.006639999999999999,0.18,999.0,876.95,966.15
0.006639999999999999,0.20999999999999996,999.0,818.35,931.1
0.006639999999999999,0.23999999999999996,999.0,802.15,940.35
0.006639999999999999,0.26999999999999996,999.0,830.3,993.2
0.006639999999999999,0.29999999999999993,999.0,815.35,996.1
0.006639999999999999,0.32999999999999996,999.0,682.85,848.55
0.006639999999999999,0.35999999999999993,999.0,749.8,948.9
0.006639999999999999,0.3899999999999999,999.0,582.7,749.8
0.006639999999999999,0.41999999999999993,999.0,611.55,799.9
0.006639999999999999,0.44999999999999996,999.0,602.75,799.95
0.007469999999999999,0.15,999.0,900.65,942.4
0.007469999999999999,0.18,999.0,884.9,969.25
0.007469999999999999,0.20999999999999996,999.0,872.0,981.95
0.007469999999999999,0.23999999999999996,999.0,858.8,989.75
0.007469999999999999,0.26999999999999996,999.0,804.55,944.0
0.007469999999999999,0.29999999999999993,999.0,790.5,946.65
0.007469999999999999,0.32999999999999996,999.0,737.85,898.35
0.007469999999999999,0.35999999999999993,999.0,766.25,948.85
0.007469999999999999,0.3899999999999999,999.0,636.85,799.75
0.007469999999999999,0.41999999999999993,999.0,627.8,799.9
0.007469999999999999,0.44999999999999996,999.0,618.6,799.95
0.008299999999999998,0.15,999.0,910.35,942.85
0.008299999999999998,0.18,999.0,895.7,967.75
0.008299999999999998,0.20999999999999996,999.0,883.55,981.2
0.008299999999999998,0.23999999999999996,999.0,829.05,940.4
0.008299999999999998,0.26999999999999996,999.0,859.8,993.5
0.008299999999999998,0.29999999999999993,999.0,847.1,996.6
0.008299999999999998,0.32999999999999996,999.0,834.95,998.15
0.008299999999999998,0.35999999999999993,999.0,782.25,949.1
0.008299999999999998,0.3899999999999999,999.0,730.55,899.25
0.008299999999999998,0.41999999999999993,999.0,760.2,949.65
0.008299999999999998,0.44999999999999996,999.0,748.45,949.8
0.00913,0.15,999.0,917.9,943.15
0.00913,0.18,999.0,858.15,919.9
0.00913,0.20999999999999996,999.0,891.2,981.45
0.00913,0.23999999999999996,999.0,880.95,989.95
0.00913,0.26999999999999996,999.0,870.0,993.55
0.00913,0.29999999999999993,999.0,816.3,947.0
0.00913,0.32999999999999996,999.0,847.8,998.15
0.00913,0.35999999999999993,999.0,794.8,949.1
0.00913,0.3899999999999999,999.0,826.4,999.45
0.00913,0.41999999999999993,999.0,815.9,999.65
0.00913,0.44999999999999996,999.0,805.5,999.75
0.009959999999999998,0.15,999.0,922.65,941.7
0.009959999999999998,0.18,999.0,913.4,968.25
0.009959999999999998,0.20999999999999996,999.0,900.9,982.35
0.009959999999999998,0.23999999999999996,999.0,889.6,990.25
0.009959999999999998,0.26999999999999996,999.0,880.65,995.2
0.009959999999999998,0.29999999999999993,999.0,824.45,947.1
0.009959999999999998,0.32999999999999996,999.0,858.35,998.2
0.009959999999999998,0.35999999999999993,999.0,805.2,949.2
0.009959999999999998,0.3899999999999999,999.0,838.2,999.45
0.009959999999999998,0.41999999999999993,999.0,828.7,999.65
0.009959999999999998,0.44999999999999996,999.0,818.55,999.75
0.010789999999999998,0.15,999.0,928.15,941.7
0.010789999999999998,0.18,999.0,918.6,968.4
0.010789999999999998,0.20999999999999996,999.0,816.05,884.9
0.010789999999999998,0.23999999999999996,999.0,850.6,940.9
0.010789999999999998,0.26999999999999996,999.0,842.95,945.6
0.010789999999999998,0.29999999999999993,999.0,875.4,996.15
0.010789999999999998,0.32999999999999996,999.0,864.75,997.9
0.010789999999999998,0.35999999999999993,999.0,854.35,998.55
0.010789999999999998,0.3899999999999999,999.0,844.85,999.4
0.010789999999999998,0.41999999999999993,999.0,836.45,999.5
0.010789999999999998,0.44999999999999996,999.0,827.75,999.75
0.011619999999999998,0.15,999.0,930.9,943.95
0.011619999999999998,0.18,999.0,919.8,969.05
0.011619999999999998,0.20999999999999996,999.0,912.5,982.8
0.011619999999999998,0.23999999999999996,999.0,900.15,989.85
0.011619999999999998,0.26999999999999996,999.0,891.6,994.75
0.011619999999999998,0.29999999999999993,999.0,881.6,996.25
0.011619999999999998,0.32999999999999996,999.0,872.85,998.15
0.011619999999999998,0.35999999999999993,999.0,862.85,998.5
0.011619999999999998,0.3899999999999999,999.0,854.8,999.3
0.011619999999999998,0.41999999999999993,999.0,844.8,999.5
0.011619999999999998,0.44999999999999996,999.0,836.1,999.75
0.01245,0.15,999.0,934.35,944.65
0.01245,0.18,999.0,925.3,969.35
0.01245,0.20999999999999996,999.0,871.1,933.3
0.01245,0.23999999999999996,999.0,907.15,991.6
0.01245,0.26999999999999996,999.0,807.75,895.45
0.01245,0.29999999999999993,999.0,889.8,997.2
0.01245,0.32999999999999996,999.0,879.4,998.9
0.01245,0.35999999999999993,999.0,870.85,999.45
0.01245,0.3899999999999999,999.0,818.5,949.8
0.01245,0.41999999999999993,999.0,853.8,999.8
0.01245,0.44999999999999996,999.0,846.05,999.9
