time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,1.0,0.0,999.0
0.1,1.0,0.0,999.0
0.15,1.0,0.0,999.0
0.2,2.0,0.0,998.0
0.25,2.0,0.0,998.0
0.3,2.0,0.0,998.0
0.35,2.0,0.0,998.0
0.4,3.0,0.0,997.0
0.45,3.0,0.0,997.0
0.5,7.0,0.0,993.0
0.55,7.0,0.0,993.0
0.6,9.0,0.0,991.0
0.65,12.0,0.0,988.0
0.7,20.0,0.0,980.0
0.75,26.0,0.0,974.0
0.8,39.0,0.0,961.0
0.85,53.0,0.0,947.0
0.9,68.0,0.0,932.0
0.95,107.0,3.0,890.0
1.0,137.0,5.0,858.0
1.05,203.0,9.0,788.0
1.1,280.0,9.0,711.0
1.15,358.0,12.0,630.0
1.2,433.0,17.0,550.0
1.25,530.0,24.0,446.0
1.3,609.0,29.0,362.0
1.35,693.0,36.0,271.0
1.4,755.0,45.0,200.0
1.45,805.0,54.0,141.0
1.5,840.0,61.0,99.0
1.55,861.0,75.0,64.0
1.6,862.0,87.0,51.0
1.65,854.0,101.0,45.0
1.7,851.0,114.0,35.0
1.75,856.0,124.0,20.0
1.8,851.0,135.0,14.0
1.85,849.0,141.0,10.0
1.9,838.0,153.0,9.0
1.95,829.0,168.0,3.0
2.0,816.0,181.0,3.0
2.05,804.0,193.0,3.0
2.1,793.0,205.0,2.0
2.15,781.0,217.0,2.0
2.2,759.0,239.0,2.0
2.25,750.0,248.0,2.0
2.3,738.0,261.0,1.0
2.35,725.0,274.0,1.0
2.4,717.0,283.0,0.0
2.45,705.0,295.0,0.0
2.5,695.0,305.0,0.0
2.55,684.0,316.0,0.0
2.6,675.0,325.0,0.0
2.65,660.0,340.0,0.0
2.7,647.0,353.0,0.0
2.75,633.0,367.0,0.0
2.8,624.0,376.0,0.0
2.85,615.0,385.0,0.0
2.9,599.0,401.0,0.0
2.95,589.0,411.0,0.0
3.0,584.0,416.0,0.0
3.05,575.0,425.0,0.0
3.1,568.0,432.0,0.0
3.15,559.0,441.0,0.0
3.2,544.0,456.0,0.0
3.25,531.0,469.0,0.0
3.3,525.0,475.0,0.0
3.35,515.0,485.0,0.0
3.4,506.0,494.0,0.0
3.45,498.0,502.0,0.0
3.5,491.0,509.0,0.0
3.55,478.0,522.0,0.0
3.6,470.0,530.0,0.0
3.65,462.0,538.0,0.0
3.7,455.0,545.0,0.0
3.75,447.0,553.0,0.0
3.8,438.0,562.0,0.0
3.85,427.0,573.0,0.0
3.9,420.0,580.0,0.0
3.95,413.0,587.0,0.0
4.0,406.0,594.0,0.0
4.05,402.0,598.0,0.0
4.1,398.0,602.0,0.0
4.15,389.0,611.0,0.0
4.2,383.0,617.0,0.0
4.25,380.0,620.0,0.0
4.3,372.0,628.0,0.0
4.35,367.0,633.0,0.0
4.4,362.0,638.0,0.0
4.45,358.0,642.0,0.0
4.5,351.0,649.0,0.0
4.55,344.0,656.0,0.0
4.6,340.0,660.0,0.0
4.65,333.0,667.0,0.0
4.7,327.0,673.0,0.0
4.75,323.0,677.0,0.0
4.8,319.0,681.0,0.0
4.85,313.0,687.0,0.0
4.9,312.0,688.0,0.0
4.95,307.0,693.0,0.0
5.0,304.0,696.0,0.0
5.05,300.0,700.0,0.0
5.1,297.0,703.0,0.0
5.15,289.0,711.0,0.0
5.2,285.0,715.0,0.0
5.25,282.0,718.0,0.0
5.3,279.0,721.0,0.0
5.35,277.0,723.0,0.0
5.4,268.0,732.0,0.0
5.45,264.0,736.0,0.0
5.5,262.0,738.0,0.0
5.55,257.0,743.0,0.0
5.6,253.0,747.0,0.0
5.65,248.0,752.0,0.0
5.7,248.0,752.0,0.0
5.75,241.0,759.0,0.0
5.8,237.0,763.0,0.0
5.85,232.0,768.0,0.0
5.9,230.0,770.0,0.0
5.95,229.0,771.0,0.0
6.0,225.0,775.0,0.0
6.05,223.0,777.0,0.0
6.1,222.0,778.0,0.0
6.15,221.0,779.0,0.0
6.2,220.0,780.0,0.0
6.25,217.0,783.0,0.0
6.3,216.0,784.0,0.0
6.35,212.0,788.0,0.0
6.4,209.0,791.0,0.0
6.45,206.0,794.0,0.0
6.5,205.0,795.0,0.0
6.55,204.0,796.0,0.0
6.6,201.0,799.0,0.0
6.65,199.0,801.0,0.0
6.7,193.0,807.0,0.0
6.75,193.0,807.0,0.0
6.8,191.0,809.0,0.0
6.85,189.0,811.0,0.0
6.9,187.0,813.0,0.0
6.95,183.0,817.0,0.0
7.0,182.0,818.0,0.0
7.05,179.0,821.0,0.0
7.1,176.0,824.0,0.0
7.15,174.0,826.0,0.0
7.2,170.0,830.0,0.0
7.25,166.0,834.0,0.0
7.3,163.0,837.0,0.0
7.35,160.0,840.0,0.0
7.4,157.0,843.0,0.0
7.45,155.0,845.0,0.0
7.5,155.0,845.0,0.0
7.55,151.0,849.0,0.0
7.6,151.0,849.0,0.0
7.65,148.0,852.0,0.0
7.7,144.0,856.0,0.0
7.75,140.0,860.0,0.0
7.8,137.0,863.0,0.0
7.85,137.0,863.0,0.0
7.9,134.0,866.0,0.0
7.95,133.0,867.0,0.0
8.0,132.0,868.0,0.0
8.05,131.0,869.0,0.0
8.1,130.0,870.0,0.0
8.15,129.0,871.0,0.0
8.2,129.0,871.0,0.0
8.25,126.0,874.0,0.0
8.3,125.0,875.0,0.0
8.35,124.0,876.0,0.0
8.4,124.0,876.0,0.0
8.45,122.0,878.0,0.0
8.5,120.0,880.0,0.0
8.55,117.0,883.0,0.0
8.6,114.0,886.0,0.0
8.65,111.0,889.0,0.0
8.7,110.0,890.0,0.0
8.75,110.0,890.0,0.0
8.8,106.0,894.0,0.0
8.85,106.0,894.0,0.0
8.9,105.0,895.0,0.0
8.95,103.0,897.0,0.0
9.0,102.0,898.0,0.0
9.05,100.0,900.0,0.0
9.1,97.0,903.0,0.0
9.15,96.0,904.0,0.0
9.2,94.0,906.0,0.0
9.25,93.0,907.0,0.0
9.3,91.0,909.0,0.0
9.35,91.0,909.0,0.0
9.4,91.0,909.0,0.0
9.45,90.0,910.0,0.0
9.5,90.0,910.0,0.0
9.55,89.0,911.0,0.0
9.6,87.0,913.0,0.0
9.65,87.0,913.0,0.0
9.7,87.0,913.0,0.0
9.75,85.0,915.0,0.0
9.8,84.0,916.0,0.0
9.85,81.0,919.0,0.0
9.9,80.0,920.0,0.0
9.95,79.0,921.0,0.0
10.0,79.0,921.0,0.0
10.05,78.0,922.0,0.0
10.1,76.0,924.0,0.0
10.15,75.0,925.0,0.0
10.2,74.0,926.0,0.0
10.25,73.0,927.0,0.0
10.3,72.0,928.0,0.0
10.35,71.0,929.0,0.0
10.4,70.0,930.0,0.0
10.45,70.0,930.0,0.0
10.5,69.0,931.0,0.0
10.55,68.0,932.0,0.0
10.6,66.0,934.0,0.0
10.65,65.0,935.0,0.0
10.7,65.0,935.0,0.0
10.75,65.0,935.0,0.0
10.8,64.0,936.0,0.0
10.85,64.0,936.0,0.0
10.9,64.0,936.0,0.0
10.95,64.0,936.0,0.0
11.0,63.0,937.0,0.0
11.05,62.0,938.0,0.0
11.1,61.0,939.0,0.0
11.15,61.0,939.0,0.0
11.2,61.0,939.0,0.0
11.25,60.0,940.0,0.0
11.3,60.0,940.0,0.0
11.35,60.0,940.0,0.0
11.4,58.0,942.0,0.0
11.45,57.0,943.0,0.0
11.5,56.0,944.0,0.0
11.55,55.0,945.0,0.0
11.6,54.0,946.0,0.0
11.65,53.0,947.0,0.0
11.7,53.0,947.0,0.0
11.75,50.0,950.0,0.0
11.8,50.0,950.0,0.0
11.85,49.0,951.0,0.0
11.9,46.0,954.0,0.0
11.95,44.0,956.0,0.0
12.0,44.0,956.0,0.0
12.05,43.0,957.0,0.0
12.1,42.0,958.0,0.0
12.15,42.0,958.0,0.0
12.2,42.0,958.0,0.0
12.25,41.0,959.0,0.0
12.3,41.0,959.0,0.0
12.35,41.0,959.0,0.0
12.4,40.0,960.0,0.0
12.45,38.0,962.0,0.0
12.5,37.0,963.0,0.0
12.55,35.0,965.0,0.0
12.6,33.0,967.0,0.0
12.65,33.0,967.0,0.0
12.7,33.0,967.0,0.0
12.75,33.0,967.0,0.0
12.8,33.0,967.0,0.0
12.85,32.0,968.0,0.0
12.9,32.0,968.0,0.0
12.95,31.0,969.0,0.0
13.0,31.0,969.0,0.0
13.05,30.0,970.0,0.0
13.1,30.0,970.0,0.0
13.15,30.0,970.0,0.0
13.2,29.0,971.0,0.0
13.25,29.0,971.0,0.0
13.3,29.0,971.0,0.0
13.35,28.0,972.0,0.0
13.4,28.0,972.0,0.0
13.45,27.0,973.0,0.0
13.5,26.0,974.0,0.0
13.55,25.0,975.0,0.0
13.6,25.0,975.0,0.0
13.65,23.0,977.0,0.0
13.7,22.0,978.0,0.0
13.75,22.0,978.0,0.0
13.8,22.0,978.0,0.0
13.85,21.0,979.0,0.0
13.9,19.0,981.0,0.0
13.95,19.0,981.0,0.0
14.0,19.0,981.0,0.0
14.05,18.0,982.0,0.0
14.1,18.0,982.0,0.0
14.15,18.0,982.0,0.0
14.2,18.0,982.0,0.0
14.25,18.0,982.0,0.0
14.3,18.0,982.0,0.0
14.35,18.0,982.0,0.0
14.4,18.0,982.0,0.0
14.45,18.0,982.0,0.0
14.5,18.0,982.0,0.0
14.55,18.0,982.0,0.0
14.6,18.0,982.0,0.0
14.65,15.0,985.0,0.0
14.7,15.0,985.0,0.0
14.75,14.0,986.0,0.0
14.8,14.0,986.0,0.0
14.85,14.0,986.0,0.0
14.9,13.0,987.0,0.0
14.95,12.0,988.0,0.0
15.0,12.0,988.0,0.0
15.05,12.0,988.0,0.0
15.1,12.0,988.0,0.0
15.15,12.0,988.0,0.0
15.2,12.0,988.0,0.0
15.25,12.0,988.0,0.0
15.3,12.0,988.0,0.0
15.35,12.0,988.0,0.0
15.4,11.0,989.0,0.0
15.45,11.0,989.0,0.0
15.5,11.0,989.0,0.0
15.55,11.0,989.0,0.0
15.6,11.0,989.0,0.0
15.65,11.0,989.0,0.0
15.7,11.0,989.0,0.0
15.75,11.0,989.0,0.0
15.8,11.0,989.0,0.0
15.85,11.0,989.0,0.0
15.9,11.0,989.0,0.0
15.95,11.0,989.0,0.0
16.0,11.0,989.0,0.0
16.05,11.0,989.0,0.0
16.1,11.0,989.0,0.0
16.15,11.0,989.0,0.0
16.2,11.0,989.0,0.0
16.25,11.0,989.0,0.0
16.3,11.0,989.0,0.0
16.35,11.0,989.0,0.0
16.4,11.0,989.0,0.0
16.45,9.0,991.0,0.0
16.5,9.0,991.0,0.0
16.55,9.0,991.0,0.0
16.6,9.0,991.0,0.0
16.65,9.0,991.0,0.0
16.7,8.0,992.0,0.0
16.75,8.0,992.0,0.0
16.8,8.0,992.0,0.0
16.85,8.0,992.0,0.0
16.9,8.0,992.0,0.0
16.95,8.0,992.0,0.0
17.0,8.0,992.0,0.0
17.05,8.0,992.0,0.0
17.1,8.0,992.0,0.0
17.15,8.0,992.0,0.0
17.2,7.0,993.0,0.0
17.25,7.0,993.0,0.0
17.3,6.0,994.0,0.0
17.35,6.0,994.0,0.0
17.4,6.0,994.0,0.0
17.45,6.0,994.0,0.0
17.5,6.0,994.0,0.0
17.55,6.0,994.0,0.0
17.6,6.0,994.0,0.0
17.65,6.0,994.0,0.0
17.7,6.0,994.0,0.0
17.75,6.0,994.0,0.0
17.8,5.0,995.0,0.0
17.85,5.0,995.0,0.0
17.9,5.0,995.0,0.0
17.95,5.0,995.0,0.0
18.0,4.0,996.0,0.0
18.05,4.0,996.0,0.0
18.1,4.0,996.0,0.0
18.15,3.0,997.0,0.0
18.2,3.0,997.0,0.0
18.25,3.0,997.0,0.0
18.3,3.0,997.0,0.0
18.35,3.0,997.0,0.0
18.4,3.0,997.0,0.0
18.45,3.0,997.0,0.0
18.5,2.0,998.0,0.0
18.55,2.0,998.0,0.0
18.6,2.0,998.0,0.0
18.65,2.0,998.0,0.0
18.7,2.0,998.0,0.0
18.75,2.0,998.0,0.0
18.8,2.0,998.0,0.0
18.85,2.0,998.0,0.0
18.9,1.0,999.0,0.0
18.95,1.0,999.0,0.0
19.0,1.0,999.0,0.0
19.05,1.0,999.0,0.0
19.1,1.0,999.0,0.0
19.15,1.0,999.0,0.0
19.2,1.0,999.0,0.0
19.25,1.0,999.0,0.0
19.3,1.0,999.0,0.0
19.35,1.0,999.0,0.0
19.4,1.0,999.0,0.0
19.45,1.0,999.0,0.0
19.5,1.0,999.0,0.0
19.55,1.0,999.0,0.0
19.6,1.0,999.0,0.0
19.65,1.0,999.0,0.0
19.7,1.0,999.0,0.0
19.75,1.0,999.0,0.0
19.8,1.0,999.0,0.0
19.85,1.0,999.0,0.0
19.9,1.0,999.0,0.0
19.95,1.0,999.0,0.0
20.0,1.0,999.0,0.0
