time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,1.0,0.0,999.0
0.1,1.0,0.0,999.0
0.15,2.0,0.0,998.0
0.2,6.0,0.0,994.0
0.25,11.0,0.0,989.0
0.3,17.0,0.0,983.0
0.35,23.0,1.0,976.0
0.4,42.0,1.0,957.0
0.45,59.0,3.0,938.0
0.5,86.0,4.0,910.0
0.55,108.0,4.0,888.0
0.6,142.0,7.0,851.0
0.65,181.0,8.0,811.0
0.7,246.0,10.0,744.0
0.75,323.0,12.0,665.0
0.8,401.0,22.0,577.0
0.85,465.0,24.0,511.0
0.9,555.0,32.0,413.0
0.95,632.0,39.0,329.0
1.0,703.0,47.0,250.0
1.05,756.0,59.0,185.0
1.1,800.0,67.0,133.0
1.15,823.0,80.0,97.0
1.2,848.0,89.0,63.0
1.25,853.0,101.0,46.0
1.3,858.0,112.0,30.0
1.35,850.0,128.0,22.0
1.4,849.0,140.0,11.0
1.45,842.0,151.0,7.0
1.5,834.0,161.0,5.0
1.55,825.0,172.0,3.0
1.6,817.0,181.0,2.0
1.65,805.0,194.0,1.0
1.7,797.0,202.0,1.0
1.75,786.0,213.0,1.0
1.8,779.0,221.0,0.0
1.85,769.0,231.0,0.0
1.9,754.0,246.0,0.0
1.95,740.0,260.0,0.0
2.0,725.0,275.0,0.0
2.05,712.0,288.0,0.0
2.1,705.0,295.0,0.0
2.15,697.0,303.0,0.0
2.2,685.0,315.0,0.0
2.25,677.0,323.0,0.0
2.3,666.0,334.0,0.0
2.35,649.0,351.0,0.0
2.4,644.0,356.0,0.0
2.45,635.0,365.0,0.0
2.5,624.0,376.0,0.0
2.55,605.0,395.0,0.0
2.6,596.0,404.0,0.0
2.65,590.0,410.0,0.0
2.7,582.0,418.0,0.0
2.75,572.0,428.0,0.0
2.8,561.0,439.0,0.0
2.85,553.0,447.0,0.0
2.9,548.0,452.0,0.0
2.95,539.0,461.0,0.0
3.0,533.0,467.0,0.0
3.05,528.0,472.0,0.0
3.1,525.0,475.0,0.0
3.15,518.0,482.0,0.0
3.2,511.0,489.0,0.0
3.25,504.0,496.0,0.0
3.3,503.0,497.0,0.0
3.35,495.0,505.0,0.0
3.4,489.0,511.0,0.0
3.45,481.0,519.0,0.0
3.5,474.0,526.0,0.0
3.55,468.0,532.0,0.0
3.6,461.0,539.0,0.0
3.65,453.0,547.0,0.0
3.7,444.0,556.0,0.0
3.75,432.0,568.0,0.0
3.8,428.0,572.0,0.0
3.85,424.0,576.0,0.0
3.9,418.0,582.0,0.0
3.95,408.0,592.0,0.0
4.0,399.0,601.0,0.0
4.05,395.0,605.0,0.0
4.1,390.0,610.0,0.0
4.15,385.0,615.0,0.0
4.2,376.0,624.0,0.0
4.25,372.0,628.0,0.0
4.3,367.0,633.0,0.0
4.35,358.0,642.0,0.0
4.4,350.0,650.0,0.0
4.45,344.0,656.0,0.0
4.5,340.0,660.0,0.0
4.55,337.0,663.0,0.0
4.6,331.0,669.0,0.0
4.65,326.0,674.0,0.0
4.7,324.0,676.0,0.0
4.75,320.0,680.0,0.0
4.8,314.0,686.0,0.0
4.85,311.0,689.0,0.0
4.9,307.0,693.0,0.0
4.95,303.0,697.0,0.0
5.0,299.0,701.0,0.0
5.05,297.0,703.0,0.0
5.1,291.0,709.0,0.0
5.15,287.0,713.0,0.0
5.2,280.0,720.0,0.0
5.25,276.0,724.0,0.0
5.3,272.0,728.0,0.0
5.35,269.0,731.0,0.0
5.4,265.0,735.0,0.0
5.45,259.0,741.0,0.0
5.5,256.0,744.0,0.0
5.55,253.0,747.0,0.0
5.6,249.0,751.0,0.0
5.65,245.0,755.0,0.0
5.7,244.0,756.0,0.0
5.75,243.0,757.0,0.0
5.8,240.0,760.0,0.0
5.85,236.0,764.0,0.0
5.9,233.0,767.0,0.0
5.95,233.0,767.0,0.0
6.0,228.0,772.0,0.0
6.05,225.0,775.0,0.0
6.1,223.0,777.0,0.0
6.15,218.0,782.0,0.0
6.2,215.0,785.0,0.0
6.25,214.0,786.0,0.0
6.3,211.0,789.0,0.0
6.35,208.0,792.0,0.0
6.4,204.0,796.0,0.0
6.45,204.0,796.0,0.0
6.5,199.0,801.0,0.0
6.55,197.0,803.0,0.0
6.6,194.0,806.0,0.0
6.65,190.0,810.0,0.0
6.7,190.0,810.0,0.0
6.75,190.0,810.0,0.0
6.8,183.0,817.0,0.0
6.85,182.0,818.0,0.0
6.9,180.0,820.0,0.0
6.95,178.0,822.0,0.0
7.0,174.0,826.0,0.0
7.05,167.0,833.0,0.0
7.1,163.0,837.0,0.0
7.15,157.0,843.0,0.0
7.2,157.0,843.0,0.0
7.25,154.0,846.0,0.0
7.3,153.0,847.0,0.0
7.35,151.0,849.0,0.0
7.4,150.0,850.0,0.0
7.45,149.0,851.0,0.0
7.5,149.0,851.0,0.0
7.55,148.0,852.0,0.0
7.6,142.0,858.0,0.0
7.65,141.0,859.0,0.0
7.7,138.0,862.0,0.0
7.75,137.0,863.0,0.0
7.8,135.0,865.0,0.0
7.85,133.0,867.0,0.0
7.9,132.0,868.0,0.0
7.95,131.0,869.0,0.0
8.0,129.0,871.0,0.0
8.05,126.0,874.0,0.0
8.1,125.0,875.0,0.0
8.15,121.0,879.0,0.0
8.2,119.0,881.0,0.0
8.25,117.0,883.0,0.0
8.3,117.0,883.0,0.0
8.35,116.0,884.0,0.0
8.4,111.0,889.0,0.0
8.45,107.0,893.0,0.0
8.5,107.0,893.0,0.0
8.55,106.0,894.0,0.0
8.6,103.0,897.0,0.0
8.65,102.0,898.0,0.0
8.7,101.0,899.0,0.0
8.75,101.0,899.0,0.0
8.8,100.0,900.0,0.0
8.85,100.0,900.0,0.0
8.9,100.0,900.0,0.0
8.95,99.0,901.0,0.0
9.0,98.0,902.0,0.0
9.05,97.0,903.0,0.0
9.1,97.0,903.0,0.0
9.15,97.0,903.0,0.0
9.2,93.0,907.0,0.0
9.25,92.0,908.0,0.0
9.3,91.0,909.0,0.0
9.35,90.0,910.0,0.0
9.4,89.0,911.0,0.0
9.45,87.0,913.0,0.0
9.5,86.0,914.0,0.0
9.55,84.0,916.0,0.0
9.6,82.0,918.0,0.0
9.65,81.0,919.0,0.0
9.7,80.0,920.0,0.0
9.75,80.0,920.0,0.0
9.8,79.0,921.0,0.0
9.85,76.0,924.0,0.0
9.9,76.0,924.0,0.0
9.95,75.0,925.0,0.0
10.0,74.0,926.0,0.0
10.05,73.0,927.0,0.0
10.1,73.0,927.0,0.0
10.15,69.0,931.0,0.0
10.2,67.0,933.0,0.0
10.25,65.0,935.0,0.0
10.3,64.0,936.0,0.0
10.35,62.0,938.0,0.0
10.4,62.0,938.0,0.0
10.45,61.0,939.0,0.0
10.5,60.0,940.0,0.0
10.55,60.0,940.0,0.0
10.6,60.0,940.0,0.0
10.65,60.0,940.0,0.0
10.7,59.0,941.0,0.0
10.75,58.0,942.0,0.0
10.8,58.0,942.0,0.0
10.85,57.0,943.0,0.0
10.9,56.0,944.0,0.0
10.95,54.0,946.0,0.0
11.0,54.0,946.0,0.0
11.05,52.0,948.0,0.0
11.1,51.0,949.0,0.0
11.15,51.0,949.0,0.0
11.2,49.0,951.0,0.0
11.25,48.0,952.0,0.0
11.3,47.0,953.0,0.0
11.35,46.0,954.0,0.0
11.4,45.0,955.0,0.0
11.45,44.0,956.0,0.0
11.5,44.0,956.0,0.0
11.55,44.0,956.0,0.0
11.6,44.0,956.0,0.0
11.65,44.0,956.0,0.0
11.7,42.0,958.0,0.0
11.75,42.0,958.0,0.0
11.8,41.0,959.0,0.0
11.85,40.0,960.0,0.0
11.9,38.0,962.0,0.0
11.95,38.0,962.0,0.0
12.0,38.0,962.0,0.0
12.05,37.0,963.0,0.0
12.1,37.0,963.0,0.0
12.15,37.0,963.0,0.0
12.2,37.0,963.0,0.0
12.25,36.0,964.0,0.0
12.3,36.0,964.0,0.0
12.35,36.0,964.0,0.0
12.4,34.0,966.0,0.0
12.45,33.0,967.0,0.0
12.5,33.0,967.0,0.0
12.55,33.0,967.0,0.0
12.6,33.0,967.0,0.0
12.65,33.0,967.0,0.0
12.7,33.0,967.0,0.0
12.75,33.0,967.0,0.0
12.8,33.0,967.0,0.0
12.85,33.0,967.0,0.0
12.9,33.0,967.0,0.0
12.95,32.0,968.0,0.0
13.0,31.0,969.0,0.0
13.05,31.0,969.0,0.0
13.1,31.0,969.0,0.0
13.15,30.0,970.0,0.0
13.2,30.0,970.0,0.0
13.25,29.0,971.0,0.0
13.3,29.0,971.0,0.0
13.35,29.0,971.0,0.0
13.4,28.0,972.0,0.0
13.45,28.0,972.0,0.0
13.5,28.0,972.0,0.0
13.55,28.0,972.0,0.0
13.6,27.0,973.0,0.0
13.65,27.0,973.0,0.0
13.7,27.0,973.0,0.0
13.75,27.0,973.0,0.0
13.8,27.0,973.0,0.0
13.85,26.0,974.0,0.0
13.9,26.0,974.0,0.0
13.95,25.0,975.0,0.0
14.0,25.0,975.0,0.0
14.05,24.0,976.0,0.0
14.1,24.0,976.0,0.0
14.15,24.0,976.0,0.0
14.2,23.0,977.0,0.0
14.25,23.0,977.0,0.0
14.3,23.0,977.0,0.0
14.35,23.0,977.0,0.0
14.4,23.0,977.0,0.0
14.45,23.0,977.0,0.0
14.5,23.0,977.0,0.0
14.55,23.0,977.0,0.0
14.6,22.0,978.0,0.0
14.65,21.0,979.0,0.0
14.7,21.0,979.0,0.0
14.75,21.0,979.0,0.0
14.8,21.0,979.0,0.0
14.85,21.0,979.0,0.0
14.9,20.0,980.0,0.0
14.95,20.0,980.0,0.0
15.0,20.0,980.0,0.0
15.05,20.0,980.0,0.0
15.1,20.0,980.0,0.0
15.15,19.0,981.0,0.0
15.2,19.0,981.0,0.0
15.25,19.0,981.0,0.0
15.3,18.0,982.0,0.0
15.35,18.0,982.0,0.0
15.4,17.0,983.0,0.0
15.45,17.0,983.0,0.0
15.5,17.0,983.0,0.0
15.55,16.0,984.0,0.0
15.6,16.0,984.0,0.0
15.65,16.0,984.0,0.0
15.7,15.0,985.0,0.0
15.75,15.0,985.0,0.0
15.8,15.0,985.0,0.0
15.85,15.0,985.0,0.0
15.9,15.0,985.0,0.0
15.95,15.0,985.0,0.0
16.0,15.0,985.0,0.0
16.05,14.0,986.0,0.0
16.1,14.0,986.0,0.0
16.15,14.0,986.0,0.0
16.2,14.0,986.0,0.0
16.25,14.0,986.0,0.0
16.3,14.0,986.0,0.0
16.35,14.0,986.0,0.0
16.4,14.0,986.0,0.0
16.45,14.0,986.0,0.0
16.5,14.0,986.0,0.0
16.55,14.0,986.0,0.0
16.6,14.0,986.0,0.0
16.65,14.0,986.0,0.0
16.7,13.0,987.0,0.0
16.75,12.0,988.0,0.0
16.8,11.0,989.0,0.0
16.85,11.0,989.0,0.0
16.9,10.0,990.0,0.0
16.95,10.0,990.0,0.0
17.0,10.0,990.0,0.0
17.05,10.0,990.0,0.0
17.1,10.0,990.0,0.0
17.15,10.0,990.0,0.0
17.2,10.0,990.0,0.0
17.25,10.0,990.0,0.0
17.3,10.0,990.0,0.0
17.35,9.0,991.0,0.0
17.4,9.0,991.0,0.0
17.45,8.0,992.0,0.0
17.5,8.0,992.0,0.0
17.55,8.0,992.0,0.0
17.6,8.0,992.0,0.0
17.65,8.0,992.0,0.0
17.7,8.0,992.0,0.0
17.75,8.0,992.0,0.0
17.8,8.0,992.0,0.0
17.85,8.0,992.0,0.0
17.9,8.0,992.0,0.0
17.95,7.0,993.0,0.0
18.0,7.0,993.0,0.0
18.05,7.0,993.0,0.0
18.1,7.0,993.0,0.0
18.15,7.0,993.0,0.0
18.2,7.0,993.0,0.0
18.25,7.0,993.0,0.0
18.3,7.0,993.0,0.0
18.35,7.0,993.0,0.0
18.4,7.0,993.0,0.0
18.45,6.0,994.0,0.0
18.5,6.0,994.0,0.0
18.55,6.0,994.0,0.0
18.6,6.0,994.0,0.0
18.65,6.0,994.0,0.0
18.7,6.0,994.0,0.0
18.75,6.0,994.0,0.0
18.8,6.0,994.0,0.0
18.85,6.0,994.0,0.0
18.9,6.0,994.0,0.0
18.95,6.0,994.0,0.0
19.0,6.0,994.0,0.0
19.05,6.0,994.0,0.0
19.1,6.0,994.0,0.0
19.15,6.0,994.0,0.0
19.2,6.0,994.0,0.0
19.25,6.0,994.0,0.0
19.3,6.0,994.0,0.0
19.35,6.0,994.0,0.0
19.4,6.0,994.0,0.0
19.45,6.0,994.0,0.0
19.5,6.0,994.0,0.0
19.55,6.0,994.0,0.0
19.6,6.0,994.0,0.0
19.65,6.0,994.0,0.0
19.7,6.0,994.0,0.0
19.75,6.0,994.0,0.0
19.8,6.0,994.0,0.0
19.85,6.0,994.0,0.0
19.9,6.0,994.0,0.0
19.95,6.0,994.0,0.0
20.0,6.0,994.0,0.0
