time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,1.0,0.0,999.0
0.1,2.0,0.0,998.0
0.15,3.0,0.0,997.0
0.2,6.0,0.0,994.0
0.25,7.0,0.0,993.0
0.3,9.0,0.0,991.0
0.35,12.0,0.0,988.0
0.4,20.0,0.0,980.0
0.45,35.0,0.0,965.0
0.5,55.0,1.0,944.0
0.55,78.0,2.0,920.0
0.6,106.0,5.0,889.0
0.65,150.0,7.0,843.0
0.7,196.0,13.0,791.0
0.75,268.0,13.0,719.0
0.8,356.0,19.0,625.0
0.85,438.0,27.0,535.0
0.9,530.0,37.0,433.0
0.95,609.0,47.0,344.0
1.0,672.0,61.0,267.0
1.05,744.0,73.0,183.0
1.1,768.0,87.0,145.0
1.15,800.0,95.0,105.0
1.2,823.0,100.0,77.0
1.25,843.0,106.0,51.0
1.3,848.0,118.0,34.0
1.35,850.0,127.0,23.0
1.4,845.0,140.0,15.0
1.45,842.0,147.0,11.0
1.5,829.0,162.0,9.0
1.55,812.0,179.0,9.0
1.6,802.0,191.0,7.0
1.65,789.0,205.0,6.0
1.7,776.0,221.0,3.0
1.75,763.0,234.0,3.0
1.8,748.0,249.0,3.0
1.85,730.0,268.0,2.0
1.9,716.0,284.0,0.0
1.95,704.0,296.0,0.0
2.0,696.0,304.0,0.0
2.05,687.0,313.0,0.0
2.1,670.0,330.0,0.0
2.15,659.0,341.0,0.0
2.2,653.0,347.0,0.0
2.25,645.0,355.0,0.0
2.3,639.0,361.0,0.0
2.35,633.0,367.0,0.0
2.4,620.0,380.0,0.0
2.45,613.0,387.0,0.0
2.5,606.0,394.0,0.0
2.55,599.0,401.0,0.0
2.6,585.0,415.0,0.0
2.65,581.0,419.0,0.0
2.7,578.0,422.0,0.0
2.75,573.0,427.0,0.0
2.8,562.0,438.0,0.0
2.85,556.0,444.0,0.0
2.9,546.0,454.0,0.0
2.95,540.0,460.0,0.0
3.0,536.0,464.0,0.0
3.05,528.0,472.0,0.0
3.1,520.0,480.0,0.0
3.15,509.0,491.0,0.0
3.2,499.0,501.0,0.0
3.25,492.0,508.0,0.0
3.3,485.0,515.0,0.0
3.35,476.0,524.0,0.0
3.4,471.0,529.0,0.0
3.45,466.0,534.0,0.0
3.5,461.0,539.0,0.0
3.55,458.0,542.0,0.0
3.6,445.0,555.0,0.0
3.65,435.0,565.0,0.0
3.7,426.0,574.0,0.0
3.75,422.0,578.0,0.0
3.8,413.0,587.0,0.0
3.85,409.0,591.0,0.0
3.9,399.0,601.0,0.0
3.95,391.0,609.0,0.0
4.0,385.0,615.0,0.0
4.05,381.0,619.0,0.0
4.1,374.0,626.0,0.0
4.15,369.0,631.0,0.0
4.2,364.0,636.0,0.0
4.25,356.0,644.0,0.0
4.3,349.0,651.0,0.0
4.35,342.0,658.0,0.0
4.4,339.0,661.0,0.0
4.45,337.0,663.0,0.0
4.5,330.0,670.0,0.0
4.55,322.0,678.0,0.0
4.6,316.0,684.0,0.0
4.65,309.0,691.0,0.0
4.7,309.0,691.0,0.0
4.75,303.0,697.0,0.0
4.8,299.0,701.0,0.0
4.85,287.0,713.0,0.0
4.9,283.0,717.0,0.0
4.95,277.0,723.0,0.0
5.0,271.0,729.0,0.0
5.05,268.0,732.0,0.0
5.1,264.0,736.0,0.0
5.15,262.0,738.0,0.0
5.2,261.0,739.0,0.0
5.25,257.0,743.0,0.0
5.3,257.0,743.0,0.0
5.35,255.0,745.0,0.0
5.4,254.0,746.0,0.0
5.45,248.0,752.0,0.0
5.5,242.0,758.0,0.0
5.55,237.0,763.0,0.0
5.6,233.0,767.0,0.0
5.65,231.0,769.0,0.0
5.7,228.0,772.0,0.0
5.75,223.0,777.0,0.0
5.8,221.0,779.0,0.0
5.85,216.0,784.0,0.0
5.9,214.0,786.0,0.0
5.95,208.0,792.0,0.0
6.0,206.0,794.0,0.0
6.05,204.0,796.0,0.0
6.1,202.0,798.0,0.0
6.15,201.0,799.0,0.0
6.2,200.0,800.0,0.0
6.25,198.0,802.0,0.0
6.3,195.0,805.0,0.0
6.35,194.0,806.0,0.0
6.4,191.0,809.0,0.0
6.45,185.0,815.0,0.0
6.5,184.0,816.0,0.0
6.55,180.0,820.0,0.0
6.6,176.0,824.0,0.0
6.65,176.0,824.0,0.0
6.7,175.0,825.0,0.0
6.75,172.0,828.0,0.0
6.8,171.0,829.0,0.0
6.85,171.0,829.0,0.0
6.9,170.0,830.0,0.0
6.95,168.0,832.0,0.0
7.0,164.0,836.0,0.0
7.05,162.0,838.0,0.0
7.1,162.0,838.0,0.0
7.15,160.0,840.0,0.0
7.2,158.0,842.0,0.0
7.25,157.0,843.0,0.0
7.3,156.0,844.0,0.0
7.35,156.0,844.0,0.0
7.4,154.0,846.0,0.0
7.45,152.0,848.0,0.0
7.5,151.0,849.0,0.0
7.55,149.0,851.0,0.0
7.6,147.0,853.0,0.0
7.65,146.0,854.0,0.0
7.7,145.0,855.0,0.0
7.75,144.0,856.0,0.0
7.8,144.0,856.0,0.0
7.85,141.0,859.0,0.0
7.9,137.0,863.0,0.0
7.95,136.0,864.0,0.0
8.0,133.0,867.0,0.0
8.05,128.0,872.0,0.0
8.1,126.0,874.0,0.0
8.15,125.0,875.0,0.0
8.2,123.0,877.0,0.0
8.25,123.0,877.0,0.0
8.3,122.0,878.0,0.0
8.35,120.0,880.0,0.0
8.4,119.0,881.0,0.0
8.45,117.0,883.0,0.0
8.5,117.0,883.0,0.0
8.55,114.0,886.0,0.0
8.6,113.0,887.0,0.0
8.65,111.0,889.0,0.0
8.7,110.0,890.0,0.0
8.75,108.0,892.0,0.0
8.8,105.0,895.0,0.0
8.85,104.0,896.0,0.0
8.9,104.0,896.0,0.0
8.95,104.0,896.0,0.0
9.0,101.0,899.0,0.0
9.05,99.0,901.0,0.0
9.1,99.0,901.0,0.0
9.15,97.0,903.0,0.0
9.2,96.0,904.0,0.0
9.25,94.0,906.0,0.0
9.3,94.0,906.0,0.0
9.35,93.0,907.0,0.0
9.4,92.0,908.0,0.0
9.45,89.0,911.0,0.0
9.5,88.0,912.0,0.0
9.55,87.0,913.0,0.0
9.6,87.0,913.0,0.0
9.65,85.0,915.0,0.0
9.7,84.0,916.0,0.0
9.75,84.0,916.0,0.0
9.8,81.0,919.0,0.0
9.85,79.0,921.0,0.0
9.9,76.0,924.0,0.0
9.95,76.0,924.0,0.0
10.0,76.0,924.0,0.0
10.05,75.0,925.0,0.0
10.1,74.0,926.0,0.0
10.15,73.0,927.0,0.0
10.2,71.0,929.0,0.0
10.25,71.0,929.0,0.0
10.3,71.0,929.0,0.0
10.35,67.0,933.0,0.0
10.4,64.0,936.0,0.0
10.45,64.0,936.0,0.0
10.5,63.0,937.0,0.0
10.55,62.0,938.0,0.0
10.6,62.0,938.0,0.0
10.65,61.0,939.0,0.0
10.7,59.0,941.0,0.0
10.75,57.0,943.0,0.0
10.8,56.0,944.0,0.0
10.85,54.0,946.0,0.0
10.9,54.0,946.0,0.0
10.95,54.0,946.0,0.0
11.0,54.0,946.0,0.0
11.05,53.0,947.0,0.0
11.1,53.0,947.0,0.0
11.15,52.0,948.0,0.0
11.2,52.0,948.0,0.0
11.25,51.0,949.0,0.0
11.3,48.0,952.0,0.0
11.35,48.0,952.0,0.0
11.4,47.0,953.0,0.0
11.45,45.0,955.0,0.0
11.5,45.0,955.0,0.0
11.55,44.0,956.0,0.0
11.6,44.0,956.0,0.0
11.65,43.0,957.0,0.0
11.7,43.0,957.0,0.0
11.75,43.0,957.0,0.0
11.8,43.0,957.0,0.0
11.85,42.0,958.0,0.0
11.9,41.0,959.0,0.0
11.95,40.0,960.0,0.0
12.0,40.0,960.0,0.0
12.05,40.0,960.0,0.0
12.1,40.0,960.0,0.0
12.15,40.0,960.0,0.0
12.2,40.0,960.0,0.0
12.25,39.0,961.0,0.0
12.3,38.0,962.0,0.0
12.35,37.0,963.0,0.0
12.4,36.0,964.0,0.0
12.45,35.0,965.0,0.0
12.5,35.0,965.0,0.0
12.55,35.0,965.0,0.0
12.6,35.0,965.0,0.0
12.65,34.0,966.0,0.0
12.7,33.0,967.0,0.0
12.75,33.0,967.0,0.0
12.8,31.0,969.0,0.0
12.85,31.0,969.0,0.0
12.9,30.0,970.0,0.0
12.95,30.0,970.0,0.0
13.0,30.0,970.0,0.0
13.05,30.0,970.0,0.0
13.1,30.0,970.0,0.0
13.15,30.0,970.0,0.0
13.2,30.0,970.0,0.0
13.25,30.0,970.0,0.0
13.3,30.0,970.0,0.0
13.35,30.0,970.0,0.0
13.4,29.0,971.0,0.0
13.45,28.0,972.0,0.0
13.5,28.0,972.0,0.0
13.55,28.0,972.0,0.0
13.6,27.0,973.0,0.0
13.65,26.0,974.0,0.0
13.7,25.0,975.0,0.0
13.75,25.0,975.0,0.0
13.8,25.0,975.0,0.0
13.85,24.0,976.0,0.0
13.9,24.0,976.0,0.0
13.95,23.0,977.0,0.0
14.0,23.0,977.0,0.0
14.05,23.0,977.0,0.0
14.1,23.0,977.0,0.0
14.15,22.0,978.0,0.0
14.2,22.0,978.0,0.0
14.25,21.0,979.0,0.0
14.3,21.0,979.0,0.0
14.35,20.0,980.0,0.0
14.4,19.0,981.0,0.0
14.45,19.0,981.0,0.0
14.5,19.0,981.0,0.0
14.55,19.0,981.0,0.0
14.6,18.0,982.0,0.0
14.65,17.0,983.0,0.0
14.7,17.0,983.0,0.0
14.75,17.0,983.0,0.0
14.8,17.0,983.0,0.0
14.85,17.0,983.0,0.0
14.9,16.0,984.0,0.0
14.95,16.0,984.0,0.0
15.0,16.0,984.0,0.0
15.05,15.0,985.0,0.0
15.1,15.0,985.0,0.0
15.15,15.0,985.0,0.0
15.2,14.0,986.0,0.0
15.25,14.0,986.0,0.0
15.3,13.0,987.0,0.0
15.35,12.0,988.0,0.0
15.4,12.0,988.0,0.0
15.45,12.0,988.0,0.0
15.5,12.0,988.0,0.0
15.55,12.0,988.0,0.0
15.6,12.0,988.0,0.0
15.65,11.0,989.0,0.0
15.7,11.0,989.0,0.0
15.75,11.0,989.0,0.0
15.8,11.0,989.0,0.0
15.85,11.0,989.0,0.0
15.9,11.0,989.0,0.0
15.95,11.0,989.0,0.0
16.0,11.0,989.0,0.0
16.05,11.0,989.0,0.0
16.1,11.0,989.0,0.0
16.15,11.0,989.0,0.0
16.2,11.0,989.0,0.0
16.25,11.0,989.0,0.0
16.3,11.0,989.0,0.0
16.35,11.0,989.0,0.0
16.4,11.0,989.0,0.0
16.45,11.0,989.0,0.0
16.5,11.0,989.0,0.0
16.55,10.0,990.0,0.0
16.6,10.0,990.0,0.0
16.65,10.0,990.0,0.0
16.7,10.0,990.0,0.0
16.75,9.0,991.0,0.0
16.8,9.0,991.0,0.0
16.85,9.0,991.0,0.0
16.9,9.0,991.0,0.0
16.95,8.0,992.0,0.0
17.0,8.0,992.0,0.0
17.05,8.0,992.0,0.0
17.1,8.0,992.0,0.0
17.15,8.0,992.0,0.0
17.2,8.0,992.0,0.0
17.25,7.0,993.0,0.0
17.3,7.0,993.0,0.0
17.35,7.0,993.0,0.0
17.4,7.0,993.0,0.0
17.45,7.0,993.0,0.0
17.5,7.0,993.0,0.0
17.55,7.0,993.0,0.0
17.6,7.0,993.0,0.0
17.65,7.0,993.0,0.0
17.7,7.0,993.0,0.0
17.75,7.0,993.0,0.0
17.8,7.0,993.0,0.0
17.85,7.0,993.0,0.0
17.9,7.0,993.0,0.0
17.95,7.0,993.0,0.0
18.0,7.0,993.0,0.0
18.05,7.0,993.0,0.0
18.1,7.0,993.0,0.0
18.15,6.0,994.0,0.0
18.2,6.0,994.0,0.0
18.25,6.0,994.0,0.0
18.3,6.0,994.0,0.0
18.35,6.0,994.0,0.0
18.4,6.0,994.0,0.0
18.45,6.0,994.0,0.0
18.5,6.0,994.0,0.0
18.55,5.0,995.0,0.0
18.6,5.0,995.0,0.0
18.65,5.0,995.0,0.0
18.7,5.0,995.0,0.0
18.75,5.0,995.0,0.0
18.8,5.0,995.0,0.0
18.85,4.0,996.0,0.0
18.9,4.0,996.0,0.0
18.95,4.0,996.0,0.0
19.0,4.0,996.0,0.0
19.05,4.0,996.0,0.0
19.1,4.0,996.0,0.0
19.15,4.0,996.0,0.0
19.2,4.0,996.0,0.0
19.25,4.0,996.0,0.0
19.3,4.0,996.0,0.0
19.35,4.0,996.0,0.0
19.4,4.0,996.0,0.0
19.45,4.0,996.0,0.0
19.5,4.0,996.0,0.0
19.55,4.0,996.0,0.0
19.6,4.0,996.0,0.0
19.65,3.0,997.0,0.0
19.7,3.0,997.0,0.0
19.75,3.0,997.0,0.0
19.8,3.0,997.0,0.0
19.85,3.0,997.0,0.0
19.9,3.0,997.0,0.0
19.95,3.0,997.0,0.0
20.0,3.0,997.0,0.0
