time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,3.0,0.0,997.0
0.1,4.0,0.0,996.0
0.15,5.0,0.0,995.0
0.2,6.0,0.0,994.0
0.25,10.0,0.0,990.0
0.3,13.0,0.0,987.0
0.35,18.0,0.0,982.0
0.4,27.0,0.0,973.0
0.45,41.0,0.0,959.0
0.5,57.0,0.0,943.0
0.55,101.0,1.0,898.0
0.6,143.0,1.0,856.0
0.65,197.0,2.0,801.0
0.7,280.0,4.0,716.0
0.75,361.0,8.0,631.0
0.8,442.0,22.0,536.0
0.85,529.0,27.0,444.0
0.9,640.0,39.0,321.0
0.95,713.0,46.0,241.0
1.0,769.0,56.0,175.0
1.05,807.0,68.0,125.0
1.1,831.0,82.0,87.0
1.15,840.0,103.0,57.0
1.2,839.0,119.0,42.0
1.25,844.0,126.0,30.0
1.3,837.0,141.0,22.0
1.35,829.0,152.0,19.0
1.4,815.0,169.0,16.0
1.45,808.0,181.0,11.0
1.5,797.0,196.0,7.0
1.55,783.0,211.0,6.0
1.6,767.0,227.0,6.0
1.65,753.0,243.0,4.0
1.7,745.0,251.0,4.0
1.75,736.0,262.0,2.0
1.8,729.0,270.0,1.0
1.85,715.0,284.0,1.0
1.9,703.0,296.0,1.0
1.95,690.0,310.0,0.0
2.0,680.0,320.0,0.0
2.05,670.0,330.0,0.0
2.1,655.0,345.0,0.0
2.15,641.0,359.0,0.0
2.2,630.0,370.0,0.0
2.25,622.0,378.0,0.0
2.3,613.0,387.0,0.0
2.35,607.0,393.0,0.0
2.4,598.0,402.0,0.0
2.45,589.0,411.0,0.0
2.5,578.0,422.0,0.0
2.55,569.0,431.0,0.0
2.6,560.0,440.0,0.0
2.65,551.0,449.0,0.0
2.7,540.0,460.0,0.0
2.75,536.0,464.0,0.0
2.8,534.0,466.0,0.0
2.85,529.0,471.0,0.0
2.9,523.0,477.0,0.0
2.95,514.0,486.0,0.0
3.0,507.0,493.0,0.0
3.05,502.0,498.0,0.0
3.1,496.0,504.0,0.0
3.15,489.0,511.0,0.0
3.2,482.0,518.0,0.0
3.25,476.0,524.0,0.0
3.3,468.0,532.0,0.0
3.35,463.0,537.0,0.0
3.4,460.0,540.0,0.0
3.45,452.0,548.0,0.0
3.5,447.0,553.0,0.0
3.55,441.0,559.0,0.0
3.6,432.0,568.0,0.0
3.65,424.0,576.0,0.0
3.7,417.0,583.0,0.0
3.75,409.0,591.0,0.0
3.8,405.0,595.0,0.0
3.85,396.0,604.0,0.0
3.9,394.0,606.0,0.0
3.95,386.0,614.0,0.0
4.0,381.0,619.0,0.0
4.05,374.0,626.0,0.0
4.1,370.0,630.0,0.0
4.15,363.0,637.0,0.0
4.2,358.0,642.0,0.0
4.25,354.0,646.0,0.0
4.3,352.0,648.0,0.0
4.35,349.0,651.0,0.0
4.4,340.0,660.0,0.0
4.45,338.0,662.0,0.0
4.5,338.0,662.0,0.0
4.55,334.0,666.0,0.0
4.6,331.0,669.0,0.0
4.65,329.0,671.0,0.0
4.7,325.0,675.0,0.0
4.75,322.0,678.0,0.0
4.8,317.0,683.0,0.0
4.85,314.0,686.0,0.0
4.9,311.0,689.0,0.0
4.95,305.0,695.0,0.0
5.0,301.0,699.0,0.0
5.05,294.0,706.0,0.0
5.1,288.0,712.0,0.0
5.15,284.0,716.0,0.0
5.2,282.0,718.0,0.0
5.25,277.0,723.0,0.0
5.3,275.0,725.0,0.0
5.35,274.0,726.0,0.0
5.4,267.0,733.0,0.0
5.45,265.0,735.0,0.0
5.5,262.0,738.0,0.0
5.55,259.0,741.0,0.0
5.6,258.0,742.0,0.0
5.65,255.0,745.0,0.0
5.7,246.0,754.0,0.0
5.75,240.0,760.0,0.0
5.8,233.0,767.0,0.0
5.85,231.0,769.0,0.0
5.9,224.0,776.0,0.0
5.95,220.0,780.0,0.0
6.0,215.0,785.0,0.0
6.05,211.0,789.0,0.0
6.1,207.0,793.0,0.0
6.15,204.0,796.0,0.0
6.2,199.0,801.0,0.0
6.25,193.0,807.0,0.0
6.3,189.0,811.0,0.0
6.35,188.0,812.0,0.0
6.4,184.0,816.0,0.0
6.45,183.0,817.0,0.0
6.5,179.0,821.0,0.0
6.55,174.0,826.0,0.0
6.6,171.0,829.0,0.0
6.65,170.0,830.0,0.0
6.7,168.0,832.0,0.0
6.75,164.0,836.0,0.0
6.8,162.0,838.0,0.0
6.85,160.0,840.0,0.0
6.9,156.0,844.0,0.0
6.95,154.0,846.0,0.0
7.0,153.0,847.0,0.0
7.05,151.0,849.0,0.0
7.1,150.0,850.0,0.0
7.15,147.0,853.0,0.0
7.2,146.0,854.0,0.0
7.25,145.0,855.0,0.0
7.3,142.0,858.0,0.0
7.35,139.0,861.0,0.0
7.4,138.0,862.0,0.0
7.45,134.0,866.0,0.0
7.5,129.0,871.0,0.0
7.55,128.0,872.0,0.0
7.6,125.0,875.0,0.0
7.65,124.0,876.0,0.0
7.7,123.0,877.0,0.0
7.75,122.0,878.0,0.0
7.8,121.0,879.0,0.0
7.85,118.0,882.0,0.0
7.9,116.0,884.0,0.0
7.95,116.0,884.0,0.0
8.0,114.0,886.0,0.0
8.05,112.0,888.0,0.0
8.1,111.0,889.0,0.0
8.15,110.0,890.0,0.0
8.2,108.0,892.0,0.0
8.25,106.0,894.0,0.0
8.3,106.0,894.0,0.0
8.35,104.0,896.0,0.0
8.4,103.0,897.0,0.0
8.45,102.0,898.0,0.0
8.5,101.0,899.0,0.0
8.55,99.0,901.0,0.0
8.6,99.0,901.0,0.0
8.65,97.0,903.0,0.0
8.7,93.0,907.0,0.0
8.75,90.0,910.0,0.0
8.8,89.0,911.0,0.0
8.85,88.0,912.0,0.0
8.9,86.0,914.0,0.0
8.95,85.0,915.0,0.0
9.0,85.0,915.0,0.0
9.05,83.0,917.0,0.0
9.1,83.0,917.0,0.0
9.15,82.0,918.0,0.0
9.2,80.0,920.0,0.0
9.25,78.0,922.0,0.0
9.3,78.0,922.0,0.0
9.35,77.0,923.0,0.0
