time,Infected,Recovered,Susceptible
0.0,1.0,0.0,999.0
0.05,3.0,0.0,997.0
0.1,4.0,0.0,996.0
0.15,6.0,0.0,994.0
0.2,9.0,0.0,991.0
0.25,11.0,1.0,988.0
0.3,19.0,1.0,980.0
0.35,26.0,1.0,973.0
0.4,34.0,1.0,965.0
0.45,56.0,1.0,943.0
0.5,90.0,1.0,909.0
0.55,135.0,1.0,864.0
0.6,194.0,6.0,800.0
0.65,259.0,12.0,729.0
0.7,337.0,17.0,646.0
0.75,413.0,21.0,566.0
0.8,500.0,34.0,466.0
0.85,582.0,42.0,376.0
0.9,649.0,54.0,297.0
0.95,707.0,62.0,231.0
1.0,755.0,73.0,172.0
1.05,787.0,86.0,127.0
1.1,812.0,95.0,93.0
1.15,822.0,111.0,67.0
1.2,830.0,129.0,41.0
1.25,833.0,140.0,27.0
1.3,834.0,146.0,20.0
1.35,832.0,154.0,14.0
1.4,823.0,166.0,11.0
1.45,818.0,174.0,8.0
1.5,807.0,187.0,6.0
1.55,793.0,204.0,3.0
1.6,782.0,216.0,2.0
1.65,768.0,231.0,1.0
1.7,758.0,242.0,0.0
1.75,744.0,256.0,0.0
1.8,736.0,264.0,0.0
1.85,722.0,278.0,0.0
1.9,712.0,288.0,0.0
1.95,701.0,299.0,0.0
2.0,689.0,311.0,0.0
2.05,674.0,326.0,0.0
2.1,665.0,335.0,0.0
2.15,655.0,345.0,0.0
2.2,644.0,356.0,0.0
2.25,633.0,367.0,0.0
2.3,622.0,378.0,0.0
2.35,612.0,388.0,0.0
2.4,598.0,402.0,0.0
2.45,585.0,415.0,0.0
2.5,575.0,425.0,0.0
2.55,569.0,431.0,0.0
2.6,561.0,439.0,0.0
2.65,551.0,449.0,0.0
2.7,541.0,459.0,0.0
2.75,535.0,465.0,0.0
2.8,529.0,471.0,0.0
2.85,523.0,477.0,0.0
2.9,516.0,484.0,0.0
2.95,506.0,494.0,0.0
3.0,502.0,498.0,0.0
3.05,492.0,508.0,0.0
3.1,484.0,516.0,0.0
3.15,477.0,523.0,0.0
3.2,472.0,528.0,0.0
3.25,458.0,542.0,0.0
3.3,449.0,551.0,0.0
3.35,441.0,559.0,0.0
3.4,435.0,565.0,0.0
3.45,430.0,570.0,0.0
3.5,423.0,577.0,0.0
3.55,416.0,584.0,0.0
3.6,410.0,590.0,0.0
3.65,409.0,591.0,0.0
3.7,403.0,597.0,0.0
3.75,397.0,603.0,0.0
3.8,389.0,611.0,0.0
3.85,382.0,618.0,0.0
3.9,379.0,621.0,0.0
3.95,372.0,628.0,0.0
4.0,365.0,635.0,0.0
4.05,359.0,641.0,0.0
4.1,358.0,642.0,0.0
4.15,352.0,648.0,0.0
4.2,350.0,650.0,0.0
4.25,347.0,653.0,0.0
4.3,341.0,659.0,0.0
4.35,334.0,666.0,0.0
4.4,330.0,670.0,0.0
4.45,327.0,673.0,0.0
4.5,322.0,678.0,0.0
4.55,318.0,682.0,0.0
4.6,314.0,686.0,0.0
4.65,310.0,690.0,0.0
4.7,306.0,694.0,0.0
4.75,298.0,702.0,0.0
4.8,294.0,706.0,0.0
4.85,287.0,713.0,0.0
4.9,283.0,717.0,0.0
4.95,280.0,720.0,0.0
5.0,275.0,725.0,0.0
5.05,271.0,729.0,0.0
5.1,269.0,731.0,0.0
5.15,266.0,734.0,0.0
5.2,265.0,735.0,0.0
5.25,263.0,737.0,0.0
5.3,261.0,739.0,0.0
5.35,256.0,744.0,0.0
5.4,254.0,746.0,0.0
5.45,250.0,750.0,0.0
5.5,247.0,753.0,0.0
5.55,245.0,755.0,0.0
5.6,244.0,756.0,0.0
5.65,240.0,760.0,0.0
5.7,235.0,765.0,0.0
5.75,230.0,770.0,0.0
5.8,229.0,771.0,0.0
5.85,224.0,776.0,0.0
5.9,222.0,778.0,0.0
5.95,217.0,783.0,0.0
6.0,216.0,784.0,0.0
6.05,213.0,787.0,0.0
6.1,211.0,789.0,0.0
6.15,210.0,790.0,0.0
6.2,209.0,791.0,0.0
6.25,207.0,793.0,0.0
6.3,203.0,797.0,0.0
6.35,202.0,798.0,0.0
6.4,201.0,799.0,0.0
6.45,201.0,799.0,0.0
6.5,199.0,801.0,0.0
6.55,195.0,805.0,0.0
6.6,192.0,808.0,0.0
6.65,191.0,809.0,0.0
6.7,184.0,816.0,0.0
6.75,181.0,819.0,0.0
6.8,178.0,822.0,0.0
6.85,172.0,828.0,0.0
6.9,166.0,834.0,0.0
6.95,165.0,835.0,0.0
7.0,164.0,836.0,0.0
7.05,163.0,837.0,0.0
7.1,159.0,841.0,0.0
7.15,155.0,845.0,0.0
7.2,150.0,850.0,0.0
7.25,147.0,853.0,0.0
7.3,144.0,856.0,0.0
7.35,141.0,859.0,0.0
7.4,139.0,861.0,0.0
7.45,134.0,866.0,0.0
7.5,132.0,868.0,0.0
7.55,128.0,872.0,0.0
7.6,127.0,873.0,0.0
7.65,124.0,876.0,0.0
7.7,120.0,880.0,0.0
7.75,119.0,881.0,0.0
7.8,118.0,882.0,0.0
7.85,116.0,884.0,0.0
7.9,116.0,884.0,0.0
7.95,114.0,886.0,0.0
8.0,113.0,887.0,0.0
8.05,112.0,888.0,0.0
8.1,112.0,888.0,0.0
8.15,110.0,890.0,0.0
8.2,105.0,895.0,0.0
8.25,103.0,897.0,0.0
8.3,99.0,901.0,0.0
8.35,99.0,901.0,0.0
8.4,98.0,902.0,0.0
8.45,97.0,903.0,0.0
8.5,96.0,904.0,0.0
8.55,93.0,907.0,0.0
8.6,90.0,910.0,0.0
8.65,87.0,913.0,0.0
8.7,85.0,915.0,0.0
8.75,85.0,915.0,0.0
8.8,85.0,915.0,0.0
8.85,84.0,916.0,0.0
8.9,84.0,916.0,0.0
8.95,83.0,917.0,0.0
9.0,83.0,917.0,0.0
9.05,82.0,918.0,0.0
9.1,82.0,918.0,0.0
9.15,80.0,920.0,0.0
9.2,79.0,921.0,0.0
9.25,75.0,925.0,0.0
9.3,74.0,926.0,0.0
9.35,74.0,926.0,0.0
