beta,gamma,Infected,Recovered,Susceptible
0.004,0.1,0.047500000000000014,0.0,47405.047499999986
0.004,0.1285714285714286,0.0,0.0,0.0
0.004,0.15714285714285714,0.0,0.0,0.0
0.004,0.18571428571428572,0.047500000000000014,0.0,47405.047499999986
0.004,0.2142857142857143,0.0,0.0,0.0
0.004,0.24285714285714288,0.09000000000000001,0.0,89820.09000000001
0.004,0.27142857142857146,0.16000000000000003,0.0,159680.16000000006
0.004,0.30000000000000004,0.1275,0.0,127245.12749999999
0.004,0.3285714285714286,0.09,0.0,47400.1
0.004,0.3571428571428572,0.22749999999999998,0.0,47395.147499999985
0.004,0.3857142857142858,0.20999999999999996,0.0,47390.19
0.004,0.41428571428571437,0.1875,0.0,89780.29
0.004,0.44285714285714284,0.1875,0.0,47370.409999999996
0.004,0.4714285714285714,0.0475,0.0,127110.70999999999
0.004,0.5,0.04749999999999999,0.0,159420.94749999998
0.004642857142857143,0.1,0.0,0.0,0.0
0.004642857142857143,0.1285714285714286,0.0,0.0,0.0
0.004642857142857143,0.15714285714285714,0.09000000000000001,0.0,89820.09000000001
0.004642857142857143,0.18571428571428572,0.0,0.0,0.0
0.004642857142857143,0.2142857142857143,0.0,0.0,0.0
0.004642857142857143,0.24285714285714288,0.047500000000000014,0.0,47405.047499999986
0.004642857142857143,0.27142857142857146,0.0,0.0,0.0
0.004642857142857143,0.30000000000000004,0.047500000000000014,0.0,47405.047499999986
0.004642857142857143,0.3285714285714286,0.09000000000000001,0.0,47405.0475
0.004642857142857143,0.3571428571428572,0.1875,0.0,89820.09000000001
0.004642857142857143,0.3857142857142858,0.24000000000000005,0.0,159680.16000000006
0.004642857142857143,0.41428571428571437,0.24749999999999997,0.0,89820.09000000001
0.004642857142857143,0.44285714285714284,0.16000000000000006,0.0,47405.047499999986
0.004642857142857143,0.4714285714285714,0.09000000000000001,0.0,47405.047499999986
0.004642857142857143,0.5,0.1275,0.0,0.04749999999999999
0.005285714285714286,0.1,0.0,0.0,0.0
0.005285714285714286,0.1285714285714286,0.0,0.0,0.0
0.005285714285714286,0.15714285714285714,0.09000000000000001,0.0,89820.09000000001
0.005285714285714286,0.18571428571428572,0.0,0.0,0.0
0.005285714285714286,0.2142857142857143,0.0,0.0,0.0
0.005285714285714286,0.24285714285714288,0.09000000000000001,0.0,89820.09000000001
0.005285714285714286,0.27142857142857146,0.047500000000000014,0.0,47405.047499999986
0.005285714285714286,0.30000000000000004,0.047500000000000014,0.0,0.0
0.005285714285714286,0.3285714285714286,0.1875,0.0,47405.0475
0.005285714285714286,0.3571428571428572,0.24000000000000005,0.0,89820.09000000001
0.005285714285714286,0.3857142857142858,0.2475,0.0,47405.047499999986
0.005285714285714286,0.41428571428571437,0.20999999999999996,0.0,0.0
0.005285714285714286,0.44285714285714284,0.16000000000000006,0.0,47405.0475
0.005285714285714286,0.4714285714285714,0.1275,0.0,47405.0475
0.005285714285714286,0.5,0.0,0.0,47405.0475
0.005928571428571429,0.1,0.0,0.0,0.0
0.005928571428571429,0.1285714285714286,0.0,0.0,0.0
0.005928571428571429,0.15714285714285714,0.0,0.0,0.0
0.005928571428571429,0.18571428571428572,0.047500000000000014,0.0,47405.047499999986
0.005928571428571429,0.2142857142857143,0.09000000000000001,0.0,89820.09000000001
0.005928571428571429,0.24285714285714288,0.09000000000000001,0.0,89730.22749999998
0.005928571428571429,0.27142857142857146,0.09,0.0,89820.09000000001
0.005928571428571429,0.30000000000000004,0.09000000000000001,0.0,47405.047499999986
0.005928571428571429,0.3285714285714286,0.1875,0.0,0.0
0.005928571428571429,0.3571428571428572,0.20999999999999996,0.0,89730.2275
0.005928571428571429,0.3857142857142858,0.1875,0.0,89820.09000000001
0.005928571428571429,0.41428571428571437,0.24750000000000005,0.0,89820.09000000001
0.005928571428571429,0.44285714285714284,0.24750000000000005,0.0,89730.22749999998
0.005928571428571429,0.4714285714285714,0.1875,0.0,89730.22749999998
0.005928571428571429,0.5,0.09000000000000001,0.0,159520.40999999997
0.006571428571428572,0.1,0.0,0.0,0.0
0.006571428571428572,0.1285714285714286,0.04750000000000001,0.0,47405.04749999999
0.006571428571428572,0.15714285714285714,0.0,0.0,0.0
0.006571428571428572,0.18571428571428572,0.0,0.0,0.0
