beta,gamma,Infected,Recovered,Susceptible
0.004,0.1,0.0,0.0,0.0
0.004,0.1285714285714286,1.0,0.0,0.0
0.004,0.15714285714285714,1.0,0.0,0.0
0.004,0.18571428571428572,0.0,0.0,0.0
0.004,0.2142857142857143,1.0,0.0,0.0
0.004,0.24285714285714288,0.0,0.0,0.0
0.004,0.27142857142857146,0.0,0.0,0.0
0.004,0.30000000000000004,0.0,0.0,0.0
0.004,0.3285714285714286,0.0,0.0,0.0
0.004,0.3571428571428572,0.0,0.0,0.0
0.004,0.3857142857142858,0.0,0.0,0.0
0.004,0.41428571428571437,0.0,0.0,0.0
0.004,0.44285714285714284,0.0,0.0,0.0
0.004,0.4714285714285714,0.0,0.0,0.0
0.004,0.5,0.0,0.0,0.0
0.004642857142857143,0.1,1.0,0.0,0.0
0.004642857142857143,0.1285714285714286,1.0,0.0,0.0
0.004642857142857143,0.15714285714285714,0.0,0.0,0.0
0.004642857142857143,0.18571428571428572,1.0,0.0,0.0
0.004642857142857143,0.2142857142857143,1.0,0.0,0.0
0.004642857142857143,0.24285714285714288,0.0,0.0,0.0
0.004642857142857143,0.27142857142857146,1.0,0.0,0.0
0.004642857142857143,0.30000000000000004,0.0,0.0,0.0
0.004642857142857143,0.3285714285714286,0.0,0.0,0.0
0.004642857142857143,0.3571428571428572,0.0,0.0,0.0
0.004642857142857143,0.3857142857142858,0.0,0.0,0.0
0.004642857142857143,0.41428571428571437,0.0,0.0,0.0
0.004642857142857143,0.44285714285714284,0.0,0.0,0.0
0.004642857142857143,0.4714285714285714,0.0,0.0,0.0
0.004642857142857143,0.5,0.0,0.0,0.0
0.005285714285714286,0.1,1.0,0.0,0.0
0.005285714285714286,0.1285714285714286,1.0,0.0,0.0
0.005285714285714286,0.15714285714285714,0.0,0.0,0.0
0.005285714285714286,0.18571428571428572,1.0,0.0,0.0
0.005285714285714286,0.2142857142857143,1.0,0.0,0.0
0.005285714285714286,0.24285714285714288,0.0,0.0,0.0
0.005285714285714286,0.27142857142857146,0.0,0.0,0.0
0.005285714285714286,0.30000000000000004,0.0,0.0,0.0
0.005285714285714286,0.3285714285714286,0.0,0.0,0.0
0.005285714285714286,0.3571428571428572,0.0,0.0,0.0
0.005285714285714286,0.3857142857142858,0.0,0.0,0.0
0.005285714285714286,0.41428571428571437,0.0,0.0,0.0
0.005285714285714286,0.44285714285714284,0.0,0.0,0.0
0.005285714285714286,0.4714285714285714,0.0,0.0,0.0
0.005285714285714286,0.5,0.0,0.0,0.0
0.005928571428571429,0.1,1.0,0.0,0.0
0.005928571428571429,0.1285714285714286,1.0,0.0,0.0
0.005928571428571429,0.15714285714285714,1.0,0.0,0.0
0.005928571428571429,0.18571428571428572,0.0,0.0,0.0
0.005928571428571429,0.2142857142857143,0.0,0.0,0.0
0.005928571428571429,0.24285714285714288,0.0,0.0,0.0
0.005928571428571429,0.27142857142857146,0.0,0.0,0.0
0.005928571428571429,0.30000000000000004,0.0,0.0,0.0
0.005928571428571429,0.3285714285714286,0.0,0.0,0.0
0.005928571428571429,0.3571428571428572,0.0,0.0,0.0
0.005928571428571429,0.3857142857142858,0.0,0.0,0.0
0.005928571428571429,0.41428571428571437,0.0,0.0,0.0
0.005928571428571429,0.44285714285714284,0.0,0.0,0.0
0.005928571428571429,0.4714285714285714,0.0,0.0,0.0
0.005928571428571429,0.5,0.0,0.0,0.0
0.006571428571428572,0.1,1.0,0.0,0.0
0.006571428571428572,0.1285714285714286,0.0,0.0,0.0
0.006571428571428572,0.15714285714285714,1.0,0.0,0.0
0.006571428571428572,0.18571428571428572,1.0,0.0,0.0
0.006571428571428572,0.2142857142857143,1.0,0.0,0.0
0.006571428571428572,0.24285714285714288,1.0,0.0,0.0
0.006571428571428572,0.27142857142857146,1.0,0.0,0.0
0.006571428571428572,0.30000000000000004,0.0,0.0,0.0
0.006571428571428572,0.3285714285714286,0.0,0.0,0.0
0.006571428571428572,0.3571428571428572,0.0,0.0,0.0
0.006571428571428572,0.3857142857142858,0.0,0.0,0.0
0.006571428571428572,0.41428571428571437,0.0,0.0,0.0
0.006571428571428572,0.44285714285714284,0.0,0.0,0.0
0.006571428571428572,0.4714285714285714,0.0,0.0,0.0
0.006571428571428572,0.5,0.0,0.0,0.0
0.007214285714285715,0.1,1.0,0.0,0.0
0.007214285714285715,0.1285714285714286,1.0,0.0,0.0
0.007214285714285715,0.15714285714285714,0.0,0.0,0.0
0.007214285714285715,0.18571428571428572,0.0,0.0,0.0
0.007214285714285715,0.2142857142857143,0.0,0.0,0.0
0.007214285714285715,0.24285714285714288,0.0,0.0,0.0
0.007214285714285715,0.27142857142857146,0.0,0.0,0.0
0.007214285714285715,0.30000000000000004,1.0,0.0,0.0
0.007214285714285715,0.3285714285714286,0.0,0.0,0.0
0.007214285714285715,0.3571428571428572,0.0,0.0,0.0
0.007214285714285715,0.3857142857142858,0.0,0.0,0.0
0.007214285714285715,0.41428571428571437,0.0,0.0,0.0
0.007214285714285715,0.44285714285714284,0.0,0.0,0.0
0.007214285714285715,0.4714285714285714,0.0,0.0,0.0
0.007214285714285715,0.5,0.0,0.0,0.0
0.007857142857142858,0.1,0.0,0.0,0.0
0.007857142857142858,0.1285714285714286,1.0,0.0,0.0
0.007857142857142858,0.15714285714285714,1.0,0.0,0.0
0.007857142857142858,0.18571428571428572,1.0,0.0,0.0
0.007857142857142858,0.2142857142857143,0.0,0.0,0.0
0.007857142857142858,0.24285714285714288,0.0,0.0,0.0
0.007857142857142858,0.27142857142857146,0.0,0.0,0.0
0.007857142857142858,0.30000000000000004,0.0,0.0,0.0
0.007857142857142858,0.3285714285714286,0.0,0.0,0.0
0.007857142857142858,0.3571428571428572,0.0,0.0,0.0
0.007857142857142858,0.3857142857142858,0.0,0.0,0.0
0.007857142857142858,0.41428571428571437,0.0,0.0,0.0
0.007857142857142858,0.44285714285714284,0.0,0.0,0.0
0.007857142857142858,0.4714285714285714,0.0,0.0,0.0
0.007857142857142858,0.5,0.0,0.0,0.0
0.0085,0.1,1.0,0.0,0.0
0.0085,0.1285714285714286,1.0,0.0,0.0
0.0085,0.15714285714285714,1.0,0.0,0.0
0.0085,0.18571428571428572,1.0,0.0,0.0
0.0085,0.2142857142857143,0.0,0.0,0.0
0.0085,0.24285714285714288,0.0,0.0,0.0
0.0085,0.27142857142857146,1.0,0.0,0.0
0.0085,0.30000000000000004,0.0,0.0,0.0
0.0085,0.3285714285714286,0.0,0.0,0.0
0.0085,0.3571428571428572,0.0,0.0,0.0
0.0085,0.3857142857142858,0.0,0.0,0.0
0.0085,0.41428571428571437,0.0,0.0,0.0
0.0085,0.44285714285714284,0.0,0.0,0.0
0.0085,0.4714285714285714,0.0,0.0,0.0
0.0085,0.5,0.0,0.0,0.0
0.009142857142857144,0.1,1.0,0.0,0.0
