beta,gamma,Infected,Recovered,Susceptible
0.004,0.1,439.97506234413964,507.1321695760598,999.0
0.004,0.1285714285714286,369.24688279301745,582.423940149626,149.49376558603493
0.004,0.15714285714285714,315.33915211970077,625.8129675810474,146.97256857855362
0.004,0.18571428571428572,274.4638403990025,671.2319201995012,999.0
0.004,0.2142857142857143,239.96758104738154,696.279301745636,120.85536159600997
0.004,0.24285714285714288,213.17456359102243,724.5586034912718,999.0
0.004,0.27142857142857146,190.87032418952617,736.6184538653366,999.0
0.004,0.30000000000000004,173.88778054862843,757.6658354114713,999.0
0.004,0.3285714285714286,159.1720698254364,779.0149625935162,999.0
0.004,0.3571428571428572,146.02493765586036,790.4389027431422,999.0
0.004,0.3857142857142858,135.35411471321694,793.4139650872818,999.0
0.004,0.41428571428571437,125.99002493765586,799.5187032418953,999.0
0.004,0.44285714285714284,118.9925187032419,811.4563591022444,999.0
0.004,0.4714285714285714,111.71820448877806,817.6807980049875,999.0
0.004,0.5,105.04738154613466,817.6882793017456,999.0
0.004642857142857143,0.1,443.55610972568576,526.4488778054863,96.55361596009975
0.004642857142857143,0.1285714285714286,365.3690773067332,593.3092269326684,109.65336658354114
0.004642857142857143,0.15714285714285714,311.74563591022445,636.5062344139651,999.0
0.004642857142857143,0.18571428571428572,270.211970074813,673.4788029925187,116.24937655860349
0.004642857142857143,0.2142857142857143,239.2942643391521,716.0548628428928,137.03740648379053
0.004642857142857143,0.24285714285714288,216.03990024937656,735.351620947631,999.0
0.004642857142857143,0.27142857142857146,194.01246882793018,750.4862842892768,113.44139650872818
0.004642857142857143,0.30000000000000004,177.2069825436409,770.8428927680798,999.0
0.004642857142857143,0.3285714285714286,162.4139650872818,781.8977556109726,999.0
0.004642857142857143,0.3571428571428572,149.85785536159602,794.9201995012469,999.0
0.004642857142857143,0.3857142857142858,138.64837905236908,806.9775561097257,999.0
0.004642857142857143,0.41428571428571437,129.8054862842893,816.291770573566,999.0
0.004642857142857143,0.44285714285714284,120.87531172069825,820.0324189526184,999.0
0.004642857142857143,0.4714285714285714,114.28927680798004,825.8628428927681,999.0
0.004642857142857143,0.5,108.20199501246883,830.0149625935162,115.9925187032419
0.005285714285714286,0.1,438.3142144638404,532.8628428927681,89.60847880299252
0.005285714285714286,0.1285714285714286,370.18952618453864,607.3890274314215,90.01995012468828
0.005285714285714286,0.15714285714285714,310.70324189526184,645.3266832917706,999.0
0.005285714285714286,0.18571428571428572,270.05486284289276,683.9850374064838,98.9426433915212
0.005285714285714286,0.2142857142857143,239.66583541147133,717.6982543640897,104.3067331670823
0.005285714285714286,0.24285714285714288,211.1845386533666,747.5985037406484,999.0
0.005285714285714286,0.27142857142857146,190.58104738154614,769.7955112219452,999.0
0.005285714285714286,0.30000000000000004,172.67082294264338,779.925187032419,117.24189526184539
0.005285714285714286,0.3285714285714286,156.8229426433915,792.9775561097257,999.0
0.005285714285714286,0.3571428571428572,144.8229426433915,805.219451371571,999.0
0.005285714285714286,0.3857142857142858,134.89526184538653,814.8678304239402,999.0
0.005285714285714286,0.41428571428571437,125.31172069825436,823.4563591022444,97.62593516209476
0.005285714285714286,0.44285714285714284,117.02992518703242,830.5386533665835,999.0
0.005285714285714286,0.4714285714285714,109.87032418952619,836.4114713216958,999.0
0.005285714285714286,0.5,103.93266832917706,842.1970074812967,999.0
0.005928571428571429,0.1,434.46134663341644,540.8852867830424,137.214463840399
0.005928571428571429,0.1285714285714286,370.8628428927681,607.85536159601,99.68329177057356
0.005928571428571429,0.15714285714285714,314.3915211970075,659.3915211970075,89.03241895261846
0.005928571428571429,0.18571428571428572,270.58354114713217,703.5411471321696,999.0
0.005928571428571429,0.2142857142857143,238.46882793017457,726.9775561097257,999.0
0.005928571428571429,0.24285714285714288,210.83291770573567,754.8279301745636,999.0
0.005928571428571429,0.27142857142857146,189.9351620947631,775.5461346633416,999.0
0.005928571428571429,0.30000000000000004,172.20947630922694,786.4189526184539,999.0
0.005928571428571429,0.3285714285714286,157.8927680798005,799.8154613466335,92.20199501246883
0.005928571428571429,0.3571428571428572,145.41147132169576,816.4039900249377,999.0
0.005928571428571429,0.3857142857142858,134.11970074812967,822.5885286783042,999.0
0.005928571428571429,0.41428571428571437,124.34164588528678,831.0224438902743,999.0
0.005928571428571429,0.44285714285714284,116.67581047381546,838.6558603491272,999.0
0.005928571428571429,0.4714285714285714,109.90274314214464,843.6907730673316,999.0
0.005928571428571429,0.5,103.88528678304239,847.7007481296758,999.0
0.006571428571428572,0.1,432.55610972568576,542.3216957605985,80.79052369077307
0.006571428571428572,0.1285714285714286,360.99002493765585,609.6184538653366,999.0
0.006571428571428572,0.15714285714285714,321.1546134663342,667.6334164588528,72.83291770573567
0.006571428571428572,0.18571428571428572,274.9850374064838,704.0523690773067,85.00997506234414
0.006571428571428572,0.2142857142857143,235.67581047381546,733.1097256857855,84.61346633416458
0.006571428571428572,0.24285714285714288,210.87531172069825,752.3466334164589,84.01246882793018
0.006571428571428572,0.27142857142857146,190.92768079800499,768.351620947631,73.10473815461347
0.006571428571428572,0.30000000000000004,172.39900249376558,795.4887780548628,79.03241895261846
0.006571428571428572,0.3285714285714286,157.89526184538653,814.5311720698254,999.0
0.006571428571428572,0.3571428571428572,145.2793017456359,821.428927680798,999.0
0.006571428571428572,0.3857142857142858,134.91271820448878,828.1895261845386,999.0
0.006571428571428572,0.41428571428571437,125.6932668329177,836.4812967581047,999.0
0.006571428571428572,0.44285714285714284,117.08977556109726,843.7356608478804,999.0
0.006571428571428572,0.4714285714285714,110.50623441396509,852.7680798004988,999.0
0.006571428571428572,0.5,104.30423940149626,858.6259351620947,999.0
0.007214285714285715,0.1,443.25436408977555,535.5586034912718,70.0
0.007214285714285715,0.1285714285714286,378.66583541147133,610.3067331670823,73.95261845386534
0.007214285714285715,0.15714285714285714,319.1147132169576,663.1147132169576,999.0
0.007214285714285715,0.18571428571428572,276.9700748129676,700.428927680798,999.0
0.007214285714285715,0.2142857142857143,243.54613466334163,738.3017456359103,999.0
0.007214285714285715,0.24285714285714288,216.33167082294264,760.9177057356609,999.0
0.007214285714285715,0.27142857142857146,192.5561097256858,776.5187032418953,999.0
0.007214285714285715,0.30000000000000004,174.19700748129677,793.1920199501246,72.70822942643392
0.007214285714285715,0.3285714285714286,159.66334164588528,809.3266832917706,999.0
0.007214285714285715,0.3571428571428572,146.70074812967582,824.1745635910224,89.78054862842893
0.007214285714285715,0.3857142857142858,135.58104738154614,836.428927680798,999.0
0.007214285714285715,0.41428571428571437,126.22693266832918,844.6957605985037,999.0
0.007214285714285715,0.44285714285714284,118.33915211970074,851.0498753117207,999.0
0.007214285714285715,0.4714285714285714,111.47381546134663,857.0224438902743,999.0
0.007214285714285715,0.5,104.44638403990025,862.6658354114713,999.0
0.007857142857142858,0.1,446.286783042394,541.3615960099751,999.0
0.007857142857142858,0.1285714285714286,380.5860349127182,615.9326683291771,62.46134663341646
0.007857142857142858,0.15714285714285714,322.4339152119701,672.783042394015,58.748129675810475
0.007857142857142858,0.18571428571428572,271.1371571072319,706.8478802992519,75.10972568578553
0.007857142857142858,0.2142857142857143,237.8503740648379,743.281795511222,999.0
0.007857142857142858,0.24285714285714288,212.27431421446383,766.6309226932668,999.0
0.007857142857142858,0.27142857142857146,190.92768079800499,784.571072319202,999.0
0.007857142857142858,0.30000000000000004,173.8354114713217,801.1745635910224,63.750623441396506
0.007857142857142858,0.3285714285714286,158.66334164588528,816.1022443890274,73.9650872817955
0.007857142857142858,0.3571428571428572,146.30423940149626,828.8927680798005,66.50124688279301
0.007857142857142858,0.3857142857142858,136.32668329177056,839.2967581047382,74.9501246882793
0.007857142857142858,0.41428571428571437,126.29675810473816,845.2044887780548,999.0
0.007857142857142858,0.44285714285714284,118.08977556109726,852.3990024937656,57.251870324189525
0.007857142857142858,0.4714285714285714,111.36159600997506,858.5835411471322,57.85037406483791
0.007857142857142858,0.5,105.21945137157107,864.1795511221945,65.94014962593516
0.0085,0.1,443.91521197007484,552.4812967581047,57.81296758104738
0.0085,0.1285714285714286,379.42394014962593,622.4763092269327,68.91521197007481
0.0085,0.15714285714285714,321.9625935162095,675.576059850374,58.753117206982544
0.0085,0.18571428571428572,272.00249376558605,712.645885286783,69.5286783042394
0.0085,0.2142857142857143,237.5137157107232,743.6159600997506,999.0
0.0085,0.24285714285714288,211.81795511221947,767.5062344139651,999.0
0.0085,0.27142857142857146,190.86284289276807,790.5635910224439,62.63341645885287
0.0085,0.30000000000000004,173.7581047381546,812.2992518703242,73.82793017456359
0.0085,0.3285714285714286,160.1845386533666,824.6084788029925,999.0
0.0085,0.3571428571428572,147.2568578553616,838.1122194513715,56.733167082294266
0.0085,0.3857142857142858,137.5361596009975,844.2344139650872,88.48877805486285
0.0085,0.41428571428571437,127.6857855361596,852.2269326683291,999.0
0.0085,0.44285714285714284,119.03740648379052,859.5236907730673,999.0
0.0085,0.4714285714285714,111.16458852867831,865.2394014962593,999.0
0.0085,0.5,104.54613466334165,870.3117206982544,999.0
0.009142857142857144,0.1,440.1496259351621,567.6034912718204,60.54364089775561
0.009142857142857144,0.1285714285714286,372.5436408977556,636.4663341645885,52.95511221945137
0.009142857142857144,0.15714285714285714,313.54613466334166,678.9900249376559,51.2069825436409
0.009142857142857144,0.18571428571428572,271.7705735660848,731.0448877805486,65.38154613466334
0.009142857142857144,0.2142857142857143,239.49875311720697,744.5261845386534,64.56359102244389
0.009142857142857144,0.24285714285714288,212.01745635910225,778.4937655860349,58.591022443890274
0.009142857142857144,0.27142857142857146,191.83042394014961,793.1670822942643,57.82793017456359
0.009142857142857144,0.30000000000000004,173.99501246882792,815.3042394014963,68.70822942643392
0.009142857142857144,0.3285714285714286,160.1945137157107,827.5985037406484,71.00997506234414
0.009142857142857144,0.3571428571428572,147.69326683291771,840.8653366583541,52.77805486284289
0.009142857142857144,0.3857142857142858,135.6359102244389,839.0199501246883,54.35411471321696
0.009142857142857144,0.41428571428571437,126.46633416458853,846.6633416458853,54.795511221945134
0.009142857142857144,0.44285714285714284,118.34912718204488,854.1645885286783,54.89775561097257
0.009142857142857144,0.4714285714285714,111.68079800498754,860.3366583541147,999.0
0.009142857142857144,0.5,105.24688279301746,866.1695760598503,999.0
0.009785714285714286,0.1,446.9426433915212,551.3715710723192,999.0
0.009785714285714286,0.1285714285714286,375.3241895261845,628.0299251870324,58.29925187032419
0.009785714285714286,0.15714285714285714,313.15211970074813,678.5660847880299,999.0
