beta,gamma,Infected,Recovered,Susceptible
0.004,0.1,1.0,1.0,999.0
0.004,0.1285714285714286,840.0,881.0,999.0
0.004,0.15714285714285714,813.0,926.0,999.0
0.004,0.18571428571428572,1.0,1.0,999.0
0.004,0.2142857142857143,766.0,969.0,999.0
0.004,0.24285714285714288,1.0,1.0,999.0
0.004,0.27142857142857146,1.0,1.0,999.0
0.004,0.30000000000000004,1.0,1.0,999.0
0.004,0.3285714285714286,1.0,1.0,999.0
0.004,0.3571428571428572,1.0,1.0,999.0
0.004,0.3857142857142858,1.0,1.0,999.0
0.004,0.41428571428571437,1.0,1.0,999.0
0.004,0.44285714285714284,1.0,1.0,999.0
0.004,0.4714285714285714,1.0,1.0,999.0
0.004,0.5,1.0,1.0,999.0
0.004642857142857143,0.1,885.0,829.0,999.0
0.004642857142857143,0.1285714285714286,849.0,887.0,999.0
0.004642857142857143,0.15714285714285714,1.0,1.0,999.0
0.004642857142857143,0.18571428571428572,806.0,955.0,999.0
0.004642857142857143,0.2142857142857143,780.0,972.0,999.0
0.004642857142857143,0.24285714285714288,1.0,1.0,999.0
0.004642857142857143,0.27142857142857146,747.0,987.0,999.0
0.004642857142857143,0.30000000000000004,1.0,1.0,999.0
0.004642857142857143,0.3285714285714286,1.0,1.0,999.0
0.004642857142857143,0.3571428571428572,1.0,1.0,999.0
0.004642857142857143,0.3857142857142858,1.0,1.0,999.0
0.004642857142857143,0.41428571428571437,1.0,1.0,999.0
0.004642857142857143,0.44285714285714284,1.0,1.0,999.0
0.004642857142857143,0.4714285714285714,1.0,1.0,999.0
0.004642857142857143,0.5,628.0,999.0,999.0
0.005285714285714286,0.1,881.0,825.0,999.0
0.005285714285714286,0.1285714285714286,854.0,900.0,999.0
0.005285714285714286,0.15714285714285714,1.0,1.0,999.0
0.005285714285714286,0.18571428571428572,814.0,956.0,999.0
0.005285714285714286,0.2142857142857143,793.0,974.0,999.0
0.005285714285714286,0.24285714285714288,1.0,1.0,999.0
0.005285714285714286,0.27142857142857146,1.0,1.0,999.0
0.005285714285714286,0.30000000000000004,749.0,991.0,999.0
0.005285714285714286,0.3285714285714286,1.0,1.0,999.0
0.005285714285714286,0.3571428571428572,1.0,1.0,999.0
0.005285714285714286,0.3857142857142858,1.0,1.0,999.0
0.005285714285714286,0.41428571428571437,683.0,998.0,999.0
0.005285714285714286,0.44285714285714284,1.0,1.0,999.0
0.005285714285714286,0.4714285714285714,1.0,1.0,999.0
0.005285714285714286,0.5,1.0,1.0,999.0
0.005928571428571429,0.1,902.0,822.0,999.0
0.005928571428571429,0.1285714285714286,885.0,899.0,999.0
0.005928571428571429,0.15714285714285714,856.0,938.0,999.0
0.005928571428571429,0.18571428571428572,1.0,1.0,999.0
0.005928571428571429,0.2142857142857143,1.0,1.0,999.0
0.005928571428571429,0.24285714285714288,1.0,1.0,999.0
0.005928571428571429,0.27142857142857146,1.0,1.0,999.0
0.005928571428571429,0.30000000000000004,1.0,1.0,999.0
0.005928571428571429,0.3285714285714286,751.0,995.0,999.0
0.005928571428571429,0.3571428571428572,1.0,1.0,999.0
0.005928571428571429,0.3857142857142858,1.0,1.0,999.0
0.005928571428571429,0.41428571428571437,1.0,1.0,999.0
0.005928571428571429,0.44285714285714284,1.0,1.0,999.0
0.005928571428571429,0.4714285714285714,1.0,1.0,999.0
0.005928571428571429,0.5,1.0,1.0,999.0
0.006571428571428572,0.1,902.0,834.0,999.0
0.006571428571428572,0.1285714285714286,1.0,1.0,999.0
0.006571428571428572,0.15714285714285714,878.0,936.0,999.0
0.006571428571428572,0.18571428571428572,851.0,961.0,999.0
0.006571428571428572,0.2142857142857143,834.0,972.0,999.0
0.006571428571428572,0.24285714285714288,821.0,986.0,999.0
0.006571428571428572,0.27142857142857146,803.0,990.0,999.0
0.006571428571428572,0.30000000000000004,785.0,994.0,999.0
0.006571428571428572,0.3285714285714286,1.0,1.0,999.0
0.006571428571428572,0.3571428571428572,1.0,1.0,999.0
0.006571428571428572,0.3857142857142858,1.0,1.0,999.0
0.006571428571428572,0.41428571428571437,1.0,1.0,999.0
0.006571428571428572,0.44285714285714284,1.0,1.0,999.0
0.006571428571428572,0.4714285714285714,1.0,1.0,999.0
0.006571428571428572,0.5,1.0,1.0,999.0
0.007214285714285715,0.1,920.0,819.0,999.0
0.007214285714285715,0.1285714285714286,897.0,892.0,999.0
0.007214285714285715,0.15714285714285714,1.0,1.0,999.0
0.007214285714285715,0.18571428571428572,1.0,1.0,999.0
0.007214285714285715,0.2142857142857143,1.0,1.0,999.0
0.007214285714285715,0.24285714285714288,1.0,1.0,999.0
0.007214285714285715,0.27142857142857146,1.0,1.0,999.0
0.007214285714285715,0.30000000000000004,805.0,992.0,999.0
0.007214285714285715,0.3285714285714286,1.0,1.0,999.0
0.007214285714285715,0.3571428571428572,789.0,997.0,999.0
0.007214285714285715,0.3857142857142858,1.0,1.0,999.0
0.007214285714285715,0.41428571428571437,1.0,1.0,999.0
0.007214285714285715,0.44285714285714284,1.0,1.0,999.0
0.007214285714285715,0.4714285714285714,1.0,1.0,999.0
0.007214285714285715,0.5,1.0,1.0,999.0
0.007857142857142858,0.1,1.0,1.0,999.0
0.007857142857142858,0.1285714285714286,901.0,893.0,999.0
0.007857142857142858,0.15714285714285714,876.0,939.0,999.0
0.007857142857142858,0.18571428571428572,869.0,962.0,999.0
0.007857142857142858,0.2142857142857143,1.0,1.0,999.0
0.007857142857142858,0.24285714285714288,1.0,1.0,999.0
0.007857142857142858,0.27142857142857146,1.0,1.0,999.0
0.007857142857142858,0.30000000000000004,807.0,993.0,999.0
