beta,gamma,Infected,Recovered,Susceptible
0.004,0.1,910.0,868.0,999.0
0.004,0.1285714285714286,883.0,926.0,999.0
0.004,0.15714285714285714,865.0,949.0,999.0
0.004,0.18571428571428572,840.0,974.0,999.0
0.004,0.2142857142857143,817.0,986.0,999.0
0.004,0.24285714285714288,802.0,989.0,999.0
0.004,0.27142857142857146,782.0,998.0,999.0
0.004,0.30000000000000004,766.0,998.0,999.0
0.004,0.3285714285714286,746.0,1000.0,999.0
0.004,0.3571428571428572,728.0,1000.0,999.0
0.004,0.3857142857142858,712.0,1000.0,999.0
0.004,0.41428571428571437,697.0,1000.0,999.0
0.004,0.44285714285714284,688.0,1000.0,999.0
0.004,0.4714285714285714,673.0,1000.0,999.0
0.004,0.5,652.0,1000.0,999.0
0.004642857142857143,0.1,915.0,871.0,999.0
0.004642857142857143,0.1285714285714286,895.0,929.0,999.0
0.004642857142857143,0.15714285714285714,868.0,957.0,999.0
0.004642857142857143,0.18571428571428572,854.0,978.0,999.0
0.004642857142857143,0.2142857142857143,841.0,986.0,999.0
0.004642857142857143,0.24285714285714288,830.0,996.0,999.0
0.004642857142857143,0.27142857142857146,810.0,997.0,999.0
0.004642857142857143,0.30000000000000004,790.0,999.0,999.0
0.004642857142857143,0.3285714285714286,775.0,1000.0,999.0
0.004642857142857143,0.3571428571428572,755.0,1000.0,999.0
0.004642857142857143,0.3857142857142858,743.0,1000.0,999.0
0.004642857142857143,0.41428571428571437,730.0,1000.0,999.0
0.004642857142857143,0.44285714285714284,712.0,1000.0,999.0
0.004642857142857143,0.4714285714285714,703.0,1000.0,999.0
0.004642857142857143,0.5,686.0,1000.0,999.0
0.005285714285714286,0.1,921.0,866.0,999.0
0.005285714285714286,0.1285714285714286,901.0,929.0,999.0
0.005285714285714286,0.15714285714285714,886.0,957.0,999.0
0.005285714285714286,0.18571428571428572,871.0,978.0,999.0
0.005285714285714286,0.2142857142857143,857.0,988.0,999.0
0.005285714285714286,0.24285714285714288,830.0,994.0,999.0
0.005285714285714286,0.27142857142857146,810.0,998.0,999.0
0.005285714285714286,0.30000000000000004,797.0,1000.0,999.0
0.005285714285714286,0.3285714285714286,780.0,1000.0,999.0
0.005285714285714286,0.3571428571428572,767.0,1000.0,999.0
0.005285714285714286,0.3857142857142858,755.0,1000.0,999.0
0.005285714285714286,0.41428571428571437,739.0,1000.0,999.0
0.005285714285714286,0.44285714285714284,722.0,1000.0,999.0
0.005285714285714286,0.4714285714285714,711.0,1000.0,999.0
0.005285714285714286,0.5,694.0,1000.0,999.0
0.005928571428571429,0.1,938.0,869.0,999.0
0.005928571428571429,0.1285714285714286,913.0,929.0,999.0
0.005928571428571429,0.15714285714285714,894.0,965.0,999.0
0.005928571428571429,0.18571428571428572,875.0,979.0,999.0
0.005928571428571429,0.2142857142857143,867.0,994.0,999.0
0.005928571428571429,0.24285714285714288,849.0,994.0,999.0
0.005928571428571429,0.27142857142857146,831.0,998.0,999.0
0.005928571428571429,0.30000000000000004,820.0,1000.0,999.0
0.005928571428571429,0.3285714285714286,806.0,1000.0,999.0
0.005928571428571429,0.3571428571428572,807.0,1000.0,999.0
0.005928571428571429,0.3857142857142858,784.0,1000.0,999.0
0.005928571428571429,0.41428571428571437,773.0,1000.0,999.0
0.005928571428571429,0.44285714285714284,765.0,1000.0,999.0
0.005928571428571429,0.4714285714285714,752.0,1000.0,999.0
0.005928571428571429,0.5,737.0,1000.0,999.0
0.006571428571428572,0.1,937.0,866.0,999.0
0.006571428571428572,0.1285714285714286,921.0,927.0,999.0
0.006571428571428572,0.15714285714285714,904.0,967.0,999.0
0.006571428571428572,0.18571428571428572,899.0,978.0,999.0
0.006571428571428572,0.2142857142857143,882.0,989.0,999.0
0.006571428571428572,0.24285714285714288,863.0,995.0,999.0
0.006571428571428572,0.27142857142857146,853.0,998.0,999.0
0.006571428571428572,0.30000000000000004,841.0,1000.0,999.0
0.006571428571428572,0.3285714285714286,830.0,1000.0,999.0
0.006571428571428572,0.3571428571428572,821.0,1000.0,999.0
0.006571428571428572,0.3857142857142858,807.0,1000.0,999.0
0.006571428571428572,0.41428571428571437,798.0,1000.0,999.0
0.006571428571428572,0.44285714285714284,781.0,1000.0,999.0
0.006571428571428572,0.4714285714285714,772.0,1000.0,999.0
0.006571428571428572,0.5,756.0,1000.0,999.0
0.007214285714285715,0.1,941.0,862.0,999.0
0.007214285714285715,0.1285714285714286,923.0,931.0,999.0
0.007214285714285715,0.15714285714285714,906.0,958.0,999.0
0.007214285714285715,0.18571428571428572,898.0,982.0,999.0
0.007214285714285715,0.2142857142857143,886.0,987.0,999.0
0.007214285714285715,0.24285714285714288,868.0,996.0,999.0
0.007214285714285715,0.27142857142857146,865.0,998.0,999.0
0.007214285714285715,0.30000000000000004,858.0,999.0,999.0
0.007214285714285715,0.3285714285714286,838.0,1000.0,999.0
0.007214285714285715,0.3571428571428572,824.0,1000.0,999.0
0.007214285714285715,0.3857142857142858,813.0,1000.0,999.0
0.007214285714285715,0.41428571428571437,803.0,1000.0,999.0
0.007214285714285715,0.44285714285714284,794.0,1000.0,999.0
0.007214285714285715,0.4714285714285714,786.0,1000.0,999.0
0.007214285714285715,0.5,776.0,1000.0,999.0
0.007857142857142858,0.1,943.0,870.0,999.0
0.007857142857142858,0.1285714285714286,930.0,931.0,999.0
0.007857142857142858,0.15714285714285714,931.0,965.0,999.0
0.007857142857142858,0.18571428571428572,908.0,981.0,999.0
0.007857142857142858,0.2142857142857143,898.0,988.0,999.0
0.007857142857142858,0.24285714285714288,875.0,995.0,999.0
0.007857142857142858,0.27142857142857146,862.0,999.0,999.0
0.007857142857142858,0.30000000000000004,855.0,1000.0,999.0
0.007857142857142858,0.3285714285714286,843.0,1000.0,999.0
0.007857142857142858,0.3571428571428572,837.0,1000.0,999.0
0.007857142857142858,0.3857142857142858,828.0,1000.0,999.0
0.007857142857142858,0.41428571428571437,819.0,1000.0,999.0
0.007857142857142858,0.44285714285714284,810.0,1000.0,999.0
0.007857142857142858,0.4714285714285714,800.0,1000.0,999.0
0.007857142857142858,0.5,789.0,1000.0,999.0
0.0085,0.1,946.0,867.0,999.0
0.0085,0.1285714285714286,938.0,931.0,999.0
0.0085,0.15714285714285714,936.0,969.0,999.0
0.0085,0.18571428571428572,911.0,982.0,999.0
0.0085,0.2142857142857143,901.0,989.0,999.0
0.0085,0.24285714285714288,881.0,996.0,999.0
0.0085,0.27142857142857146,881.0,999.0,999.0
0.0085,0.30000000000000004,873.0,1000.0,999.0
0.0085,0.3285714285714286,862.0,1000.0,999.0
0.0085,0.3571428571428572,851.0,1000.0,999.0
0.0085,0.3857142857142858,842.0,1000.0,999.0
0.0085,0.41428571428571437,826.0,1000.0,999.0
0.0085,0.44285714285714284,819.0,1000.0,999.0
0.0085,0.4714285714285714,815.0,1000.0,999.0
0.0085,0.5,805.0,1000.0,999.0
0.009142857142857144,0.1,954.0,889.0,999.0
0.009142857142857144,0.1285714285714286,941.0,933.0,999.0
0.009142857142857144,0.15714285714285714,933.0,965.0,999.0
0.009142857142857144,0.18571428571428572,925.0,976.0,999.0
0.009142857142857144,0.2142857142857143,917.0,993.0,999.0
0.009142857142857144,0.24285714285714288,899.0,994.0,999.0
0.009142857142857144,0.27142857142857146,886.0,999.0,999.0
0.009142857142857144,0.30000000000000004,877.0,1000.0,999.0
0.009142857142857144,0.3285714285714286,869.0,1000.0,999.0
0.009142857142857144,0.3571428571428572,861.0,1000.0,999.0
0.009142857142857144,0.3857142857142858,845.0,1000.0,999.0
0.009142857142857144,0.41428571428571437,838.0,1000.0,999.0
0.009142857142857144,0.44285714285714284,827.0,1000.0,999.0
0.009142857142857144,0.4714285714285714,821.0,1000.0,999.0
0.009142857142857144,0.5,810.0,1000.0,999.0
0.009785714285714286,0.1,955.0,874.0,999.0
0.009785714285714286,0.1285714285714286,940.0,931.0,999.0
0.009785714285714286,0.15714285714285714,929.0,964.0,999.0
0.009785714285714286,0.18571428571428572,916.0,979.0,999.0
0.009785714285714286,0.2142857142857143,910.0,990.0,999.0
0.009785714285714286,0.24285714285714288,897.0,996.0,999.0
0.009785714285714286,0.27142857142857146,888.0,997.0,999.0
0.009785714285714286,0.30000000000000004,883.0,999.0,999.0
0.009785714285714286,0.3285714285714286,875.0,1000.0,999.0
0.009785714285714286,0.3571428571428572,861.0,1000.0,999.0
0.009785714285714286,0.3857142857142858,853.0,1000.0,999.0
0.009785714285714286,0.41428571428571437,845.0,1000.0,999.0
0.009785714285714286,0.44285714285714284,839.0,1000.0,999.0
0.009785714285714286,0.4714285714285714,829.0,1000.0,999.0
0.009785714285714286,0.5,822.0,1000.0,999.0
0.01042857142857143,0.1,958.0,878.0,999.0
0.01042857142857143,0.1285714285714286,948.0,932.0,999.0
0.01042857142857143,0.15714285714285714,937.0,966.0,999.0
0.01042857142857143,0.18571428571428572,934.0,983.0,999.0
0.01042857142857143,0.2142857142857143,926.0,990.0,999.0
0.01042857142857143,0.24285714285714288,905.0,996.0,999.0
0.01042857142857143,0.27142857142857146,895.0,999.0,999.0
